mlbam,fgid,name,war,ip,gs,g
346798,739,Kyle Lohse,0.22484299449756212,77.66670227050781,13.0,17.0
643297,15928,Cody Ege,0.22469427054846342,64.33329772949219,0.0,52.0
571948,13346,Hoby Milner,0.22455290621547092,64.0,0.0,43.0
543942,8532,Rob Wooten,0.22292279528704612,63.33330154418945,3.0,43.0
445197,9948,Mike Dunn,0.22271098820306967,46.66669845581055,0.0,61.0
664219,sa827144,Corey Taylor,0.22186051882704905,58.33330154418945,0.0,49.0
433584,3273,Roberto Hernandez,0.22078664428548317,89.33329772949219,16.0,18.0
474284,2413,Cory Rasmus,0.22054882010489144,42.0,3.0,30.0
452061,99,Zach Phillips,0.2187880289065547,49.33330154418945,0.0,42.0
451085,2646,Brian Matusz,0.21771851221552702,46.66669845581055,4.0,43.0
547348,5177,C.C. Lee,0.21653012621056808,39.33330154418945,0.0,38.0
519168,11424,Anthony Ranaudo,0.21620636885095001,131.33299255371094,24.0,26.0
433586,2873,Santiago Casilla,0.2159369240478076,51.33330154418945,0.0,53.0
543155,8077,Stephen Fife,0.21512393819772624,58.0,12.0,14.0
582494,13042,Robby Scott,0.21473372423515735,71.0,4.0,38.0
407908,2332,Joel Peralta,0.21245110493078506,28.66670036315918,0.0,32.0
519393,8004,Marcus Walden,0.21118311057881142,53.33330154418945,0.0,43.0
595296,sa550044,Chris Lee,0.2106025669603298,86.66670227050781,16.0,17.0
592670,sa526353,Jimmy Reyes,0.2104161065907524,63.66669845581055,3.0,41.0
434718,8258,Huston Street,0.20984477397754608,41.0,0.0,44.0
452027,7853,Andrew Albers,0.20934937938277098,117.33300018310547,20.0,23.0
491159,4620,Joe Thatcher,0.20882087746225686,25.0,0.0,37.0
608638,13767,JT Chargois,0.20812558108895438,61.66669845581055,0.0,60.0
594747,sa549287,Logan Bawcom,0.20774284711498137,75.0,6.0,39.0
457567,9832,Carlos Fisher,0.20717103770033668,41.66669845581055,0.0,35.0
572193,10291,Ryan Tepera,0.20566587722234858,61.0,0.0,53.0
573064,9674,Vidal Nuño,0.20550940243521962,71.66670227050781,0.0,63.0
519166,7677,Neil Ramírez,0.20228492212773802,39.0,0.0,38.0
592244,11261,Logan Darnell,0.20112151439605314,94.33329772949219,15.0,24.0
554340,12095,Yimi García,0.20036090761663186,45.66669845581055,0.0,42.0
640451,15507,Hunter Harvey,0.19944792308536743,44.33330154418945,11.0,11.0
527055,5498,Arodys Vizcaíno,0.19610646593260567,45.66669845581055,0.0,48.0
572021,13323,James Pazos,0.1960578626856038,50.66669845581055,0.0,42.0
502004,9486,George Kontos,0.1958851743927433,60.66669845581055,0.0,59.0
571616,14844,Matt Dermody,0.19533201675069325,67.0,0.0,47.0
502102,3124,Duane Below,0.1946286252019815,99.66670227050781,15.0,18.0
446899,7293,Brad Ziegler,0.19360889590654248,58.0,0.0,59.0
592872,11394,Alex Wimmers,0.19327077373768306,81.66670227050781,7.0,43.0
541652,5766,Bruce Rondón,0.19298245401653377,49.0,0.0,51.0
593582,12962,Abel De Los Santos,0.19081292027435912,63.0,0.0,49.0
573009,14857,Joe Mantiply,0.19073414781122905,64.66670227050781,0.0,52.0
642226,16452,Matt Wotherspoon,0.18880999554758848,76.0,6.0,28.0
623364,16390,Brad Wieck,0.18831176958663604,52.0,0.0,42.0
656323,sa829187,Matt Cooper,0.188089665601978,73.0,6.0,32.0
430641,2237,Blaine Boyer,0.18678350343040015,58.33330154418945,0.0,55.0
596112,13594,Robert Stephenson,0.18630336212476878,122.33300018310547,24.0,24.0
657031,17359,Josh Taylor,0.1861620114921851,122.33300018310547,23.0,24.0
488846,4064,Brian Duensing,0.18597636079603677,44.33330154418945,0.0,43.0
608716,18806,Drew Steckenrider,0.18534513998043292,51.33330154418945,0.0,45.0
640464,15502,Kohl Stewart,0.18392387326043297,123.66699981689453,23.0,23.0
592310,sa526875,Kaleb Fleck,0.18337921879588223,47.66669845581055,0.0,41.0
622075,15068,Yency Almonte,0.1830902385073901,136.0,24.0,25.0
