mlbam,fgid,name,war,pa
665804,21693,Miguel Amaya,0.3207200773198261,163.0
542921,7949,Tim Beckham,0.31975553105400784,154.0
656180,19864,Riley Adams,0.3168711869669495,147.0
545121,13324,Ildemaro Vargas,0.31659069995120115,181.0
460075,3410,Ryan Braun,0.3147302657929678,166.0
641856,15654,Billy McKinney,0.3132457155028937,172.0
643393,14894,Tony Kemp,0.312767236606582,159.0
608700,13807,Kevin Plawecki,0.31224035505367553,103.0
542583,11342,Jesús Aguilar,0.3091358159243134,155.0
669222,19293,Nick Senzel,0.3085529790584314,169.0
571679,10619,David Freitas,0.30764415235316256,130.0
543309,5517,Kyle Higashioka,0.3064775767094736,115.0
666139,19953,Josh Lowe,0.30588221234815294,190.0
572863,9433,Dustin Garneau,0.3052460857364404,87.0
489149,9205,Logan Morrison,0.3040766216314369,140.0
501981,9112,Khris Davis,0.3034430775341991,202.0
644374,14773,Yu Chang,0.30138291452647714,159.0
502481,4866,Jarrod Dyson,0.30021319804131286,141.0
614173,14567,Franchy Cordero,0.2992204123694493,131.0
596103,16153,Austin Slater,0.29911491856129113,173.0
545350,11339,Jake Marisnick,0.298976641872322,115.0
666213,19961,Colton Welker,0.29862103932576217,178.0
605361,12005,Nick Martini,0.29496599977938387,156.0
520471,6609,Freddy Galvis,0.2944587562794344,226.0
446359,2616,Zack Cozart,0.2937535863805718,121.0
460086,5209,Alex Gordon,0.29345885090734397,195.0
542992,12779,Andy Burns,0.2907190091238865,175.0
501896,9549,David Freese,0.2905963210354204,77.0
609280,15878,Miguel Andujar,0.28975360751804236,200.0
657739,sa829058,Jamie Ritchie,0.2879923290020252,112.0
446308,4298,Matt Wieters,0.2876240084959148,111.0
435559,8259,Kurt Suzuki,0.28760240851334967,112.0
500874,7996,José A. Martínez,0.28740974130182617,166.0
544725,5913,Leury García,0.28428811505001206,200.0
425783,3174,Shin-Soo Choo,0.2815123094493325,214.0
621311,13744,David Dahl,0.2784420358511713,158.0
641680,16930,Jonah Heim,0.27836513456759415,146.0
670370,19521,Andrew Young,0.27588781822990704,193.0
658069,16885,Joshua Fuentes,0.2743569323110956,191.0
571697,10339,Scooter Gennett,0.2738733216285056,174.0
588751,10459,Adeiny Hechavarría,0.2723731991927877,132.0
641933,15711,Tyler O'Neill,0.27052916620393075,165.0
527038,5827,Wilmer Flores,0.2689257199088166,139.0
642133,15679,Rowdy Tellez,0.26780999546971523,192.0
621433,14735,Brett Phillips,0.26754089843312745,180.0
641857,15112,Ryan McMahon,0.26663664683472477,197.0
642162,14885,Pat Valaika,0.26658193960642534,160.0
606299,13593,José Peraza,0.2664997087691492,203.0
643392,sa738208,Jon Kemmer,0.2656897243441734,152.0
641583,17098,Dustin Fowler,0.2647069129496808,209.0
429664,3269,Robinson Canó,0.2638487580888412,139.0
608686,15402,Jack Mayfield,0.2618780840756234,175.0
456030,8370,Dustin Pedroia,0.2584168581048908,132.0
656775,17929,Cedric Mullins,0.2555869101248198,222.0
571718,12858,Brian Goodwin,0.25546425162313036,157.0
553988,11472,Dixon Machado,0.25307006494874296,143.0
502517,4316,Daniel Murphy,0.25151429308284284,174.0
670097,19562,Zack Short,0.24997243302997307,162.0
666971,19238,Lourdes Gurriel Jr.,0.24909925935465724,176.0
657193,16959,Eddy Alvarez,0.24784469744640303,140.0
605486,12294,Cory Spangenberg,0.2473786261509549,201.0
640447,14738,Phillip Ervin,0.24654169183239658,165.0
605520,13006,Mitch Walding,0.24646989731420252,151.0
623168,13897,Tyler Heineman,0.24605404852681323,102.0
543257,5254,Robbie Grossman,0.24587658358974349,170.0
642851,15271,Austin Wynns,0.24532372355475426,125.0
680911,24655,Owen Miller,0.2450360576671868,205.0
608385,13590,Jesse Winker,0.24212453307153475,154.0
641878,15156,Ian Miller,0.24032739276451595,196.0
527049,7216,César Puello,0.2400606459582576,131.0
664926,18206,Nick Dini,0.239494543361147,117.0
642136,19318,Matt Thaiss,0.23448705230550881,206.0
657027,sa829082,Nick Tanielu,0.23439052983502323,184.0
666163,20287,Ben Rortvedt,0.23368736654003155,131.0
679727,sa3005394,Lorenzo Quintana,0.23290082386502128,106.0
668681,sa913305,Logan Ice,0.2304730494976685,111.0
624503,16337,Nick Gordon,0.2277156547102597,182.0
453064,3531,Troy Tulowitzki,0.22454976106439484,108.0
607054,12325,Jace Peterson,0.22423115084559306,160.0
543432,8879,Ryan Lavarnway,0.2163085521682179,97.0
451594,4062,Dexter Fowler,0.21570697079973278,175.0
660644,20536,Vidal Bruján,0.2156508395380557,185.0
435263,4810,Brian McCann,0.21454033958052987,113.0
668227,19290,Randy Arozarena,0.21249928698270507,170.0
596748,12179,Maikel Franco,0.21210554719056043,193.0
465041,5275,Francisco Cervelli,0.20957043129752637,105.0
607345,12284,Kevan Smith,0.20919818998843379,99.0
543829,8203,Dee Strange-Gordon,0.20835193957978565,199.0
459964,3353,Matt Joyce,0.2071734806957763,115.0
592622,16042,Mark Payton,0.2065261064547295,152.0
519222,5491,Austin Romine,0.20617937807362768,89.0
641505,15104,Jonathan Davis,0.20567855777700908,181.0
621550,13602,Patrick Wisdom,0.20536059631541267,173.0
501303,8418,Ehire Adrianza,0.20393960491519056,102.0
625510,15817,Erick Mejia,0.2031975496954889,214.0
641343,15194,Jake Bauers,0.1999588157220452,205.0
606192,13066,Teoscar Hernández,0.19963232210521137,200.0
666915,19966,Bobby Dalbec,0.199589568289568,193.0
606157,15482,Aristides Aquino,0.19923845701966292,195.0
594824,10951,Greg Garcia,0.19754210723994262,124.0
669134,22217,Luis Campusano,0.19705443753644802,171.0
547982,11846,Leonys Martin,0.196098352062695,139.0
642721,17468,Kelvin Gutiérrez,0.19546498549996538,163.0
665120,18607,Jared Walsh,0.19499717062987243,189.0
506747,8298,Francisco Peña,0.19481088339289862,96.0
628451,18819,Andy Ibáñez,0.19471524407445617,188.0
592407,11287,Bryan Holaday,0.19405731935582274,95.0
665506,19948,Cristian Pache,0.1928589152974341,204.0
622268,19314,Donovan Walton,0.19016615082925903,194.0
543333,3516,Eric Hosmer,0.1863887523553472,241.0
650619,17109,Meibrys Viloria,0.1843326492121835,156.0
621008,19477,Alex De Goti,0.1840945459835268,193.0
664029,18032,Mark Mathias,0.18330737319934065,174.0
606115,13185,Orlando Arcia,0.18255872439430154,206.0
543482,11381,Drew Maggi,0.18225180513187061,158.0
628450,19334,Yadiel Hernandez,0.18157532761615833,172.0
641658,19262,Garrett Hampson,0.17976400843528673,190.0
657061,17326,Cole Tucker,0.17970981461950128,203.0
519390,5000,Stephen Vogt,0.17870291282530587,124.0
613564,16686,Jason Vosler,0.17779670805522121,177.0
592273,11615,Brandon Drury,0.17709767930593723,167.0
548431,sa492636,Martin Cervenka,0.17594275518488287,126.0
578570,12140,Juniel Querecuto,0.1754949622218577,158.0
592567,16909,Colin Moran,0.17536824822624236,183.0
592261,11379,Delino DeShields,0.17400415470848035,172.0
641645,16451,Luis Guillorme,0.17313166495396418,160.0
571740,10199,Billy Hamilton,0.17222184354936737,176.0
431145,4616,Russell Martin,0.17147078175608807,96.0
606019,19780,Esteban Quiroz,0.1711048308014051,127.0
573135,10807,Tyler Saladino,0.17051560685878953,128.0
608422,15808,José Godoy,0.17014698825978897,107.0
624641,17022,Edmundo Sosa,0.17005535306616618,187.0
541650,5751,Hernán Pérez,0.16818783029828774,150.0
456124,4403,Erik Kratz,0.16807083705215306,82.0
457727,5223,Cameron Maybin,0.16799559882209628,136.0
642731,16426,Thairo Estrada,0.1673166843431022,156.0
656252,17278,Bobby Bradley,0.1669932587824794,195.0
572191,11489,Michael A. Taylor,0.16647962778459083,139.0
606988,17062,Grayson Greiner,0.1653054362507708,118.0
570560,11602,Yolmer Sánchez,0.16449207445402367,212.0
596012,17689,Kevin Kramer,0.16435453477144352,183.0
624407,14678,Tzu-Wei Lin,0.16386196668588526,129.0
607249,12394,Jason Krizan,0.16324750544528657,163.0
542194,10028,Christian Bethancourt,0.1617728443843754,103.0
643603,15564,Tyler White,0.1610489728588212,161.0
547173,13472,Christian Lopes,0.16050229269178756,187.0
657041,16939,Lane Thomas,0.1595257404241333,163.0
596825,13167,Robel García,0.15925720354868073,174.0
502273,11241,Mike Freeman,0.1585037008256915,117.0
640449,15983,Clint Frazier,0.15802373944283818,181.0
518568,11145,Christian Colón,0.1579941022625035,181.0
502082,7571,Lonnie Chisenhall,0.15795802831580597,102.0
456078,3256,Welington Castillo,0.15765911050732564,109.0
453056,4727,Jacoby Ellsbury,0.15592770455569455,111.0
641569,sa737922,Xavier Fernández,0.15480976692213494,109.0
628356,17182,Jung Ho Kang,0.15446386604129753,111.0
669364,22266,Xavier Edwards,0.15412243237406686,203.0
518960,7870,Jonathan Lucroy,0.1527534287931882,142.0
571506,9744,Justin Bour,0.15084606148605656,148.0
519048,3086,Mitch Moreland,0.14971916879996572,149.0
542208,10642,Carlos Pérez,0.14829401739504705,132.0
663886,17988,Tyler Stephenson,0.14809169507408448,149.0
592387,15447,Ryon Healy,0.14659935270519497,179.0
595375,17642,JT Riddle,0.1446299606380522,130.0
664954,18217,Brett Sullivan,0.14226213385549585,164.0
621559,14556,Max Moroff,0.14178779565796315,119.0
670462,20034,Hunter Owen,0.14123647773678935,151.0
666135,20325,Alex Kirilloff,0.14011895310721262,188.0
435062,4229,Howie Kendrick,0.13918377426526787,125.0
669699,25817,Braden Shewmake,0.13877084141855006,176.0
546991,14109,Albert Almora Jr.,0.13811391724634708,163.0
606132,14350,Raimel Tapia,0.137735543069381,183.0
669087,22209,Sam Huff,0.13762001481907477,182.0
595751,12180,Jorge Alfaro,0.1361670450761288,167.0
446481,6589,Sean Rodríguez,0.1352555793163168,73.0
669288,19643,Daniel Johnson,0.13472539039047532,199.0
592444,14818,JaCoby Jones,0.1345180749500553,162.0
593495,15450,Daniel Castro,0.13226868608968584,133.0
592863,11859,Mason Williams,0.1321848197562139,185.0
606993,12198,Jake Hager,0.130392944335172,138.0
664767,sa875053,Kade Scivicque,0.12856797983169016,116.0
680776,24617,Jarren Duran,0.12671165133818205,206.0
668663,19977,Tres Barrera,0.12444874724048222,133.0
