Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Matt McLain","CIN",35,150,131,31,19,6,1,5,19,17,15,0,41,2,1,1,,5,1,0.232453,0.103314,0.271214,0.380933,0.319897,0.398068,0.318028,0.717965,0.165615,5.6807,0.297275,0,0.343255,18.0103,0.180191,94.598,0.343255,1.13081,-0.6388935148715973,1.767384946346283,0.607934,144.3000030517578,,,,,,,170.4,4.868571428,170.4,4.868571428,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Colt Keith","DET",40,172,156,41,27,8,1,5,23,20,14,0,37,1,1,0,,1,0,0.260521,0.0800868,0.215786,0.37114,0.323255,0.419238,0.324771,0.742494,0.158717,4.48411,0.311463,0,-0.102742,21.6006,1.14605,107.452,-0.102742,0.173497,1.391057275235653,-1.5686322450637817,0.604017,502.489990234375,,,,,,,196.4,4.91,196.4,4.91,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Jose Altuve","HOU",46,200,181,46,31,8,0,6,26,21,17,1,38,2,1,0,,3,1,0.254895,0.0829568,0.189382,0.43804,0.32152,0.41286,0.321218,0.734379,0.157965,4.14607,0.288535,0,-0.215402,24.5727,0.757999,105.824,-0.215402,-2.31317,1.1437092870473862,-2.4335429668426514,0.593438,116.5199966430664,,,,,,,216.1,4.697826086,216.1,4.697826086,,,,,,,,,,,,,,,,,,,"Jose Altuve","5417",514888
"Teoscar Hernández","LAD",48,205,188,49,31,9,0,8,27,31,14,0,55,2,1,0,,2,1,0.260524,0.0695264,0.269781,0.257714,0.317148,0.448537,0.331676,0.765685,0.188013,3.60867,0.322882,0,-0.0870009,26.9726,2.51986,109.014,-0.0870009,-0.792048,2.1606695279479027,-3.0253809094429016,0.589169,125.41999816894531,,,,,,,236.7,4.93125,236.7,4.93125,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Endy Rodríguez","PIT",28,109,97,24,14,6,1,3,15,13,11,0,24,1,1,0,,1,0,0.244261,0.099697,0.217052,0.459322,0.323004,0.404137,0.320706,0.72714,0.159876,4.58228,0.294145,0,-0.1447,13.3577,0.368157,99.3342,-0.1447,0.451464,-0.2328886017203331,2.496216982603073,0.589003,999,,,,,,,126.6,4.521428571,126.6,4.521428571,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Will Smith","LAD",22,88,76,19,12,3,0,3,11,11,10,0,17,1,1,0,,0,0,0.253824,0.115633,0.191951,0.60241,0.350513,0.42898,0.342396,0.779492,0.175155,3.07669,0.285364,0,-0.135596,12.306,1.84216,116.173,-0.135596,-0.157147,1.590087741613388,1.3511866927146912,0.587825,95.69000244140625,,,,,,,100.3,4.559090909,100.3,4.559090909,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Jasson Domínguez","NYY",44,189,172,43,28,8,1,6,26,22,15,0,46,1,1,0,,9,1,0.250123,0.0816689,0.242026,0.337438,0.314455,0.413261,0.318639,0.727716,0.163138,6.14212,0.304021,0,0.977241,22.8288,0.321116,104.594,0.977241,-0.728237,1.9906092286109924,-2.953236699104309,0.586864,421.5400085449219,,,,,,,216.4,4.918181818,216.4,4.918181818,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Spencer Horwitz","PIT",33,144,125,34,22,8,0,4,18,16,17,0,24,2,1,0,,1,0,0.273628,0.114789,0.166661,0.688757,0.364345,0.43206,0.351182,0.796405,0.158432,2.80489,0.309377,0,-0.203041,21.2346,4.05285,119.687,-0.203041,0.425081,3.246181309223175,-2.1840242445468903,0.583263,738.1500244140625,,,,,,,185.1,5.609090909,185.1,5.609090909,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Jake Burger","TEX",49,212,195,47,27,9,0,10,24,33,13,0,55,3,1,0,,1,0,0.240364,0.0612943,0.258492,0.237123,0.295337,0.449046,0.321523,0.744383,0.208682,2.44754,0.278444,0,-0.220704,26.1438,0.857393,106.881,-0.220704,0.499396,1.4843189269304276,-3.3589368760585785,0.578905,236.72000122070312,,,,,,,238.2,4.861224489,238.2,4.861224489,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Yainer Diaz","HOU",31,122,115,31,20,5,0,4,13,16,5,0,21,1,1,0,,0,0,0.265227,0.0417367,0.170982,0.2441,0.297831,0.429162,0.314311,0.726993,0.163934,2.23381,0.289201,0,-0.233562,14.2598,-0.220184,101.024,-0.233562,-0.76057,-0.08825552463531494,1.4141215085983276,0.574753,113.04000091552734,,,,,,,128.7,4.151612903,128.7,4.151612903,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Joey Ortiz","MIL",39,168,151,37,25,8,1,3,21,18,13,0,30,1,1,2,,4,2,0.248233,0.0785418,0.177398,0.442742,0.311407,0.381653,0.305898,0.69306,0.13342,5.72052,0.287236,0,-0.102679,18.5564,-1.45038,92.0404,-0.102679,1.06598,-1.7265082225203514,1.8993105292320251,0.571293,743.4400024414062,,,,,,,157.3,4.033333333,157.3,4.033333333,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Tyler Stephenson","CIN",35,138,122,29,18,6,0,4,15,17,14,0,38,1,1,0,,0,0,0.241285,0.101592,0.274838,0.369644,0.323647,0.408514,0.322381,0.732161,0.167229,1.88013,0.310276,0,-0.340967,17.0508,0.651884,97.5053,-0.340967,-0.441195,-0.7581194341182709,1.825008898973465,0.562072,294.75,,,,,,,140.4,4.011428571,140.4,4.011428571,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Heliot Ramos","SFG",51,219,200,52,34,9,1,7,27,27,15,1,53,3,1,0,,2,1,0.260915,0.0684474,0.240315,0.284824,0.321168,0.429343,0.326996,0.750511,0.168427,4.06008,0.317677,0,-0.306345,27.9792,1.85923,107.742,-0.306345,-0.602637,1.755795180797577,-3.3859705924987793,0.557713,218.8000030517578,,,,,,,243.8,4.780392156,243.8,4.780392156,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Michael Massey","KCR",38,163,151,38,25,9,0,4,18,19,8,0,30,1,1,1,,1,1,0.254775,0.0513294,0.184586,0.278079,0.296826,0.400955,0.30434,0.697781,0.14618,3.3477,0.289342,0,-0.129609,17.7543,-1.60926,90.4385,-0.129609,1.2371,-1.9439210146665573,1.621511697769165,0.556159,999,,,,,,,151.6,3.989473684,151.6,3.989473684,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Joc Pederson","TEX",34,147,127,30,17,5,1,7,19,18,16,1,35,3,1,0,,1,0,0.238399,0.111444,0.234981,0.474267,0.334638,0.461211,0.345202,0.795849,0.222813,3.65012,0.265835,0,-0.132293,20.9224,3.41642,123.336,-0.132293,0,3.870948001742363,-3.674999952316284,0.552221,999,,,,,,,185.9,5.467647058,185.9,5.467647058,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Cedric Mullins","TBR",40,173,154,33,21,6,1,6,20,19,15,0,38,2,1,1,,7,2,0.215109,0.0881957,0.220243,0.400447,0.292275,0.371615,0.294056,0.66389,0.156506,5.91343,0.247344,0,0.386793,17.4965,-3.16387,85.465,0.386793,0.956299,-2.5559713542461395,1.5758982300758362,0.528918,321.5,,,,,,,169,4.225,169,4.225,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Cooper Pratt","MIL",43,184,162,37,27,7,1,3,22,18,17,0,39,2,2,1,,7,1,0.22741,0.0938279,0.213875,0.438705,0.308021,0.324465,0.285403,0.632486,0.0970549,6.05432,0.282021,0,0.594226,17.2967,-4.65523,78.3528,0.594226,1.47906,-4.251317977905273,3.45405912399292,0.526786,999,,,,,,,166.9,3.881395348,166.9,3.881395348,,,,,,,,,,,,,,,,,,,"Cooper Pratt","33530",806198
"Trevor Larnach","MIN",33,144,127,33,21,7,0,4,18,17,15,1,32,1,1,0,,1,1,0.258974,0.104761,0.219304,0.477696,0.340871,0.420499,0.334641,0.761371,0.161526,3.07872,0.311823,0,-0.314426,19.2993,2.1175,113.795,-0.314426,-0.198265,2.0082584023475647,-1.9731107652187347,0.52606,748.52001953125,,,,,,,162.8,4.933333333,162.8,4.933333333,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Jake Bauers","MIL",31,135,116,28,16,6,1,6,19,20,17,1,38,1,1,0,,4,1,0.244618,0.12899,0.281184,0.458741,0.347587,0.469311,0.354451,0.816899,0.224693,5.3767,0.304757,0,0.272973,20.277,4.16043,124.466,0.272973,-1.41565,4.293676942586899,-3.515650749206543,0.524974,999,,,,,,,179.1,5.777419354,179.1,5.777419354,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Coby Mayo","BAL",29,124,111,25,14,6,0,5,15,17,10,0,36,2,1,0,,1,0,0.225165,0.0821961,0.290082,0.283355,0.29752,0.424408,0.314303,0.721928,0.199243,4.17763,0.280451,0,-0.0975663,14.5025,-0.224708,101.903,-0.0975663,0.32317,0.1771247312426567,0.519466370344162,0.518476,459.1600036621094,,,,,,,131.3,4.527586206,131.3,4.527586206,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"José Caballero","NYY",38,163,144,33,22,6,0,4,19,17,14,0,40,3,1,1,,15,4,0.22656,0.0827976,0.242757,0.341071,0.303864,0.356909,0.295267,0.660774,0.13035,6.37818,0.282013,0,1.01324,16.6328,-2.81829,88.3529,1.01324,-0.689702,-1.2068015336990356,0.4102981686592102,0.510755,200.02999877929688,,,,,,,164.1,4.318421052,164.1,4.318421052,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Ryan O'Hearn","PIT",43,188,168,45,30,8,0,6,23,25,17,1,38,2,1,0,,1,0,0.269816,0.0889128,0.202974,0.43805,0.34123,0.43715,0.339641,0.77838,0.167334,2.86529,0.311722,0,-0.191185,25.8812,3.5176,111.98,-0.191185,-0.338547,2.5407478660345078,-3.610151618719101,0.51059,285.44000244140625,,,,,,,222.5,5.174418604,222.5,5.174418604,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Jake Cronenworth","SDP",45,194,166,39,26,7,1,4,23,19,21,0,39,4,1,1,,2,1,0.2329,0.109902,0.202056,0.543917,0.33321,0.364499,0.314011,0.697709,0.131599,4.39269,0.278531,0,-0.178496,22.6656,-0.397813,100.394,-0.178496,-1.33552,-0.08591816574335098,-1.2105198204517365,0.506943,738.2999877929688,,,,,,,192,4.266666666,192,4.266666666,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Jacob Young","WSN",40,172,154,38,28,6,1,2,21,17,12,0,30,3,1,3,,8,3,0.243858,0.0681268,0.174842,0.389648,0.307299,0.342272,0.290892,0.649571,0.0984136,6.51091,0.287996,0,0.250245,16.8813,-3.57316,81.2958,0.250245,2.42958,-3.650944322347641,3.0430046916007996,0.504532,746.0700073242188,,,,,,,152.5,3.8125,152.5,3.8125,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Spencer Torkelson","DET",48,206,181,41,22,9,0,10,26,29,22,1,57,2,1,0,,0,0,0.228286,0.104593,0.277276,0.377214,0.316089,0.444164,0.330196,0.760253,0.215878,2.36216,0.27344,0,-0.23323,26.8274,2.282,111.222,-0.23323,-1.14304,2.4660625010728836,-4.856310725212097,0.504096,188.35000610351562,,,,,,,240.7,5.014583333,240.7,5.014583333,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Jonah Heim","ATH",39,156,143,33,22,6,0,5,16,19,11,0,30,1,1,0,,1,0,0.230028,0.0691063,0.191314,0.36122,0.285884,0.381643,0.292865,0.667527,0.151615,2.82512,0.254474,0,-0.0818904,15.5422,-2.98796,82.6653,-0.0818904,0.565798,-3.229605294764042,2.5991311073303223,0.499581,999,,,,,,,144.1,3.694871794,144.1,3.694871794,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Marcus Semien","NYM",40,172,155,36,24,6,1,5,22,20,15,0,32,1,1,0,,3,1,0.2314,0.0862194,0.184166,0.46816,0.300509,0.377909,0.299435,0.678418,0.146509,4.64435,0.256585,0,-0.0108742,18.0713,-2.38316,90.2287,-0.0108742,0.750666,-2.048895025625825,1.3640922904014587,0.496739,266.25,,,,,,,167.6,4.19,167.6,4.19,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Nolan Schanuel","LAA",41,176,153,41,30,8,0,3,20,18,18,0,25,3,1,1,,1,0,0.26617,0.103313,0.140233,0.736721,0.353082,0.384854,0.329673,0.737936,0.118684,3.12439,0.295955,0,-0.152992,22.8776,1.87762,109.915,-0.152992,-0.0891456,1.8873849213123322,-3.303497225046158,0.495039,594.6599731445312,,,,,,,192.9,4.704878048,192.9,4.704878048,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"George Springer","TOR",38,165,145,36,23,6,1,6,22,20,17,0,32,2,1,0,,4,1,0.248995,0.103902,0.192846,0.53878,0.333513,0.423072,0.332799,0.756585,0.174076,4.92423,0.278972,0,0.17483,21.81,2.17369,113.901,0.17483,-0.00110593,2.849715545773506,-3.861599585507065,0.494552,94.37999725341797,,,,,,,197.9,5.207894736,197.9,5.207894736,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Ryan McMahon","NYY",34,147,131,27,17,6,0,5,15,17,15,0,47,1,1,0,,1,1,0.210076,0.0996782,0.319549,0.311933,0.292922,0.369772,0.293322,0.662693,0.159696,2.93998,0.283116,0,-0.33785,14.7376,-2.76835,87.0012,-0.33785,1.65784,-2.567779541015625,2.1828391551971436,0.493329,732.8599853515625,,,,,,,131.7,3.873529411,131.7,3.873529411,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Esteury Ruiz","MIA",20,87,75,19,12,4,1,2,13,10,8,0,20,3,1,1,,9,2,0.250219,0.0897838,0.231954,0.387076,0.340925,0.408095,0.332317,0.749021,0.157876,8.23027,0.31255,0,1.00262,11.4768,1.1132,107.622,1.00262,0.505682,1.8081304430961609,0.22759562730789185,0.493243,748.530029296875,,,,,,,112,5.6,112,5.6,,,,,,,,,,,,,,,,,,,"Esteury Ruiz","21780",665923
"Anthony Volpe","NYY",24,105,95,22,14,5,1,3,12,12,9,0,26,1,1,0,,4,1,0.233293,0.0830204,0.243096,0.341512,0.300872,0.386526,0.302687,0.687398,0.153233,5.81716,0.289748,0,0.0556232,11.3243,-1.17997,93.5089,0.0556232,0.741973,-0.7397628128528595,1.850306212902069,0.492843,641.989990234375,,,,,,,111.4,4.641666666,111.4,4.641666666,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Paul Goldschmidt","NYY",31,133,120,31,20,6,0,5,17,18,11,1,31,1,1,0,,1,0,0.261315,0.085232,0.232838,0.366057,0.32804,0.445986,0.335876,0.774026,0.184671,3.32605,0.308863,0,-0.0475338,17.9239,2.08514,116.573,-0.0475338,0.225175,2.5247511342167854,-2.416491150856018,0.49263,748.3599853515625,,,,,,,155.9,5.029032258,155.9,5.029032258,,,,,,,,,,,,,,,,,,,"Paul Goldschmidt","9218",502671
"Isaac Collins","KCR",37,160,137,32,21,8,1,3,19,16,19,0,35,2,1,1,,4,2,0.237191,0.121062,0.215622,0.561456,0.339889,0.372514,0.319519,0.712403,0.135322,5.73125,0.295407,0,-0.265636,19.4777,0.3868,100.987,-0.265636,0.846575,-0.08099490404129028,-0.8710177540779114,0.484035,666.1699829101562,,,,,,,164.3,4.44054054,164.3,4.44054054,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Kyle Manzardo","CLE",41,178,156,36,21,7,1,7,20,23,18,0,47,2,1,0,,0,0,0.232726,0.100325,0.266017,0.377138,0.318813,0.427775,0.326361,0.746588,0.195049,3.12579,0.282442,0,-0.13792,22.5521,1.41319,110.018,-0.13792,0.156942,1.9372954368591309,-3.526391163468361,0.481727,253.4600067138672,,,,,,,197.4,4.814634146,197.4,4.814634146,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Kyle Karros","COL",32,140,123,32,21,7,1,3,18,15,14,1,31,2,1,0,,2,0,0.260165,0.0996573,0.223805,0.445287,0.341163,0.393681,0.324881,0.734844,0.133516,5.02814,0.327192,0,0.0220723,17.5809,0.944527,90.545,0.0220723,1.31702,-1.5818738751113415,1.766867995262146,0.479236,999,,,,,,,162.2,5.06875,162.2,5.06875,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Ben Williamson","TBR",27,116,106,28,21,5,1,1,14,12,8,0,23,1,1,0,,3,1,0.262581,0.0715213,0.195138,0.366516,0.322935,0.360322,0.30423,0.683257,0.0977402,5.68252,0.322436,0,0.15618,12.705,-1.16291,92.5349,0.15618,0.705391,-0.8583141714334488,1.4098662734031677,0.477639,999,,,,,,,110.3,4.085185185,110.3,4.085185185,,,,,,,,,,,,,,,,,,,"Ben Williamson","33197",810938
"Samuel Basallo","BAL",31,129,117,28,16,5,0,6,15,19,10,1,33,1,1,0,,0,0,0.238394,0.0804112,0.253605,0.317073,0.304225,0.445281,0.323467,0.749505,0.206887,1.96774,0.275054,0,-0.191084,16.1151,0.72554,108.271,-0.191084,-0.677721,1.05631522834301,-1.0948508083820343,0.464089,160.94000244140625,,,,,,,143.7,4.63548387,143.7,4.63548387,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"Blaze Alexander","BAL",21,89,79,21,14,4,0,2,10,10,7,0,25,2,0,1,,2,1,0.259774,0.0781509,0.280685,0.278429,0.334127,0.393699,0.322835,0.727827,0.133926,4.99773,0.353715,0,-0.140685,11.092,0.455665,107.832,-0.140685,0.374066,0.6756573170423508,0.6766891181468964,0.460554,745.9099731445312,,,,,,,97,4.619047619,97,4.619047619,,,,,,,,,,,,,,,,,,,"Blaze Alexander","23789",677942
"Justin Crawford","PHI",41,176,161,45,34,7,1,2,24,16,12,0,36,1,1,2,,9,2,0.277055,0.066082,0.201604,0.327781,0.327951,0.376068,0.311945,0.70402,0.0990138,6.88362,0.342859,0,0.545414,20.3424,-0.657591,93.7523,0.545414,-1.11513,-0.7924298644065857,-0.4853436350822449,0.45172,999,,,,,,,186.3,4.543902439,186.3,4.543902439,,,,,,,,,,,,,,,,,,,"Justin Crawford","31791",702222
"Jake McCarthy","COL",38,163,148,42,28,8,3,3,21,20,10,0,28,3,1,2,,8,2,0.281779,0.0600293,0.171919,0.349172,0.335108,0.433715,0.335532,0.768823,0.151937,7.76644,0.326806,0,0.612025,21.8675,2.50393,97.6585,0.612025,0.61949,0.14970025420188904,-0.9917750358581543,0.450599,506.760009765625,,,,,,,204.3,5.376315789,204.3,5.376315789,,,,,,,,,,,,,,,,,,,"Jake McCarthy","21622",664983
"Esmerlyn Valdez","PIT",36,156,138,34,19,7,1,7,19,24,14,0,48,3,1,0,,0,1,0.246059,0.0871368,0.309322,0.281703,0.323891,0.453815,0.338527,0.777706,0.207755,2.99424,0.323323,0,-0.37741,21.3218,2.77638,111.236,-0.37741,-0.462962,1.747437208890915,-2.393208920955658,0.447854,999,,,,,,,192.4,5.344444444,192.4,5.344444444,,,,,,,,,,,,,,,,,,,"Esmerlyn Valdez","29005",699013
"Alan Roden","MIN",30,131,115,29,21,6,1,2,16,15,12,0,21,3,1,0,,2,1,0.255752,0.0895292,0.158278,0.565644,0.339667,0.372566,0.318549,0.712233,0.116814,5.01951,0.29235,0,0.0138004,15.7577,0.212299,102.612,0.0138004,0.67551,0.41174096427857876,-0.6576685905456543,0.447803,999,,,,,,,135.3,4.51,135.3,4.51,,,,,,,,,,,,,,,,,,,"Alan Roden","31564",702176
"Alec Bohm","PHI",42,183,168,44,30,8,0,5,19,25,12,0,28,2,1,0,,1,0,0.261468,0.0654168,0.153094,0.427298,0.316479,0.40906,0.317329,0.725538,0.147592,2.85918,0.284741,0,-0.175838,21.9348,0.11667,97.3477,-0.175838,-1.19528,-0.7659243792295456,-0.7863312661647797,0.446539,239.8699951171875,,,,,,,192.5,4.583333333,192.5,4.583333333,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Sean Murphy","ATL",22,87,76,16,9,3,0,4,9,11,8,0,24,2,0,0,,0,0,0.217236,0.095411,0.276595,0.344948,0.309363,0.40804,0.315659,0.717402,0.190804,1.20269,0.262925,0,-0.109952,10.2667,-0.0621919,97.3538,-0.109952,0.982624,-0.3886621966958046,1.9492902755737305,0.444116,746.0599975585938,,,,,,,89.9,4.086363636,89.9,4.086363636,,,,,,,,,,,,,,,,,,,"Sean Murphy","19352",669221
"Josh Bell","MIN",42,183,163,41,26,8,0,6,20,24,18,0,37,1,1,0,,0,0,0.251495,0.099219,0.199413,0.497556,0.330152,0.422697,0.330589,0.752849,0.171202,1.93253,0.286976,0,-0.404296,23.9049,2.08681,110.979,-0.404296,-0.0383191,1.9430632889270782,-4.127825248986483,0.441993,636.3300170898438,,,,,,,203.2,4.838095238,203.2,4.838095238,,,,,,,,,,,,,,,,,,,"Josh Bell","13145",605137
"Lane Thomas","KCR",39,169,150,35,21,8,1,5,19,21,16,0,43,2,1,0,,5,2,0.23582,0.0966299,0.253414,0.381313,0.316255,0.409583,0.319204,0.725838,0.173762,5.5969,0.29234,0,-0.02353,20.5474,0.365646,100.768,-0.02353,-1.40015,0.1284046694636345,-1.8418127596378326,0.440018,726.6699829101562,,,,,,,179.8,4.61025641,179.8,4.61025641,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Jakob Marsee","MIA",39,167,142,32,21,6,1,3,21,17,20,0,35,3,1,2,,9,4,0.223753,0.120945,0.208904,0.578947,0.329774,0.357869,0.310459,0.687642,0.134116,6.68577,0.272699,0,0.0132361,19.0842,-0.824881,93.0251,0.0132361,-0.291618,-1.4027468273416162,0.30545005202293396,0.439822,137.0800018310547,,,,,,,163.4,4.189743589,163.4,4.189743589,,,,,,,,,,,,,,,,,,,"Jakob Marsee","31370",805300
"Royce Lewis","MIN",44,190,172,41,25,9,0,7,22,25,16,1,43,1,1,0,,5,1,0.237157,0.0828205,0.227428,0.364162,0.302799,0.414378,0.312352,0.717177,0.177221,4.69011,0.273704,0,0.570697,21.9902,-0.646147,98.3057,0.570697,-0.167559,0.19486963748931885,-2.711232081055641,0.433255,193.64999389648438,,,,,,,207.2,4.709090909,207.2,4.709090909,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Jordan Lawlar","ARI",24,105,93,22,14,5,1,2,14,12,9,0,28,2,1,0,,4,1,0.240235,0.0882147,0.266241,0.331334,0.319936,0.390833,0.314091,0.710769,0.150598,6.74066,0.314861,0,0.350805,12.3359,-0.209548,95.8012,0.350805,0.783033,-0.1863192617893219,0.9629715383052826,0.425987,261.6499938964844,,,,,,,107,4.458333333,107,4.458333333,,,,,,,,,,,,,,,,,,,"Jordan Lawlar","29976",691783
"Cam Smith","HOU",41,178,159,36,23,7,1,5,20,19,15,0,45,2,1,0,,3,1,0.228485,0.0844287,0.253995,0.332404,0.30229,0.375132,0.30004,0.677422,0.146647,5.05117,0.286112,0,0.168299,18.7631,-2.37578,91.1069,0.168299,1.31368,-1.673907220363617,-0.4918748140335083,0.423261,341.8699951171875,,,,,,,169.5,4.134146341,169.5,4.134146341,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Jesús Sánchez","TOR",31,133,121,31,19,6,0,5,15,17,10,0,31,1,1,0,,2,1,0.253451,0.0731255,0.234525,0.311803,0.313297,0.429395,0.322551,0.742692,0.175944,4.40348,0.301458,0,0.0366221,16.4653,0.647129,106.779,0.0366221,-0.27967,1.0874910615384579,-1.7355343997478485,0.415329,617.4299926757812,,,,,,,151,4.870967741,151,4.870967741,,,,,,,,,,,,,,,,,,,"Jesus Sanchez","19913",660821
"Brooks Lee","MIN",47,202,186,46,30,8,1,6,22,25,13,0,34,1,1,0,,2,1,0.245102,0.0668368,0.16881,0.395929,0.298536,0.39548,0.303772,0.694017,0.150379,4.01554,0.270074,0,-0.304904,21.9126,-2.08738,92.3432,-0.304904,-1.88555,-2.1056825816631317,-1.0022176504135132,0.414752,542.5700073242188,,,,,,,199.9,4.253191489,199.9,4.253191489,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"TJ Rumfield","COL",43,186,165,45,30,9,1,5,21,21,17,0,32,3,1,0,,1,0,0.275034,0.0909745,0.173352,0.524796,0.350839,0.429097,0.343339,0.779936,0.154063,3.0923,0.313531,0,-0.288475,26.1218,4.03094,102.872,-0.288475,1.0966,0.35842761397361755,-2.3140501976013184,0.413194,999,,,,,,,227.7,5.295348837,227.7,5.295348837,,,,,,,,,,,,,,,,,,,"TJ Rumfield","29805",681198
"Lawrence Butler","ATH",40,173,154,36,23,8,1,5,22,21,17,0,45,0,1,0,,5,2,0.234685,0.0983962,0.260683,0.377455,0.310538,0.396007,0.311215,0.706545,0.161323,5.13519,0.294426,0,0.0923753,19.8164,-0.746144,95.4173,0.0923753,0.170595,-0.8310467526316643,-1.2794049680233002,0.411345,157.22000122070312,,,,,,,178.4,4.46,178.4,4.46,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Luis García Jr.","WSN",43,186,175,48,30,9,1,7,23,29,9,0,30,0,1,0,,4,1,0.272161,0.0505013,0.159299,0.317021,0.308431,0.461787,0.331649,0.770218,0.189626,5.11283,0.289538,0,-0.0371194,24.3632,2.27235,108.515,-0.0371194,-0.386706,1.8809598684310913,-3.8627864122390747,0.410538,261.8500061035156,,,,,,,223.2,5.190697674,223.2,5.190697674,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Tyler O'Neill","BAL",29,126,111,26,15,5,0,6,16,15,13,1,35,1,1,0,,1,0,0.232043,0.102144,0.278292,0.367039,0.317944,0.428069,0.325847,0.746013,0.196026,4.0424,0.284358,0,0.0204415,15.9502,0.950277,109.925,0.0204415,-0.514821,1.4793657772243023,-2.027938723564148,0.400533,477.6400146484375,,,,,,,149.4,5.151724137,149.4,5.151724137,,,,,,,,,,,,,,,,,,,"Tyler O'Neill","15711",641933
"Nick Fortes","TBR",26,102,93,23,17,4,0,2,11,11,5,0,15,3,1,1,,0,0,0.243796,0.0488739,0.149664,0.326557,0.298689,0.354327,0.29074,0.653016,0.110532,2.71295,0.269965,0,-0.139371,10.0246,-2.13708,83.1603,-0.139371,0.439443,-2.146291270852089,2.4340416193008423,0.399009,999,,,,,,,90.2,3.469230769,90.2,3.469230769,,,,,,,,,,,,,,,,,,,"Nick Fortes","21538",663743
"Oswald Peraza","LAA",39,167,153,34,24,6,0,4,18,16,10,0,46,3,1,0,,7,1,0.224863,0.0583482,0.27347,0.213362,0.282939,0.352393,0.281946,0.635332,0.12753,5.47572,0.289273,0,0.574655,15.2184,-4.69064,76.7484,0.574655,1.34096,-3.9616787433624268,1.9053111672401428,0.396954,999,,,,,,,141.9,3.638461538,141.9,3.638461538,,,,,,,,,,,,,,,,,,,"Oswald Peraza","22823",672724
