Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Tyler Gentry","DET",106,421,376,85,54,19,2,10,45,48,35,9,122,6,3,1,0,5,2,0.226064,0.0831354,0.289786,0.286885,0.3,0.367021,0.285381,0.667021,0.140957,4.59761,0.303644,,-0.386779,40.2851,-9.45928,78.1155,-0.386779,4.2,-11.24581316113472,-0.44065284729003906,0.287316,999,,,,,,,387.4,3.654716981,387.4,3.654716981,,,,,,,,,,,,,,,,,,,"Tyler Gentry","27784",694355
"David McCabe","ATL",118,481,428,102,70,20,1,11,47,49,48,10,122,1,4,0,1,2,1,0.238318,0.0997921,0.253638,0.393443,0.313929,0.366822,0.292572,0.680752,0.128505,2.62074,0.304348,,-0.7291,48.8348,-7.9991,85.5356,-0.7291,-6,-8.975025713443756,-4.232657313346863,0.285501,999,,,,,,,458.3,3.883898305,458.3,3.883898305,,,,,,,,,,,,,,,,,,,"David McCabe","sa3019964",678173
"Avery Owusu-Asiedu","ARI",121,451,403,91,62,17,4,8,56,48,36,10,135,5,3,4,0,14,3,0.225806,0.0798226,0.299335,0.266667,0.295302,0.347395,0.275101,0.642697,0.121588,6.78439,0.315589,,0.957492,39.3913,-13.8978,73.0536,0.957492,6.2,-13.446106433868408,1.2286596298217773,0.284727,999,,,,,,,395.1,3.265289256,395.1,3.265289256,,,,,,,,,,,,,,,,,,,"Avery Owusu-Asiedu","sa3022604",801938
"Mike Tauchman","NYM",90,319,276,61,42,12,1,6,38,30,37,4,85,4,2,0,0,2,0,0.221014,0.115987,0.266458,0.435294,0.319749,0.336957,0.290798,0.656706,0.115942,4.00874,0.294118,,-0.121532,31.9277,-5.76459,88.092,-0.121532,0.3,-4.623705223202705,-3.2163140177726746,0.283405,999,,,,,,,289.3,3.214444444,289.3,3.214444444,,,,,,,,,,,,,,,,,,,"Mike Tauchman","15274",643565
"Jim Jarvis","ATL",108,419,386,92,68,20,2,2,55,40,23,8,67,8,2,0,1,8,4,0.238342,0.0548926,0.159905,0.343284,0.293556,0.316062,0.263835,0.609618,0.0777202,5.59208,0.282132,,-0.638822,32.764,-16.7441,65.8497,-0.638822,1.8,-17.59791088104248,6.418606519699097,0.282048,999,,,,,,,314.4,2.911111111,314.4,2.911111111,,,,,,,,,,,,,,,,,,,"Jim Jarvis","33492",805347
"Cody Milligan",,98,398,354,80,58,15,4,3,44,33,36,5,114,3,3,2,0,14,4,0.225989,0.0904523,0.286432,0.315789,0.300505,0.316384,0.271129,0.616889,0.0903955,6.73638,0.320833,,0.554577,33.4788,-13.5479,70.8463,0.554577,7.1,-13.197589099407196,2.7128748893737793,0.281651,999,,,,,,,320.9,3.274489795,320.9,3.274489795,,,,,,,,,,,,,,,,,,,"Cody Milligan","sa1169818",687862
"Adrian Pinto","TOR",30,127,113,25,17,4,0,4,20,18,9,3,25,3,0,2,0,3,1,0.221239,0.0708661,0.19685,0.36,0.296,0.362832,0.282573,0.658832,0.141593,5.21643,0.25,,0.0188392,11.863,-3.14303,79.8017,0.0188392,0.9,-3.0045284889638424,1.366637259721756,0.279785,999,,,,,,,115.1,3.836666666,115.1,3.836666666,,,,,,,,,,,,,,,,,,,"Adrian Pinto","sa3015542",691437
"Ben Rortvedt","NYM",88,281,246,50,34,11,0,5,26,28,25,4,77,5,2,3,0,0,0,0.203252,0.088968,0.274021,0.324675,0.28777,0.308943,0.263112,0.596713,0.105691,1.39286,0.271084,,-0.3961,21.808,-11.3943,69.1262,-0.3961,-1.1,-10.678399503231049,4.06240451335907,0.279326,999,,,,,,,202.9,2.305681818,202.9,2.305681818,,,,,,,,,,,,,,,,,,,"Ben Rortvedt","20287",666163
"Brendan Durfee","SDP",87,365,331,67,44,15,1,7,30,39,24,6,112,8,2,0,0,0,0,0.202417,0.0657534,0.306849,0.214286,0.271233,0.317221,0.255365,0.588453,0.114804,1.97917,0.280374,,-0.462117,26.0313,-17.0963,64.2568,-0.462117,-0.2,-15.924625426530838,6.505614563822746,0.278389,999,,,,,,,255.2,2.933333333,255.2,2.933333333,,,,,,,,,,,,,,,,,,,"Brendan Durfee","sa3025268",826545
"Carlos Linarez",,52,175,161,33,25,4,1,3,14,16,10,4,67,1,1,2,0,1,1,0.204969,0.0571429,0.382857,0.149254,0.254335,0.298137,0.234531,0.552472,0.0931677,3.76707,0.326087,,-0.420771,9.52059,-11.157,48.3942,-0.420771,4.8,-11.124393701553345,8.015020847320557,0.277386,999,,,,,,,101.4,1.95,101.4,1.95,,,,,,,,,,,,,,,,,,,"Carlos Linarez","sa3016346",701800
"Niko Kavadas","LAA",116,472,403,81,46,17,1,17,50,60,56,5,178,10,3,0,1,1,1,0.200993,0.118644,0.377119,0.314607,0.311441,0.37469,0.301033,0.686131,0.173697,2.58186,0.303318,,-0.915896,51.1634,-4.60704,90.7361,-0.915896,1.2,-6.069452345371246,-7.471369504928589,0.277242,999,,,,,,,462.5,3.987068965,462.5,3.987068965,,,,,,,,,,,,,,,,,,,"Niko Kavadas","29782",694359
"Taylor Walls","TBR",107,344,303,64,44,13,2,5,41,31,35,3,81,1,3,2,0,12,4,0.211221,0.101744,0.235465,0.432099,0.292398,0.316832,0.269341,0.609229,0.105611,6.0536,0.268182,,0.253602,28.4372,-12.209,69.2008,0.253602,-0.7,-12.233764857053757,3.091887056827545,0.276424,999,,,,,,,271.1,2.533644859,271.1,2.533644859,,,,,,,,,,,,,,,,,,,"Taylor Walls","22458",670764
"Carlos Sanchez","CIN",129,523,460,108,81,17,3,7,53,48,46,8,152,2,2,13,0,9,10,0.234783,0.0879541,0.290631,0.302632,0.305882,0.330435,0.277876,0.636317,0.0956522,4.27577,0.333333,,-3.09398,46.8586,-14.9379,71.0592,-3.09398,4.4,-21.033295392990112,6.321663856506348,0.274552,999,,,,,,,410.1,3.179069767,410.1,3.179069767,,,,,,,,,,,,,,,,,,,"Carlos Sanchez","sa3018465",800176
"TJ Rumfield","COL",123,499,445,119,81,25,1,12,59,55,42,12,90,8,4,0,1,3,2,0.267416,0.0841683,0.180361,0.466667,0.338677,0.408989,0.318951,0.747666,0.141573,3.10543,0.308357,,-1.00463,61.3492,2.38852,90.4237,-1.00463,1.9,-6.668248176574707,-7.267401337623596,0.272274,999,,,,,,,562.5,4.573170731,562.5,4.573170731,,,,,,,,,,,,,,,,,,,"TJ Rumfield","29805",681198
"Gilberto Celestino",,106,387,345,81,63,13,1,4,42,35,39,13,90,3,0,0,0,6,2,0.234783,0.100775,0.232558,0.433333,0.317829,0.313043,0.272049,0.630873,0.0782609,4.34281,0.306773,,-0.226389,32.8425,-12.8845,75.2482,-0.226389,5.6,-11.579402655363083,1.3341269493103027,0.268717,999,,,,,,,321.4,3.032075471,321.4,3.032075471,,,,,,,,,,,,,,,,,,,"Gilberto Celestino","20233",665482
"Kody Hoese",,101,402,366,84,56,18,1,9,42,43,30,10,93,3,3,0,0,1,0,0.229508,0.0746269,0.231343,0.322581,0.291045,0.357924,0.275171,0.648968,0.128415,2.86939,0.280899,,-0.321532,35.1344,-12.365,74.595,-0.321532,0.2,-12.425821334123611,1.677072361111641,0.268249,999,,,,,,,347.8,3.443564356,347.8,3.443564356,,,,,,,,,,,,,,,,,,,"Kody Hoese","sa3010021",682210
"Ryan Jackson","SDP",126,538,473,102,80,15,2,5,46,45,53,7,117,7,2,3,0,8,3,0.215645,0.098513,0.217472,0.452991,0.302804,0.287526,0.264378,0.59033,0.0718816,3.9542,0.274788,,-0.506575,42.3067,-21.2622,70.4316,-0.506575,-1.9,-19.360639572143555,4.030335068702698,0.262298,999,,,,,,,386.9,3.07063492,386.9,3.07063492,,,,,,,,,,,,,,,,,,,"Ryan Jackson","sa3025514",810838
"Raylin Heredia","PHI",77,283,263,66,43,10,3,10,36,39,13,5,87,3,3,1,0,4,2,0.250951,0.0459364,0.30742,0.149425,0.29078,0.425856,0.300681,0.716636,0.174905,5.80987,0.331361,,-0.375525,30.5955,-2.84314,89.9509,-0.375525,0,-3.7461193203926086,-3.119488477706909,0.260593,999,,,,,,,296.7,3.853246753,296.7,3.853246753,,,,,,,,,,,,,,,,,,,"Raylin Heredia","sa3016826",699712
"Weston Eberly",,33,114,98,16,12,3,0,1,9,10,10,1,37,3,1,2,0,1,0,0.163265,0.0877193,0.324561,0.27027,0.258929,0.22449,0.223174,0.483418,0.0612245,3.50553,0.245902,,0.0415598,5.15085,-8.31913,38.0229,0.0415598,4.8,-8.285828948020935,6.8943564891815186,0.259204,999,,,,,,,50.6,1.533333333,50.6,1.533333333,,,,,,,,,,,,,,,,,,,"Weston Eberly","sa3022928",814440
"Jake Burger","TEX",113,437,403,94,55,19,1,19,48,62,24,7,113,7,3,0,0,1,1,0.233251,0.0549199,0.258581,0.212389,0.286041,0.426799,0.300988,0.71284,0.193548,2.51755,0.273723,,-0.73105,47.3536,-4.28132,93.2888,-0.73105,-0.3,-4.187683641910553,-8.328366100788116,0.2588,999,,,,,,,454.9,4.025663716,454.9,4.025663716,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Scott Bandura","SFG",117,506,453,107,76,21,3,7,70,51,42,7,141,7,3,1,0,18,3,0.236203,0.083004,0.278656,0.297872,0.308911,0.342163,0.28439,0.651074,0.10596,6.72004,0.324675,,1.59245,48.0117,-11.7761,82.7951,1.59245,0,-8.725578904151917,-5.577601432800293,0.258492,999,,,,,,,462.8,3.955555555,462.8,3.955555555,,,,,,,,,,,,,,,,,,,"Scott Bandura","sa3022699",814154
"Richie Martin Jr.",,91,335,300,63,45,12,4,2,39,31,22,6,88,9,1,3,0,14,4,0.21,0.0656716,0.262687,0.25,0.283133,0.296667,0.253706,0.579799,0.0866667,7.8397,0.2891,,0.699814,23.4407,-16.1421,60.7181,0.699814,2.1,-14.810109436511993,5.792680740356445,0.257454,999,,,,,,,237.6,2.61098901,237.6,2.61098901,,,,,,,,,,,,,,,,,,,"Richie Martin Jr.","17736",621006
"Jax Biggers","HOU",98,363,314,65,49,11,2,3,36,27,40,4,99,2,2,5,0,6,3,0.207006,0.110193,0.272727,0.40404,0.298883,0.283439,0.261662,0.582322,0.0764331,4.73517,0.28972,,-0.602898,27.7447,-15.1466,65.3684,-0.602898,4.1,-15.419587135314941,5.43377411365509,0.257007,999,,,,,,,250.5,2.556122448,250.5,2.556122448,,,,,,,,,,,,,,,,,,,"Jax Biggers","sa3008251",680890
"Julian Brock","TEX",86,342,316,69,48,16,1,4,37,32,19,8,107,4,3,0,0,6,4,0.218354,0.0555556,0.312865,0.17757,0.269006,0.313291,0.247352,0.582297,0.0949367,4.71566,0.3125,,-0.853975,22.1661,-18.2438,56.3409,-0.853975,2.9,-18.452378690242767,9.183068752288818,0.256341,999,,,,,,,229.3,2.666279069,229.3,2.666279069,,,,,,,,,,,,,,,,,,,"Julian Brock","sa3023424",683149
"Joe Lampe",,119,466,419,93,63,19,4,7,49,46,36,4,119,5,2,4,1,11,3,0.221957,0.0772532,0.255365,0.302521,0.290043,0.336516,0.274491,0.626559,0.114558,6.04876,0.291525,,0.311281,40.4707,-14.5907,74.8147,0.311281,5.1,-13.521360009908676,-0.036684513092041016,0.254345,999,,,,,,,381,3.201680672,381,3.201680672,,,,,,,,,,,,,,,,,,,"Joe Lampe","sa3020642",802407
"Ramón Rodríguez","MIL",68,245,220,50,38,8,0,4,20,26,17,7,29,4,3,1,0,1,1,0.227273,0.0693878,0.118367,0.586207,0.290984,0.318182,0.259495,0.609165,0.0909091,1.93323,0.242105,,-0.552804,18.2947,-10.6539,64.1024,-0.552804,0.8,-10.976604878902435,5.301029026508331,0.253037,999,,,,,,,182.9,2.689705882,182.9,2.689705882,,,,,,,,,,,,,,,,,,,"Ramon Rodriguez","sa918698",670232
"Abraham Toro","KCR",110,410,371,90,57,21,3,9,43,42,32,5,81,4,3,0,1,3,1,0.242588,0.0780488,0.197561,0.395062,0.307317,0.38814,0.29935,0.695457,0.145553,4.38743,0.285211,,-0.390465,43.8824,-4.56222,87.738,-0.390465,2.2,-6.315873980522156,-5.33233380317688,0.252483,999,,,,,,,406.5,3.695454545,406.5,3.695454545,,,,,,,,,,,,,,,,,,,"Abraham Toro","19844",647351
"Troy Johnston","COL",111,441,399,104,69,21,4,10,50,55,31,9,86,9,2,0,1,12,3,0.260652,0.0702948,0.195011,0.360465,0.326531,0.408521,0.313892,0.735052,0.14787,6.0339,0.308197,,0.511281,52.4072,0.299669,86.9584,0.511281,2.2,-6.30526864528656,-5.901851415634155,0.251754,999,,,,,,,495.5,4.463963963,495.5,4.463963963,,,,,,,,,,,,,,,,,,,"Troy Johnston","26143",687859
"Stuart Fairchild","SEA",106,303,265,57,36,12,2,7,38,30,25,4,89,8,2,3,1,10,3,0.215094,0.0825083,0.293729,0.280899,0.3,0.354717,0.28554,0.654717,0.139623,6.58907,0.292398,,0.342339,29.0329,-6.76885,82.4264,0.342339,1.3,-5.933573991060257,-2.039947032928467,0.251538,999,,,,,,,275.8,2.601886792,275.8,2.601886792,,,,,,,,,,,,,,,,,,,"Stuart Fairchild","20321",656413
"Turner Hill","SFG",97,384,341,81,61,15,4,1,40,34,30,5,46,6,3,4,0,12,5,0.237537,0.078125,0.119792,0.652174,0.307895,0.313783,0.273605,0.621678,0.0762463,6.12477,0.26936,,-0.254941,33.073,-12.2995,75.4065,-0.254941,-0.3,-11.447928041219711,1.1109346747398376,0.249124,999,,,,,,,305.1,3.145360824,305.1,3.145360824,,,,,,,,,,,,,,,,,,,"Turner Hill","sa3020943",806367
"Ismael Munguia","TOR",97,370,331,83,63,14,1,5,46,41,22,7,39,11,2,4,1,13,5,0.250755,0.0594595,0.105405,0.564103,0.31694,0.344411,0.287486,0.661351,0.0936556,5.40811,0.269896,,-0.0351356,36.0371,-7.6812,83.1855,-0.0351356,-4.3,-7.367724731564522,-2.9405057430267334,0.248678,999,,,,,,,336.8,3.472164948,336.8,3.472164948,,,,,,,,,,,,,,,,,,,"Ismael Munguia","sa917132",665998
"Kenedy Corona","NYY",116,443,397,85,59,15,2,9,49,48,36,10,117,5,2,3,1,15,6,0.214106,0.0812641,0.264108,0.307692,0.286364,0.329975,0.264968,0.616338,0.115869,5.57557,0.278388,,-0.0512546,35.0483,-17.2956,68.1988,-0.0512546,2.2,-16.655525501817465,3.8277190923690796,0.248039,999,,,,,,,353.2,3.044827586,353.2,3.044827586,,,,,,,,,,,,,,,,,,,"Kenedy Corona","26244",685744
"Conner Capel","COL",104,381,341,80,55,13,4,8,38,37,36,6,85,2,2,0,0,11,4,0.234604,0.0944882,0.223097,0.423529,0.309711,0.366569,0.292356,0.67628,0.131965,5.87944,0.288,,-0.0124149,38.6152,-6.4029,72.2057,-0.0124149,6.5,-12.563338266685605,2.300264358520508,0.246478,999,,,,,,,366.4,3.523076923,366.4,3.523076923,,,,,,,,,,,,,,,,,,,"Conner Capel","19983",668843
"Drew Romo","CHW",97,369,339,77,54,14,1,8,36,41,21,10,85,4,3,2,0,3,2,0.227139,0.0569106,0.230352,0.247059,0.277929,0.345133,0.262061,0.623062,0.117994,3.59502,0.277108,,-0.67455,28.3228,-15.2774,64.8108,-0.67455,-1.1,-15.97868549823761,5.679100394248962,0.24604,999,,,,,,,288.8,2.977319587,288.8,2.977319587,,,,,,,,,,,,,,,,,,,"Drew Romo","27763",691011
"Josh Kasevich","TOR",105,422,385,96,76,17,0,3,42,38,30,14,55,4,3,0,0,5,2,0.249351,0.0710901,0.130332,0.545455,0.308057,0.316883,0.265712,0.62494,0.0675325,3.25604,0.281818,,-0.452795,33.6417,-16.2208,68.1866,-0.452795,-0.5,-16.2760146856308,4.151675701141357,0.246039,999,,,,,,,336,3.2,336,3.2,,,,,,,,,,,,,,,,,,,"Josh Kasevich","sa3020203",688460
"Ryan Mountcastle","BAL",103,414,382,97,62,21,1,13,43,50,24,10,102,3,5,0,0,2,0,0.253927,0.057971,0.246377,0.235294,0.299517,0.41623,0.299301,0.715747,0.162304,3.13525,0.308824,,-0.121532,44.2942,-4.62313,92.1655,-0.121532,-0.3,-3.944366291165352,-7.905820190906525,0.245908,999,,,,,,,434.8,4.221359223,434.8,4.221359223,,,,,,,,,,,,,,,,,,,"Ryan Mountcastle","18373",663624
"Dane Myers","CIN",101,358,324,79,57,12,1,9,40,44,27,9,88,5,2,0,0,11,3,0.243827,0.075419,0.24581,0.306818,0.310056,0.37037,0.290256,0.680426,0.126543,5.0987,0.305677,,0.443314,35.6737,-6.62677,79.5399,0.443314,-2.6,-8.237997472286224,-1.2845971584320068,0.243971,999,,,,,,,352,3.485148514,352,3.485148514,,,,,,,,,,,,,,,,,,,"Dane Myers","22054",667472
"Ripken Reyes",,99,392,324,68,50,12,3,3,42,39,30,4,61,20,2,16,0,4,2,0.209877,0.0765306,0.155612,0.491803,0.31383,0.29321,0.275359,0.60704,0.0833333,5.23728,0.248092,,-0.652795,34.3203,-11.9975,77.9533,-0.652795,-1.2,-10.8957000374794,0.24032914638519287,0.243773,999,,,,,,,288.9,2.918181818,288.9,2.918181818,,,,,,,,,,,,,,,,,,,"Ripken Reyes","sa3010159",685341
"Donovan Walton","ATH",97,367,328,76,57,13,1,5,40,34,28,6,63,5,3,3,1,2,2,0.231707,0.0762943,0.171662,0.444444,0.299451,0.323171,0.271418,0.622621,0.0914634,3.1747,0.269962,,-0.973575,30.9574,-12.4065,70.3355,-0.973575,2.2,-13.805013358592987,3.5484715700149536,0.243398,999,,,,,,,285.2,2.940206185,285.2,2.940206185,,,,,,,,,,,,,,,,,,,"Donovan Walton","19314",622268
"Druw Jones","ARI",135,576,524,122,88,26,4,4,67,52,42,13,152,3,5,2,0,18,4,0.232824,0.0729167,0.263889,0.276316,0.290941,0.320611,0.26187,0.611551,0.0877863,6.44024,0.316354,,1.16973,44.1217,-23.9372,63.9902,1.16973,4.5,-23.413424849510193,6.6164021492004395,0.241546,999,,,,,,,453,3.355555555,453,3.355555555,,,,,,,,,,,,,,,,,,,"Druw Jones","sa3020676",702258
"Jhonkensy Noel","BAL",139,496,457,104,62,19,1,22,58,74,29,9,134,8,2,0,0,1,1,0.227571,0.0584677,0.270161,0.216418,0.284274,0.417943,0.296737,0.702217,0.190372,2.66608,0.270627,,-0.803668,52.0347,-6.57148,90.399,-0.803668,0.8,-6.416345596313477,-8.31228655576706,0.240255,999,,,,,,,503.1,3.61942446,503.1,3.61942446,,,,,,,,,,,,,,,,,,,"Jhonkensy Noel","24257",678877
"Dylan Moore","PHI",108,289,251,53,30,11,2,10,37,31,29,4,88,7,2,0,0,13,4,0.211155,0.100346,0.304498,0.329545,0.307958,0.390438,0.302209,0.698397,0.179283,6.9312,0.277419,,0.552627,31.6026,-2.54502,90.9973,0.552627,-5.8,-2.5310269594192505,-4.738124847412109,0.239723,999,,,,,,,304.6,2.82037037,304.6,2.82037037,,,,,,,,,,,,,,,,,,,"Dylan Moore","18042",664238
"Corey Julks","DET",104,405,367,89,59,19,2,9,50,48,33,10,94,3,2,0,1,8,2,0.242507,0.0814815,0.232099,0.351064,0.308642,0.378747,0.292215,0.687389,0.13624,5.22424,0.300752,,0.219823,41.0012,-6.85266,85.589,0.219823,-0.5,-6.659099876880646,-4.964285850524902,0.23741,999,,,,,,,400.1,3.847115384,400.1,3.847115384,,,,,,,,,,,,,,,,,,,"Corey Julks","20311",667452
"Blake Hunt","SDP",78,300,272,58,37,13,1,7,28,33,21,9,78,5,2,0,0,1,0,0.213235,0.07,0.26,0.269231,0.28,0.345588,0.263503,0.625588,0.132353,3.19465,0.269841,,-0.15649,23.3779,-12.0694,69.832,-0.15649,-2.3,-10.883097738027573,3.211463689804077,0.235977,999,,,,,,,241.9,3.101282051,241.9,3.101282051,,,,,,,,,,,,,,,,,,,"Blake Hunt","23209",675448
"Greg Allen",,80,274,241,51,35,10,2,4,30,28,16,3,77,11,2,4,1,9,3,0.211618,0.0583942,0.281022,0.207792,0.288889,0.319502,0.268376,0.608391,0.107884,6.59869,0.290123,,0.181949,22.4358,-9.93939,70.8624,0.181949,5.1,-9.227775916457176,2.0797176361083984,0.233839,999,,,,,,,212.3,2.65375,212.3,2.65375,,,,,,,,,,,,,,,,,,,"Greg Allen","16623",656185
"Blaine Crim",,114,488,435,113,72,24,2,15,58,59,42,12,99,6,5,0,1,2,1,0.25977,0.0860656,0.202869,0.424242,0.329918,0.427586,0.320142,0.757504,0.167816,3.42769,0.300613,,-0.722498,60.4688,2.8078,91.2396,-0.722498,0.8,-5.789337873458862,-8.165314853191376,0.232897,999,,,,,,,564.8,4.954385964,564.8,4.954385964,,,,,,,,,,,,,,,,,,,"Blaine Crim","25714",688760
"Lourdes Gurriel Jr.","ARI",105,432,398,102,70,20,1,11,43,52,25,12,71,5,4,0,0,5,2,0.256281,0.0578704,0.164352,0.352113,0.305556,0.394472,0.293817,0.700028,0.138191,3.54202,0.284375,,-0.399982,44.2966,-6.74753,85.8752,-0.399982,0.3,-7.632015228271484,-4.46190470457077,0.232709,999,,,,,,,434.2,4.135238095,434.2,4.135238095,,,,,,,,,,,,,,,,,,,"Lourdes Gurriel Jr.","19238",666971
"Christopher Morel","NYM",123,451,401,92,55,18,2,17,53,56,43,9,132,4,2,1,1,7,4,0.229426,0.0953437,0.292683,0.325758,0.308889,0.411471,0.306738,0.72036,0.182045,4.32396,0.295276,,-0.852025,50.9759,-2.31323,94.3693,-0.852025,-3.9,-3.8617915511131287,-8.871340274810791,0.231966,999,,,,,,,480.7,3.908130081,480.7,3.908130081,,,,,,,,,,,,,,,,,,,"Christopher Morel","21897",666624
"José Rodríguez",,87,376,355,89,65,14,2,8,47,42,17,8,65,2,2,0,0,10,5,0.250704,0.0452128,0.172872,0.261538,0.287234,0.369014,0.277226,0.656248,0.11831,5.4537,0.285211,,-0.549314,33.4896,-10.9377,73.8834,-0.549314,-2.2,-12.187838852405548,1.9446208477020264,0.231495,999,,,,,,,332.6,3.822988505,332.6,3.822988505,,,,,,,,,,,,,,,,,,,"Jose Rodriguez","24388",679563
"Ronaiker Palma",,63,235,216,54,44,8,1,1,22,19,14,7,35,2,1,2,0,2,1,0.25,0.0595745,0.148936,0.4,0.300429,0.310185,0.259947,0.610614,0.0601852,3.66108,0.292818,,-0.359406,17.6342,-10.1329,50.0043,-0.359406,4.4,-14.28439575433731,8.717313289642334,0.230108,999,,,,,,,173.7,2.757142857,173.7,2.757142857,,,,,,,,,,,,,,,,,,,"Ronaiker Palma","sa3005624",681623
"Reese McGuire",,82,252,231,50,36,8,0,6,21,25,14,5,57,2,3,2,0,1,0,0.21645,0.0555556,0.22619,0.245614,0.264,0.329004,0.251732,0.593004,0.112554,2.36448,0.25731,,-0.110279,17.229,-12.5468,57.6952,-0.110279,1.6,-12.675285905599594,6.229629635810852,0.228208,999,,,,,,,178.5,2.176829268,178.5,2.176829268,,,,,,,,,,,,,,,,,,,"Reese McGuire","15674",624512
"Devin Saltiban","PHI",100,422,386,81,51,13,3,14,56,55,25,4,128,9,2,0,0,12,3,0.209845,0.0592417,0.303318,0.195312,0.272512,0.367876,0.276499,0.640387,0.158031,6.85598,0.272358,,0.636712,37.3374,-12.5251,73.3851,0.636712,-0.7,-12.674924492835999,0.8505584597587585,0.226259,999,,,,,,,370.4,3.704,370.4,3.704,,,,,,,,,,,,,,,,,,,"Devin Saltiban","sa3022827",813880
"Garrett Stubbs","PHI",74,251,223,49,36,8,1,4,30,23,20,2,65,4,1,3,0,2,1,0.219731,0.0796813,0.258964,0.307692,0.294355,0.318386,0.271756,0.612741,0.0986547,4.44692,0.290323,,-0.392414,21.2413,-8.41624,70.1363,-0.392414,-1.5,-9.276468604803085,3.111258029937744,0.223359,999,,,,,,,190.9,2.579729729,190.9,2.579729729,,,,,,,,,,,,,,,,,,,"Garrett Stubbs","18067",596117
"Carlos Rodríguez","SDP",130,512,463,114,89,17,3,5,50,43,41,9,75,2,3,3,1,10,6,0.24622,0.0800781,0.146484,0.546667,0.308448,0.328294,0.276659,0.636742,0.0820734,4.36095,0.282383,,-1.26911,45.3669,-15.1298,78.8439,-1.26911,4.9,-14.107168316841125,-0.7437386512756348,0.22287,999,,,,,,,420,3.23076923,420,3.23076923,,,,,,,,,,,,,,,,,,,"Carlos Rodriguez","sa3005478",677578
"Felnin Celesten","SEA",117,507,467,107,74,22,3,8,58,52,35,11,135,2,3,0,0,11,6,0.229122,0.0690335,0.266272,0.259259,0.284024,0.340471,0.265994,0.624495,0.111349,5.32083,0.302752,,-0.917271,40.5339,-19.372,74.3086,-0.917271,-4.6,-16.269406974315643,0.9886245727539062,0.222511,999,,,,,,,403.4,3.447863247,403.4,3.447863247,,,,,,,,,,,,,,,,,,,"Felnin Celesten","sa3023381",806958
"Payton Eeles","BAL",104,438,379,90,71,12,4,3,56,46,37,9,80,17,4,1,0,16,6,0.237467,0.0844749,0.182648,0.4625,0.329519,0.313984,0.284497,0.643504,0.0765171,6.76313,0.29,,-0.0228981,41.5973,-10.1558,81.9672,-0.0228981,-5.2,-9.33203162997961,-3.590652346611023,0.220719,999,,,,,,,386.4,3.715384615,386.4,3.715384615,,,,,,,,,,,,,,,,,,,"Payton Eeles","sa3023622",823356
"Sammy Hernandez","STL",99,408,357,73,57,13,0,3,39,39,30,10,85,13,2,6,0,4,2,0.204482,0.0735294,0.208333,0.352941,0.288557,0.266106,0.244653,0.554664,0.0616246,3.36959,0.258303,,-0.613185,25.5495,-22.6588,55.328,-0.613185,3.3,-22.21498054265976,10.79559063911438,0.220052,999,,,,,,,248.7,2.512121212,248.7,2.512121212,,,,,,,,,,,,,,,,,,,"Sammy Hernandez","sa3020141",803679
"Connor Charping","SEA",60,239,206,46,39,5,1,1,27,21,23,3,48,8,2,0,0,5,2,0.223301,0.0962343,0.200837,0.479167,0.322176,0.271845,0.270777,0.59402,0.0485437,5.12923,0.283019,,-0.261347,20.0359,-8.20379,77.6037,-0.261347,-3.9,-6.5701584815979,0.4907994270324707,0.219892,999,,,,,,,178.1,2.968333333,178.1,2.968333333,,,,,,,,,,,,,,,,,,,"Connor Charping","sa3020014",806464
"Caleb Ricketts","PHI",75,302,280,65,48,10,1,6,31,32,16,4,67,5,1,0,0,1,1,0.232143,0.0529801,0.221854,0.238806,0.284768,0.339286,0.270446,0.624054,0.107143,3.11186,0.283654,,-0.638626,25.236,-10.4477,69.2386,-0.638626,-1.8,-11.649141371250153,3.748206853866577,0.219322,999,,,,,,,237.2,3.162666666,237.2,3.162666666,,,,,,,,,,,,,,,,,,,"Caleb Ricketts","sa3019917",681080
"Romy Gonzalez","BOS",105,337,312,80,52,17,3,8,41,45,18,7,85,3,4,0,1,7,4,0.25641,0.0534125,0.252226,0.211765,0.299703,0.407051,0.29695,0.706755,0.150641,5.74067,0.32287,,-0.67378,35.4125,-4.40664,84.9052,-0.67378,3.4,-6.669330894947052,-2.7912111282348633,0.219163,999,,,,,,,342.7,3.263809523,342.7,3.263809523,,,,,,,,,,,,,,,,,,,"Romy Gonzalez","21562",663853
