Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Jake Irvin","WSN",2,3,,4.8099,8,8,,,,43,184,43,25,23,7,15,,2,35,7.39565,3.1593,2.34091,1.44449,0.190018,0.0811727,0.10884518921375275,0.257034,1.35728,0.288395,0.685491,,,4.78183,0.303489,0.22155,999,,,,,,,139.3,3.2395348837209306,143,3.3255813953488373,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Grayson Rodriguez","LAA",1,2,,4.77071,6,6,,,,28,123,28,16,15,4,11,,2,28,8.87128,3.36716,2.63465,1.2936,0.227445,0.0863284,0.1411169171333313,0.252615,1.36087,0.303603,0.67667,,,4.28989,0.302896,0.184641,397.1099853515625,,,,,,,102.20000000000006,3.650000000000002,105,3.75,,,,,,,,,,,,,,,,,,,"Grayson Rodriguez","24492",680570
"Adrian Houser","SFG",2,3,,4.57657,9,7,,,,42,184,45,23,21,5,14,,2,29,6.30004,3.02996,2.07925,1.14824,0.160247,0.0770698,0.08317765593528748,0.268092,1.40476,0.297963,0.694888,,,4.52089,0.296783,0.275631,743.219970703125,,,,,,,142.3,3.3880952380952385,155,3.6904761904761907,,,,,,,,,,,,,,,,,,,"Adrian Houser","12718",605288
"Jeremiah Estrada","SDP",2,1,,3.356,19,0,,,,18,77,14,7,7,2,8,,0,26,12.6193,3.9535,3.19192,1.03829,0.335849,0.105219,0.23063067346811295,0.20209,1.18928,0.289297,0.762785,,,3.19625,0.294639,0.234411,623.5800170898438,,,,,,,100.20000000000002,5.566666666666667,92,5.111111111111111,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Randy Vásquez","SDP",2,3,,4.78281,9,8,,,,43,187,45,25,23,6,15,,3,30,6.16491,3.09096,1.9945,1.27125,0.157951,0.0791936,0.07875781506299973,0.262136,1.374,0.286398,0.677037,,,4.79197,0.29443,0.117151,721.1699829101562,,,,,,,133.39999999999998,3.1023255813953483,143,3.3255813953488373,,,,,,,,,,,,,,,,,,,"Randy Vasquez","24719",681190
"Dean Kremer","BAL",2,3,,4.69467,7,7,,,,38,163,38,21,20,7,12,,1,34,7.97946,2.87527,2.77521,1.55407,0.20616,0.0742865,0.13187385350465775,0.255656,1.33133,0.289514,0.701496,,,4.6094,0.293857,0.266382,999,,,,,,,125.3,3.2973684210526315,128,3.3684210526315788,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Jordan Wicks","CHC",1,1,,4.04964,6,4,,,,21,89,21,10,9,3,6,,1,18,7.8771,2.64321,2.98013,1.12905,0.206085,0.0691528,0.13693170994520187,0.25099,1.2786,0.293991,0.715806,,,3.9587,0.29182,0.290723,999,,,,,,,78.9,3.7571428571428576,81,3.857142857142857,,,,,,,,,,,,,,,,,,,"Jordan Wicks","30094",696136
"Tyler Wells","BAL",1,1,,4.17489,11,3,,,,25,104,23,13,12,4,6,,1,23,8.23349,2.3197,3.54938,1.36748,0.221743,0.0624737,0.15926943719387054,0.234331,1.15703,0.269712,0.691314,,,4.11922,0.291539,0.169583,748.469970703125,,,,,,,101.00000000000001,4.040000000000001,98,3.92,,,,,,,,,,,,,,,,,,,"Tyler Wells","20000",669330
"Andrés Muñoz","SEA",2,1,,2.95737,20,0,,,,20,81,14,7,7,2,8,,1,27,12.2318,3.51787,3.47704,0.780752,0.335745,0.0965604,0.23918414860963821,0.187547,1.06497,0.273381,0.75017,,,2.88038,0.289862,0.319087,41.189998626708984,,,,,,,114,5.7,101,5.05,,,,,,,,,,,,,,,,,,,"Andres Munoz","20373",662253
"Ryan Weiss","HOU",2,2,,4.62381,7,5,,,,33,145,32,19,17,5,14,,2,34,9.12238,3.84653,2.37158,1.43457,0.233326,0.0983839,0.13494178652763367,0.244313,1.37018,0.291663,0.707699,,,4.61027,0.288465,0.147488,725.9600219726562,,,,,,,119.50000000000004,3.6212121212121224,120,3.6363636363636362,,,,,,,,,,,,,,,,,,,"Ryan Weiss","24621",680802
"Tyler Alexander","TEX",2,2,,4.46747,16,2,,,,29,123,29,16,14,4,8,,1,24,7.50047,2.34035,3.20485,1.14179,0.197571,0.0616476,0.13592374324798584,0.252673,1.25147,0.291737,0.662956,,,3.97535,0.287436,0.0351589,999,,,,,,,111.00000000000003,3.8275862068965525,114,3.9310344827586206,,,,,,,,,,,,,,,,,,,"Tyler Alexander","17735",641302
"Kodai Senga","NYM",2,2,,4.35973,7,7,,,,35,151,31,18,17,5,17,,1,36,9.24904,4.51008,2.05075,1.35771,0.235328,0.114752,0.1205759271979332,0.232621,1.39233,0.2791,0.733019,,,4.62291,0.284691,0.349548,223.52000427246094,,,,,,,134.9,3.8542857142857145,128,3.657142857142857,,,,,,,,,,,,,,,,,,,"Kodai Senga","31838",673540
"Carson Whisenhunt","SFG",1,2,,4.62207,6,6,,,,28,120,28,15,14,4,10,,1,22,7.2986,3.36243,2.17063,1.18752,0.185663,0.085534,0.10012902319431305,0.259235,1.40061,0.296498,0.692819,,,4.42178,0.283601,0.232434,999,,,,,,,96.2,3.435714285714286,99,3.5357142857142856,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
