Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Colt Emerson","SEA",46,196.815,177.299,39.8715,26.0114,7.79008,0.406993,5.66303,22.818,20.6066,15.1917,0.759041,54.4711,2.7018,1.06191,0.560269,3.35454,4.14553,1.20983,0.224882,0.0771878,0.276763,0.278895,0.294337,0.369232,0.292605,0.663568,0.14435,4.68499,0.289345,,0.0847208,19.6174,-3.82098,92.0027,0.0847208,0,-1.7521237283945084,2.0962235927581787,0.747645,999,,,,,,,185.4,4.030434782,185.4,4.030434782,,,,,,,,,,,,,,,,,,,"Colt Emerson","33575",806068
"Bryson Stott","PHI",47,201.29,181.694,46.0575,31.7101,8.8806,0.661402,4.80537,24.9041,20.9709,16.1488,0.275608,36.1624,1.18025,1.61138,0.655706,3.11044,7.41802,1.72663,0.25349,0.0802267,0.179654,0.446563,0.315931,0.38899,0.310411,0.704921,0.1355,5.5396,0.289819,,0.493577,22.9701,-1.00116,92.7274,0.493577,1.33,-1.2840850353240967,2.088656187057495,0.745076,181.44000244140625,,,,,,,213.1,4.534042553,213.1,4.534042553,,,,,,,,,,,,,,,,,,,"Bryson Stott","26294",681082
"Cody Bellinger","NYY",29,127.088,112.582,29.05,18.0013,5.49778,0.471988,5.07894,16.602,16.2279,12.3612,0.362264,19.5143,0.649237,1.38033,0.115349,1.74609,2.69863,0.687324,0.258034,0.0972644,0.153549,0.633441,0.331255,0.450592,0.338899,0.781847,0.192558,4.72391,0.268225,,0.0821797,17.4388,2.3041,118.674,0.0821797,1.15,2.8517657592892647,-0.10652899742126465,0.738563,80.98999786376953,,,,,,,152.8,5.268965517,152.8,5.268965517,,,,,,,,,,,,,,,,,,,"Cody Bellinger","15998",641355
"Cam Smith","HOU",42,179.019,159.967,38.1657,24.2064,6.90352,1.09792,5.95785,23.3602,19.7149,15.3515,0.30014,45.5605,2.30541,1.14168,0.253091,2.89415,3.79942,1.06423,0.238584,0.0857535,0.254501,0.336948,0.312266,0.407199,0.315617,0.719466,0.168615,5.5405,0.293892,,0.0847064,21.1845,-0.134548,101.932,0.0847064,2.22,0.4882771298289299,0.37400853633880615,0.735731,341.8699951171875,,,,,,,191,4.547619047,191,4.547619047,,,,,,,,,,,,,,,,,,,"Cam Smith","35108",701358
"Cedric Mullins","TBR",41,180.357,159.737,36.05,21.636,6.99525,0.854552,6.56424,23.8716,20.1032,16.0118,0.179926,38.9989,1.80445,1.26152,1.32457,1.71378,8.5528,1.81869,0.225684,0.0887787,0.216232,0.410571,0.301241,0.403458,0.308941,0.7047,0.177774,6.41626,0.255432,,0.736008,20.3664,-1.11198,95.8089,0.736008,0.32,-0.14611244201660156,0.9527159929275513,0.73493,321.5,,,,,,,198.9,4.851219512,198.9,4.851219512,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Nick Gonzales","PIT",47,209.087,190.719,52.4814,36.8521,10.435,1.32455,3.86978,25.0367,22.6767,13.5339,0.180358,39.358,2.72156,1.6503,0.461978,4.57769,1.75989,0.627515,0.275176,0.0647286,0.188238,0.343867,0.329476,0.404652,0.322543,0.734128,0.129476,4.43718,0.325943,,-0.206578,25.9171,1.01735,100.562,-0.206578,-0.23,-0.06399771571159363,0.511982336640358,0.734626,999,,,,,,,224.5,4.776595744,224.5,4.776595744,,,,,,,,,,,,,,,,,,,"Nick Gonzales","27490",693304
"Spencer Torkelson","DET",49,212.036,185.198,43.6952,23.7849,8.777,0.418596,10.7147,28.1866,30.668,22.3193,0.663188,58.3634,2.55573,1.78297,0.17967,2.63066,0.711696,0.207826,0.235938,0.105262,0.275253,0.38242,0.323665,0.461417,0.339693,0.785082,0.225479,2.96492,0.279726,,-0.214653,29.2316,3.98063,117.822,-0.214653,-0.72,4.195268556475639,-4.534471750259399,0.733491,188.35000610351562,,,,,,,267.8,5.465306122,267.8,5.465306122,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Caleb Durbin","BOS",47,207.096,185.443,46.0507,31.32,9.18495,0.599464,4.94628,25.1229,21.2386,13.4469,0.290731,26.3576,4.82378,1.44868,1.93309,4.3758,6.92954,1.65185,0.248328,0.0649306,0.127273,0.51017,0.313514,0.384341,0.308379,0.697855,0.136013,5.3716,0.264188,,0.423809,23.2914,-1.37129,92.0449,0.423809,0.52,-1.4987723231315613,1.2625778317451477,0.726044,219.8300018310547,,,,,,,213.1,4.534042553,213.1,4.534042553,,,,,,,,,,,,,,,,,,,"Caleb Durbin","29646",702332
"Colt Keith","DET",41,176.696,159.354,42.2976,27.6423,8.38511,0.743624,5.52659,22.5116,21.568,14.5412,0.378291,35.4416,1.30595,1.32404,0.170868,2.97685,1.5887,0.512405,0.265431,0.0822951,0.200579,0.410288,0.329385,0.431427,0.331847,0.760812,0.165996,4.21044,0.307167,,-0.137751,23.2354,2.19298,112.37,-0.137751,0.21,2.4129706025123596,-1.5869136303663254,0.723647,502.489990234375,,,,,,,210.5,5.134146341,210.5,5.134146341,,,,,,,,,,,,,,,,,,,"Colt Keith","27899",690993
"Christian Walker","HOU",49,210.669,188.142,43.8766,24.5015,7.81077,0.429753,11.1346,27.0906,30.4591,17.72,0.551906,52.8714,2.86963,1.6959,0.241048,3.27566,0.828433,0.222242,0.23321,0.0841131,0.250969,0.335153,0.306358,0.456839,0.329396,0.763198,0.22363,3.09638,0.260204,,-0.177753,27.284,2.19585,111.507,-0.177753,0.71,2.6513476073741913,-3.070864260196686,0.720398,212.94000244140625,,,,,,,249.9,5.1,249.9,5.1,,,,,,,,,,,,,,,,,,,"Christian Walker","13419",572233
"Jordan Walker","STL",51,220.354,199.762,50.8328,31.0627,10.1855,0.767501,8.81709,29.8252,29.1752,16.9621,0.496617,56.4549,2.12431,1.2666,0.238115,3.66297,5.34682,1.50215,0.254466,0.0769768,0.256202,0.300454,0.317648,0.445552,0.33115,0.763201,0.191086,5.1229,0.309492,,0.167242,28.8518,2.61026,110.275,0.167242,-0.67,2.9167749285697937,-3.0995489954948425,0.707816,511.7200012207031,,,,,,,265.8,5.211764705,265.8,5.211764705,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Sam Antonacci","CHW",44,191.696,167.147,44.303,31.7652,8.65403,0.778567,3.10522,24.16,16.8517,15.0902,0.613313,31.6601,6.43009,1.29559,1.73278,4.36237,6.23845,1.88137,0.265054,0.0787194,0.165158,0.476631,0.346505,0.381877,0.324915,0.728383,0.116824,5.67425,0.308188,,0.171541,24.1302,1.30145,107.546,0.171541,0,1.8596339523792267,-1.7276136875152588,0.707605,999,,,,,,,208.2,4.731818181,208.2,4.731818181,,,,,,,,,,,,,,,,,,,"Sam Antonacci","35101",803011
"Alec Burleson","STL",50,215.323,194.71,53.353,35.32,9.89634,0.242368,7.89434,26.8692,29.6327,15.9729,0.574227,32.1904,1.77205,2.02614,0.506206,4.45323,1.84883,0.540102,0.274013,0.0741812,0.149498,0.496201,0.331489,0.448961,0.338586,0.78045,0.174948,3.31076,0.29019,,-0.150141,29.4915,3.84914,115.241,-0.150141,0.09,3.835090860724449,-3.8709053099155426,0.706131,175.19000244140625,,,,,,,261,5.22,261,5.22,,,,,,,,,,,,,,,,,,,"Alec Burleson","27615",676475
"Salvador Perez","KCR",46,184.76,168.622,42.707,25.4884,7.85099,0.128921,9.23867,21.7051,29.8903,9.43085,1.09506,37.6888,3.16478,1.70539,0.179438,2.98039,0.176296,0.0506787,0.25327,0.0510437,0.203988,0.250229,0.302327,0.465726,0.328648,0.768053,0.212456,2.03787,0.271218,,-0.194538,23.8164,1.8136,107.331,-0.194538,-0.22,1.3860710710287094,-1.0441095530986786,0.703771,91.13999938964844,,,,,,,215.6,4.686956521,215.6,4.686956521,,,,,,,,,,,,,,,,,,,"Salvador Perez","7304",521692
"Carter Jensen","KCR",39,158.225,141.088,33.6018,19.3927,8.01283,0.553513,5.64272,19.1383,20.5638,14.9513,0.44425,42.9655,0.872234,1.08405,0.229601,2.14461,1.22201,0.38334,0.238161,0.0944934,0.271546,0.347983,0.312827,0.422784,0.320579,0.73561,0.184622,4.02929,0.298822,,-0.110584,19.3605,0.517744,101.723,-0.110584,0.45,0.2076270431280136,1.081210434436798,0.703673,999,,,,,,,184.6,4.733333333,184.6,4.733333333,,,,,,,,,,,,,,,,,,,"Carter Jensen","29478",695600
"Dalton Rushing","LAD",32,132.758,117.168,27.6231,15.8383,5.85928,0.175342,5.75016,17.8004,18.0809,12.2368,0.269751,36.0876,2.43179,0.762739,0.158273,2.07316,0.398485,0.141361,0.235756,0.0921738,0.27183,0.339086,0.318943,0.435985,0.329601,0.754928,0.200229,3.12116,0.287449,,-0.149521,17.2157,1.40582,107.629,-0.149521,-0.69,1.0803160667419434,1.5112972855567932,0.700349,745.8300170898438,,,,,,,155.6,4.8625,155.6,4.8625,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"Chase DeLauter","CLE",41,183.309,165.041,43.5016,28.2344,9.46206,0.310335,5.49473,22.5075,23.005,15.8775,0.374645,28.0451,0.886957,1.26324,0.240719,3.7573,1.55871,0.547705,0.263581,0.0866159,0.152993,0.566141,0.329199,0.424553,0.329577,0.753752,0.160972,3.54422,0.286273,,-0.166902,23.7675,1.9376,112.253,-0.166902,0,2.45437091588974,-2.157723903656006,0.693922,999,,,,,,,206.5,5.036585365,206.5,5.036585365,,,,,,,,,,,,,,,,,,,"Chase DeLauter","32127",800050
"Joc Pederson","TEX",35,150.521,129.314,31.5864,17.6286,5.33343,0.400237,8.22412,20.9712,22.2016,16.7826,0.610611,33.2517,2.71034,1.25142,0.264463,2.53718,1.06144,0.313496,0.244261,0.111497,0.22091,0.504716,0.340397,0.48249,0.355286,0.822887,0.238228,3.72032,0.262234,,-0.123604,22.6546,4.72929,130.344,-0.123604,0,5.206564277410507,-3.7808642387390137,0.689647,999,,,,,,,201.8,5.765714285,201.8,5.765714285,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"Marcus Semien","NYM",41,176.46,157.607,38.5311,24.0825,7.14281,0.518912,6.78689,22.104,22.2381,14.7543,0.0957051,32.6693,1.01596,1.6274,0.276247,2.46845,2.88366,0.740711,0.244475,0.0836122,0.185137,0.451624,0.310284,0.425566,0.320597,0.735851,0.181091,4.58817,0.265024,,0.0456714,21.5945,0.580125,104.362,0.0456714,-0.63,0.9803784675896168,0.0027160048484802246,0.68133,266.25,,,,,,,203.1,4.953658536,203.1,4.953658536,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Victor Caratini","MIN",28,114.394,101.178,25.0846,17.7852,3.87309,0.0672539,3.35907,12.9362,13.2055,9.29878,0.292938,21.6427,2.36128,1.05799,0.139495,2.73548,0.19481,0.070462,0.247926,0.0812876,0.189195,0.429649,0.322616,0.387134,0.313996,0.709751,0.139208,2.05419,0.281295,,-0.154783,13.3866,-0.236362,99.4481,-0.154783,2.15,-0.22846213728189468,2.848005771636963,0.679847,681.02001953125,,,,,,,111.8,3.992857142,111.8,3.992857142,,,,,,,,,,,,,,,,,,,"Victor Caratini","14968",605170
"Tyler Stephenson","CIN",35,142.904,126.034,30.3382,19.158,5.48699,0.405969,5.28724,17.1375,17.6001,14.143,0.217335,38.5995,1.464,0.990316,0.187263,2.44855,0.407511,0.157764,0.240715,0.0989681,0.270107,0.366404,0.322126,0.416546,0.324286,0.738673,0.175831,2.99296,0.30132,,-0.178841,17.9156,0.897312,98.7778,-0.178841,0.13,-0.39094094932079315,2.419094681739807,0.67667,294.75,,,,,,,148.5,4.242857142,148.5,4.242857142,,,,,,,,,,,,,,,,,,,"Tyler Stephenson","17988",663886
"Brendan Donovan","SEA",30,130.216,114.55,30.5939,21.084,5.78345,0.159882,3.56651,16.0888,14.8179,11.825,0.377168,18.8944,2.5165,0.98152,0.342633,2.96546,1.17641,0.408497,0.267078,0.0908104,0.145101,0.625844,0.345993,0.413762,0.335138,0.759755,0.146684,3.36684,0.290395,,-0.131677,17.4709,1.96365,121.561,-0.131677,-0.53,3.144711211323738,-1.141772449016571,0.674635,268.5799865722656,,,,,,,160.5,5.35,160.5,5.35,,,,,,,,,,,,,,,,,,,"Brendan Donovan","24679",680977
"Brandon Marsh","PHI",43,182.45,164.298,43.7729,28.003,8.39465,0.635891,6.73936,24.0945,23.2409,15.0714,0.709477,49.6218,1.17781,1.20633,0.696019,2.76554,3.89133,1.02627,0.266423,0.0826054,0.271975,0.303725,0.330238,0.448315,0.337697,0.778553,0.181892,5.07213,0.33931,,0.107627,24.8576,3.12996,110.95,0.107627,0.02,2.533762462437153,-1.836344700306654,0.672111,609.72998046875,,,,,,,229.9,5.346511627,229.9,5.346511627,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Zack Gelof","ATH",34,140.48,127.276,31.4701,18.7269,6.07806,0.452479,6.2127,19.6142,17.7833,10.58,0.128163,39.1375,1.00705,0.835014,0.782388,1.93385,4.30611,1.07056,0.24726,0.0753135,0.278599,0.27033,0.308217,0.448564,0.327794,0.756781,0.201304,5.56148,0.305188,,0.247656,18.0112,1.28167,106.938,0.247656,0.1,1.3850912153720856,0.21181945502758026,0.670641,999,,,,,,,161.2,4.74117647,161.2,4.74117647,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"José Caballero","NYY",38,170.134,151.583,34.9981,23.6034,6.3781,0.551526,4.46503,24.0446,13.906,13.0059,0.137469,41.0175,2.86074,1.06808,1.61697,1.99944,14.9403,3.23845,0.230884,0.0764447,0.241089,0.317081,0.301836,0.368606,0.297483,0.670442,0.137722,7.35134,0.284907,,1.42547,17.6311,-2.62985,89.893,1.42547,0,-0.5812294483184814,1.1058200597763062,0.669319,200.02999877929688,,,,,,,172.8,4.547368421,172.8,4.547368421,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Kody Clemens","MIN",37,161.556,146.63,34.0223,18.8026,6.98585,0.774194,7.45969,20.6056,21.8842,11.4406,0.334435,38.4322,1.5647,1.34732,0.573639,2.23214,2.07475,0.643917,0.232029,0.0708152,0.237888,0.297683,0.292129,0.442855,0.316738,0.734984,0.210826,4.73857,0.260201,,-0.0292794,19.2649,0.0255212,101.354,-0.0292794,0.4,0.22599640302360058,0.558607667684555,0.664614,700.7000122070312,,,,,,,175.2,4.735135135,175.2,4.735135135,,,,,,,,,,,,,,,,,,,"Kody Clemens","20572",665019
"Jasson Domínguez","NYY",45,197.807,178.567,45.0018,28.9291,8.79909,0.614533,6.65915,25.9772,22.6208,16.2418,0.70205,44.0301,1.51383,1.21446,0.27007,3.10312,7.45345,1.62974,0.252017,0.0821093,0.222592,0.368879,0.3177,0.420053,0.321795,0.737753,0.168036,5.64426,0.297019,,0.556469,24.3989,0.842412,106.788,0.556469,-0.39,2.1233896613121033,-2.679094672203064,0.660012,421.5400085449219,,,,,,,232.3,5.162222222,232.3,5.162222222,,,,,,,,,,,,,,,,,,,"Jasson Dominguez","28080",691176
"Cole Young","SEA",43,185.881,166.532,40.4698,26.8992,8.10663,0.569483,4.89455,21.6711,19.7632,14.8665,0.264016,32.7579,2.4698,1.22443,0.787879,3.38289,2.49425,0.817585,0.243015,0.0799786,0.176231,0.453829,0.312308,0.386706,0.308552,0.699014,0.143691,4.33292,0.273436,,-0.0878249,20.9315,-1.20477,103.085,-0.0878249,-1.44,0.5813137218356133,-0.7764198184013367,0.653381,704.2899780273438,,,,,,,184.9,4.3,184.9,4.3,,,,,,,,,,,,,,,,,,,"Cole Young","31680",702284
"George Springer","TOR",39,171.338,150.363,38.3818,24.1497,6.18371,0.844992,7.20337,24.093,21.6926,17.0181,0.214247,31.888,1.72298,1.17386,0.241298,3.21588,3.24019,0.764681,0.255262,0.0993245,0.186111,0.533683,0.335469,0.451347,0.342876,0.786816,0.196085,5.09103,0.277277,,0.0905716,24.0634,3.65898,120.904,0.0905716,-0.01,4.270353525876999,-3.955473193898797,0.652419,94.37999725341797,,,,,,,211.6,5.425641025,211.6,5.425641025,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Carson Kelly","CHC",34,132.55,116.305,27.9893,19.044,4.29966,0.349701,4.29596,15.528,16.0073,13.0761,0.0883841,24.4513,1.39349,1.16625,0.246939,2.68555,0.405263,0.113733,0.240655,0.0986504,0.184469,0.534781,0.321803,0.394448,0.316759,0.716251,0.153794,3.07365,0.267046,,-0.154726,15.8083,0.0231734,100.315,-0.154726,0,-0.10410157591104507,2.210584878921509,0.650479,591.9099731445312,,,,,,,132,3.882352941,132,3.882352941,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Ryan McMahon","NYY",35,153.736,135.204,29.4206,17.3251,5.65139,0.120824,6.32321,18.1179,19.3824,16.393,0.334193,47.1016,0.915171,1.00407,0.219673,2.46058,1.17442,0.426304,0.217601,0.106631,0.30638,0.348034,0.304389,0.401491,0.310163,0.705881,0.18389,3.13215,0.27901,,-0.135216,17.5126,-0.795532,98.7044,-0.135216,0.75,-0.3676581084728241,1.2901234030723572,0.65027,732.8599853515625,,,,,,,154.1,4.402857142,154.1,4.402857142,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Vinnie Pasquantino","KCR",47,199.502,177.181,45.9541,27.7153,10.0664,0.352685,7.81972,24.4521,28.1546,18.007,1.2934,30.7984,1.95769,2.0432,0.312411,3.38819,0.851829,0.220558,0.259362,0.09026,0.154377,0.584674,0.330935,0.452559,0.338329,0.783494,0.193197,2.99326,0.271213,,-0.182807,27.283,3.52468,114.059,-0.182807,-0.01,3.090285301208496,-3.82575417496264,0.647925,77.0999984741211,,,,,,,246.7,5.24893617,246.7,5.24893617,,,,,,,,,,,,,,,,,,,"Vinnie Pasquantino","27676",686469
"Henry Bolte","ATH",38,158.888,144.615,36.5947,24.5624,6.74808,1.0465,4.23772,22.1439,15.4203,11.1009,0.101861,48.3517,2.11086,0.668943,0.392481,2.87596,7.02171,1.74412,0.25305,0.0698664,0.304314,0.229587,0.314246,0.402096,0.314918,0.716342,0.149046,6.90093,0.349073,,0.46969,18.7122,-0.209485,97.9904,0.46969,0,0.09707450866699219,0.5524243712425232,0.641254,999,,,,,,,172.5,4.539473684,172.5,4.539473684,,,,,,,,,,,,,,,,,,,"Henry Bolte","31448",703607
"Dominic Canzone","SEA",38,162.025,146.484,35.9531,21.1003,6.63841,0.164104,8.0503,20.5435,23.4402,13.0845,0.607918,36.6247,1.21932,1.04265,0.194247,3.07705,1.24656,0.41586,0.245441,0.0807564,0.226044,0.35726,0.310553,0.45787,0.331401,0.768424,0.21243,3.21215,0.271292,,-0.119273,21.2475,1.95228,118.964,-0.119273,0.07,3.4664048552513123,-3.096666745841503,0.624251,477.1600036621094,,,,,,,195,5.131578947,195,5.131578947,,,,,,,,,,,,,,,,,,,"Dominic Canzone","26438",686527
"Hunter Feduccia","TBR",29,117.181,104.245,22.3085,15.0778,4.78934,0.250837,2.19058,11.2387,11.4702,11.0659,0.138004,30.6704,0.627472,0.74804,0.494695,2.01178,0.29082,0.110199,0.214001,0.0944342,0.261736,0.3608,0.291396,0.327798,0.277998,0.619194,0.113797,2.61002,0.278905,,-0.137808,10.2918,-3.66307,74.3055,-0.137808,3.36,-3.6515324264764786,5.597654104232788,0.621668,999,,,,,,,88.5,3.051724137,88.5,3.051724137,,,,,,,,,,,,,,,,,,,"Hunter Feduccia","23372",676439
"Tommy Edman","LAD",44,195.535,177.384,43.5432,28.9037,8.21884,0.771046,5.64958,25.4586,21.897,13.2294,0.26809,36.636,2.45136,1.36504,1.06845,4.03704,3.72911,0.956507,0.245474,0.0676576,0.187363,0.361104,0.304603,0.396049,0.307256,0.700652,0.150575,5.11572,0.277683,,0.099692,21.813,-1.47283,92.7055,0.099692,0.82,-1.6323371231555939,1.3971604704856873,0.620693,730.1199951171875,,,,,,,204.5,4.647727272,204.5,4.647727272,,,,,,,,,,,,,,,,,,,"Tommy Edman","19470",669242
"Yainer Diaz","HOU",31,122.643,115.007,30.1798,20.3546,5.13434,0.41719,4.27367,14.3752,15.5812,5.61221,0.206729,21.5818,0.774234,1.06655,0.182662,2.75357,0.33242,0.104044,0.262417,0.0457606,0.175972,0.260044,0.298597,0.425795,0.313275,0.724392,0.163379,3.12324,0.287149,,-0.126383,14.2802,-0.325113,100.304,-0.126383,-0.41,-0.0828397236764431,1.7873738706111908,0.616956,113.04000091552734,,,,,,,126.1,4.067741935,126.1,4.067741935,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Lars Nootbaar","STL",40,174.069,149.796,36.7097,23.9421,7.4543,0.409344,4.90392,21.5619,19.6396,21.3909,0.663366,34.8381,1.18549,1.23819,0.458898,3.44031,1.80134,0.668596,0.245065,0.122888,0.200139,0.61401,0.341489,0.398506,0.327745,0.739995,0.153441,3.63381,0.285787,,-0.175368,22.3108,1.58121,108.001,-0.175368,0.76,1.5158557444810867,-1.091851830482483,0.616766,745.989990234375,,,,,,,191.5,4.7875,191.5,4.7875,,,,,,,,,,,,,,,,,,,"Lars Nootbaar","21454",663457
"Ryan O'Hearn","PIT",44,196.727,174.82,46.7055,30.523,8.31083,0.400931,7.47079,25.0547,26.2783,17.9062,0.745279,39.9515,2.15708,1.57684,0.266927,3.9749,0.90228,0.281049,0.267164,0.0910207,0.203081,0.448199,0.339859,0.447492,0.34265,0.787352,0.180329,3.0674,0.304205,,-0.217258,27.593,4.1651,113.99,-0.217258,-0.15,3.124781996011734,-3.4622553884983063,0.614253,285.44000244140625,,,,,,,239.1,5.434090909,239.1,5.434090909,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Joe Mack","MIA",38,154.236,138.849,31.1231,19.6224,5.90366,0.180114,5.41688,16.4637,19.2065,12.0985,0.294795,40.7482,1.66621,0.918624,0.703833,2.74958,0.793213,0.309114,0.22415,0.0784415,0.264193,0.29691,0.292367,0.386301,0.298175,0.678668,0.162151,2.81266,0.274631,,-0.156136,16.0702,-2.29756,84.8212,-0.156136,1.1,-2.999030441045761,4.032098650932312,0.61314,999,,,,,,,142.9,3.760526315,142.9,3.760526315,,,,,,,,,,,,,,,,,,,"Joe Mack","29780",691788
"Jake Burger","TEX",50,216.75,198.615,47.9521,28.1628,8.35696,0.45283,10.9796,27.0256,31.3855,13.8085,0.208004,54.983,2.79241,1.28377,0.250264,3.82557,0.821891,0.279694,0.241432,0.0637069,0.25367,0.251141,0.298166,0.453909,0.324787,0.752075,0.212477,3.05311,0.276045,,-0.202937,27.2615,1.44905,109.149,-0.202937,0.08,2.1113784462213516,-3.84585802257061,0.609109,236.72000122070312,,,,,,,249.3,4.986,249.3,4.986,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Kyle Manzardo","CLE",42,185.357,163.001,39.0716,22.106,8.04217,0.253016,8.67038,23.1885,27.6811,18.0752,0.447532,45.8351,2.29213,1.8386,0.15014,2.50642,0.416187,0.126598,0.239701,0.0975153,0.24728,0.394352,0.320932,0.45172,0.33491,0.772652,0.212019,2.64403,0.275537,,-0.206421,24.8347,2.76085,115.959,-0.206421,-0.2,3.2457397431135178,-3.9658226519823074,0.598261,253.4600067138672,,,,,,,223.2,5.314285714,223.2,5.314285714,,,,,,,,,,,,,,,,,,,"Kyle Manzardo","29794",700932
"Luis Campusano","SDP",32,124.247,111.049,27.2406,18.0428,4.64722,0.165621,4.3849,14.6055,15.6758,11.0183,0.0795206,25.6287,1.07794,0.900124,0.201806,2.57182,0.200747,0.064262,0.245303,0.0886808,0.206272,0.429922,0.317117,0.408592,0.318967,0.725709,0.16329,2.24888,0.278947,,-0.156151,15.0405,0.244147,103.703,-0.156151,0,0.40260645747184753,1.4474244117736816,0.597112,999,,,,,,,128.3,4.009375,128.3,4.009375,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"JJ Bleday","CIN",47,207.212,180.705,42.4948,22.7234,9.07779,0.374131,10.3194,27.1575,28.9547,23.6417,0.520142,46.9256,1.20199,1.41551,0.247714,2.5322,2.18727,0.73792,0.235162,0.114095,0.226462,0.503813,0.325364,0.460858,0.340691,0.786222,0.225696,3.67406,0.257661,,-0.133606,28.7343,4.05781,109.733,-0.133606,-0.99,2.3155536204576492,-3.2350029945373535,0.589811,748.5800170898438,,,,,,,250.3,5.325531914,250.3,5.325531914,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Ezequiel Tovar","COL",49,208.001,191.9,49.8218,31.486,10.7164,1.25333,6.36612,25.5878,25.7697,11.0886,0.0216488,49.4183,1.19432,1.80398,2.01422,2.9002,3.13476,0.878448,0.259624,0.0533101,0.237587,0.224382,0.301498,0.428052,0.316031,0.729551,0.168429,5.16537,0.31508,,0.0163488,24.6839,-0.0865456,84.6345,0.0163488,0.59,-3.8647180162370205,2.858518421649933,0.583618,209.22999572753906,,,,,,,220.9,4.508163265,220.9,4.508163265,,,,,,,,,,,,,,,,,,,"Ezequiel Tovar","24064",678662
"Kyle Stowers","MIA",48,212.458,187.45,44.4129,24.7318,9.23544,0.667929,9.77774,26.653,30.7265,19.9268,0.72643,62.3044,3.24469,1.395,0.44194,3.21892,1.17429,0.373887,0.236932,0.0937917,0.293255,0.31983,0.31877,0.449814,0.333337,0.768584,0.212881,3.50009,0.296629,,-0.186245,28.1947,2.89341,108.303,-0.186245,0.16,1.9559704810380936,-3.1275571286678314,0.581542,164.42999267578125,,,,,,,256.1,5.335416666,256.1,5.335416666,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Royce Lewis","MIN",45,194.67,176.37,42.5646,24.9613,8.53729,0.510978,8.55509,25.5149,25.5213,15.3915,0.375298,44.0281,1.21317,1.44527,0.249972,2.45661,4.2849,1.09636,0.241337,0.0790647,0.226168,0.349584,0.304338,0.441057,0.322637,0.745394,0.199719,5.01057,0.271572,,0.170604,24.1448,0.961908,105.453,0.170604,-0.05,1.4093589633703232,-2.6520748622715473,0.579001,193.64999389648438,,,,,,,234,5.2,234,5.2,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Luis García Jr.","WSN",44,185.311,172.379,47.1434,30.0254,8.15135,0.75851,8.20814,24.1576,27.5275,10.3676,0.459101,29.7494,0.694833,1.64513,0.224016,3.58654,3.8537,1.15412,0.273486,0.055947,0.160538,0.348498,0.314478,0.472424,0.337786,0.786902,0.198938,4.73801,0.286147,,0.0636298,25.2608,3.19245,112.614,0.0636298,0.33,2.9021629840135574,-3.2327190935611725,0.577324,261.8500061035156,,,,,,,233.1,5.297727272,233.1,5.297727272,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Garrett Mitchell","MIL",40,169.269,148.474,33.9824,21.6394,7.00254,0.780807,4.55965,20.7678,17.431,17.3881,0.382508,54.8121,1.76861,0.698183,0.940565,2.91831,4.43123,1.21231,0.228878,0.102724,0.323816,0.317231,0.315687,0.37869,0.308316,0.694377,0.149812,5.61088,0.327647,,0.156259,19.0286,-1.12937,93.6554,0.156259,0.7,-1.1478694528341293,1.3172839283943176,0.575133,691.1699829101562,,,,,,,177.2,4.43,177.2,4.43,,,,,,,,,,,,,,,,,,,"Garrett Mitchell","27555",669003
