Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Kyle Robinson","PIT",7,9,,4.72779,22,17,,,,104.7,462,110,59,55,13,40,0,2,64,5.50143,3.4384,1.6,1.11748,0.138528,0.0865801,0.051948048174381256,0.261905,1.43266,0.282799,0.69044,,,4.73017,0.722513,0.644886,999,,,,,,,330.87997741699223,3.1602673071763387,356.49998474121094,3.4049665246642227,,,,,,,,,,,,,,,,,,,"Kyle Robinson","sa3025537",701836
"Nabil Crismatt",,4,6,,4.94192,24,17,,,,94.7,405,100,56,52,14,25,0,3,62,5.89229,2.37592,2.48,1.33052,0.153086,0.0617284,0.09135802835226059,0.265252,1.31996,0.285714,0.654649,,,4.63461,0.719885,0.0806033,999,,,,,,,308.5799774169923,3.2585003945210804,331.49998474121094,3.5005279347832565,,,,,,,,,,,,,,,,,,,"Nabil Crismatt","17732",622503
"Jordan Hicks","CHW",4,5,,4.67041,33,11,,,,71.3,319,69,40,37,7,33,1,6,66,8.331,4.1655,2,0.88359,0.206897,0.103448,0.1034482792019844,0.246429,1.43058,0.299517,0.672451,,,4.20106,0.719877,0.18815,999,,,,,,,277.1200225830079,3.8866761672063608,280.50001525878906,3.93408139204664,,,,,,,,,,,,,,,,,,,"Jordan Hicks","19618",663855
"Ryan Webb","CLE",5,7,,4.333,23,18,,,,99.7,441,96,51,48,12,44,0,8,85,7.67302,3.97192,1.93182,1.08325,0.192744,0.0997732,0.09297052025794983,0.246787,1.40421,0.287671,0.722403,,,4.55941,0.718976,0.92191,999,,,,,,,354.57997741699216,3.5564692905764805,356.49998474121094,3.575727137948487,,,,,,,,,,,,,,,,,,,"Ryan Webb","sa3018280",669067
"Jose Acuna","CIN",6,9,,5.21739,24,23,,,,89.7,392,88,56,52,13,36,0,5,71,7.12375,3.61204,1.97222,1.30435,0.181122,0.0918367,0.0892857164144516,0.250712,1.38239,0.280899,0.642722,,,4.80738,0.717347,0.299117,999,,,,,,,294.0799774169922,3.278483694784063,298.49998474121094,3.3277591404317266,,,,,,,,,,,,,,,,,,,"Jose Acuna","sa3015331",691641
"Kyle Carr","NYY",6,6,,4.88571,22,22,,,,105,463,104,61,57,13,47,0,3,72,6.17143,4.02857,1.53191,1.11429,0.155508,0.101512,0.053995683789253235,0.251816,1.4381,0.277439,0.677711,,,4.8018,0.715339,0.299388,999,,,,,,,340.70000000000005,3.2447619047619054,350,3.3333333333333335,,,,,,,,,,,,,,,,,,,"Kyle Carr","sa3023444",694805
"Matt Waldron","SDP",5,7,,4.85294,21,20,,,,102,439,102,59,55,15,32,0,5,83,7.32353,2.82353,2.59375,1.32353,0.189066,0.0728929,0.11617311090230942,0.253731,1.31373,0.286184,0.663717,,,4.50769,0.71427,0.287264,999,,,,,,,360.1000000000001,3.530392156862746,370,3.627450980392157,,,,,,,,,,,,,,,,,,,"Matt Waldron","25550",663362
"JT Brubaker","SFG",3,2,,4.42019,23,14,,,,73.3,326,76,39,36,8,29,0,4,59,7.2442,3.56071,2.03448,0.982265,0.180982,0.0889571,0.0920245349407196,0.259386,1.43247,0.300885,0.703625,,,4.29475,0.711888,0.525479,999,,,,,,,265.42002258300784,3.621009707129102,281.50001525878906,3.840382040093768,,,,,,,,,,,,,,,,,,,"JT Brubaker","17578",664141
"Austin Bergner",,5,7,,4.79554,24,15,,,,80.7,353,78,46,43,10,36,0,1,67,7.47212,4.01487,1.86111,1.11524,0.189802,0.101983,0.0878186896443367,0.246835,1.41264,0.284519,0.68,,,4.46103,0.710924,0.211502,999,,,,,,,294.3799774169922,3.647831332704956,296.49998474121094,3.674101560764301,,,,,,,,,,,,,,,,,,,"Austin Bergner","sa3011122",666123
"Ronel Blanco","HOU",6,7,,4.23746,23,17,,,,97.7,417,89,49,46,15,43,0,2,92,8.47492,3.96111,2.13953,1.38178,0.220624,0.103118,0.1175060048699379,0.239247,1.35107,0.279245,0.747748,,,4.62951,0.710652,1.02238,999,,,,,,,356.0799774169923,3.644626290066623,342.49998474121094,3.50562943131569,,,,,,,,,,,,,,,,,,,"Ronel Blanco","19407",669854
"Edwin Uceta","TBR",5,5,,3.66812,57,0,,,,68.7,286,54,30,28,8,25,2,6,83,10.8734,3.27511,3.32,1.04804,0.29021,0.0874126,0.20279721170663834,0.211765,1.14993,0.280488,0.722714,,,3.58637,0.708601,0.587329,999,,,,,,,342.5799774169923,4.986608335297135,312.49998474121094,4.54876271649102,,,,,,,,,,,,,,,,,,,"Edwin Uceta","20539",670955
"Jared Lyons","CIN",4,6,,5.10719,22,15,,,,79.3,347,80,48,45,11,31,0,2,61,6.92308,3.51828,1.96774,1.24842,0.175793,0.0893372,0.0864553228020668,0.254777,1.39975,0.285124,0.658996,,,4.64838,0.706942,0.342889,999,,,,,,,266.5200225830078,3.3609080999537233,276.50001525878906,3.48675920073196,,,,,,,,,,,,,,,,,,,"Jared Lyons","sa3020483",805723
"Wyatt Crowell","LAD",5,5,,4.8,24,19,,,,90,398,80,51,48,10,43,0,14,81,8.1,4.3,1.88372,1,0.203518,0.10804,0.0954773873090744,0.234604,1.36667,0.28,0.66055,,,4.67958,0.706621,0.486405,999,,,,,,,326,3.6222222222222222,311,3.4555555555555557,,,,,,,,,,,,,,,,,,,"Wyatt Crowell","sa3023662",694573
"Caleb Boushley",,3,4,,4.70231,26,13,,,,82.3,362,91,46,43,11,26,0,2,57,6.23329,2.84326,2.19231,1.20292,0.157459,0.0718232,0.08563535660505295,0.272455,1.42163,0.300752,0.698819,,,4.50816,0.705817,0.363372,999,,,,,,,267.1200225830079,3.245686666803867,298.50001525878906,3.6269745345096136,,,,,,,,,,,,,,,,,,,"Caleb Boushley","19736",676961
"Tanner Scott","LAD",5,3,,3.52641,60,0,,,,58.7,244,48,25,23,6,22,2,3,65,9.96593,3.37308,2.95455,0.919932,0.266393,0.0901639,0.17622952163219452,0.219178,1.1925,0.283784,0.730519,,,3.52696,0.704428,0.600119,999,,,,,,,290.7800056457519,4.953662723448163,270.50000381469727,4.608177177153954,,,,,,,,,,,,,,,,,,,"Tanner Scott","17586",656945
"Brock Selvidge","NYY",5,6,,4.89861,20,20,,,,93.7,415,91,55,51,11,43,0,4,67,6.43543,4.1302,1.55814,1.05656,0.161446,0.103614,0.05783132463693619,0.247283,1.4301,0.275862,0.666105,,,4.73599,0.704032,0.211536,999,,,,,,,314.47997741699226,3.356243198072931,318.49998474121094,3.399146159173765,,,,,,,,,,,,,,,,,,,"Brock Selvidge","sa3017950",691795
"Jose Gonzalez","LAA",5,8,,4.84689,21,19,,,,94.7,415,99,55,51,14,27,0,9,71,6.74762,2.566,2.62963,1.33052,0.171084,0.0650602,0.10602410137653351,0.261214,1.33052,0.289116,0.667293,,,4.69797,0.701883,0.373553,999,,,,,,,305.1799774169923,3.2225975422553277,325.49998474121094,3.4371699601966337,,,,,,,,,,,,,,,,,,,"Jose Gonzalez","sa3015415",683681
"Pedro Avila",,5,6,,4.05405,23,12,,,,77.7,338,74,37,35,8,33,1,4,62,7.18147,3.82239,1.87879,0.926641,0.183432,0.0976331,0.08579881489276886,0.245847,1.37709,0.285714,0.730689,,,4.30631,0.700872,0.925011,999,,,,,,,297.1799774169923,3.824710284286767,297.49998474121094,3.828828782829718,,,,,,,,,,,,,,,,,,,"Pedro Avila","18864",658648
"Connor McCullough","CHW",4,6,,4.8802,21,21,,,,79.3,338,82,46,43,13,20,0,4,60,6.80958,2.26986,3,1.47541,0.177515,0.0591716,0.11834319308400154,0.261146,1.28625,0.286307,0.668258,,,4.66099,0.699402,0.290797,999,,,,,,,261.72002258300785,3.3003784679830024,275.50001525878906,3.4741488607380595,,,,,,,,,,,,,,,,,,,"Connor McCullough","sa3020603",681410
"Trey Dombroski","HOU",6,8,,4.48598,22,15,,,,96.3,418,96,51,48,14,35,0,3,79,7.38318,3.27103,2.25714,1.30841,0.188995,0.0837321,0.10526315122842789,0.252632,1.36033,0.285714,0.718133,,,4.56816,0.694598,0.712756,999,,,,,,,334.8200225830079,3.476843322663802,343.50001525878906,3.566978238559038,,,,,,,,,,,,,,,,,,,"Trey Dombroski","sa3020833",690667
"Rafael Sanchez","TOR",4,6,,4.73165,22,18,,,,91.3,400,100,51,48,13,27,0,2,58,5.71741,2.66156,2.14815,1.28149,0.145,0.0675,0.07749999314546585,0.269542,1.39102,0.29,0.698529,,,4.66854,0.691547,0.447103,999,,,,,,,284.7200225830079,3.118510548368773,316.50001525878906,3.4665936985715735,,,,,,,,,,,,,,,,,,,"Rafael Sanchez","sa3018362",803596
"Trenton Wallace","TOR",3,3,,4.32911,27,17,,,,79,346,72,41,38,10,37,0,5,74,8.43038,4.21519,2,1.13924,0.213873,0.106936,0.10693641752004623,0.236842,1.37975,0.281818,0.715789,,,4.50222,0.691388,0.652299,999,,,,,,,296.40000000000003,3.7518987341772156,287,3.632911392405063,,,,,,,,,,,,,,,,,,,"Trenton Wallace","sa3017748",680436
"Freddy Tarnok",,3,4,,4.22475,30,11,,,,70.3,304,64,35,33,8,32,0,3,65,8.32148,4.09673,2.03125,1.02418,0.213816,0.105263,0.10855263471603394,0.237918,1.36558,0.285714,0.71934,,,4.25889,0.690945,0.786974,999,,,,,,,280.42002258300784,3.9889048422451823,272.50001525878906,3.8762447145011234,,,,,,,,,,,,,,,,,,,"Freddy Tarnok","23324",676206
"Angel Zerpa","MIL",4,2,,3.64318,56,5,,,,66.7,278,59,29,27,7,20,1,3,62,8.36582,2.69865,3.1,0.944528,0.223022,0.0719424,0.15107913315296173,0.231373,1.18441,0.27957,0.722543,,,3.67487,0.68991,0.833146,999,,,,,,,309.0799774169923,4.6338829319112556,297.49998474121094,4.460269840372928,,,,,,,,,,,,,,,,,,,"Angel Zerpa","22717",672582
"Kyle Tyler",,3,6,,4.90909,23,14,,,,88,393,97,51,48,11,33,0,3,59,6.03409,3.375,1.78788,1.125,0.150127,0.0839695,0.066157765686512,0.271709,1.47727,0.299652,0.689354,,,4.6465,0.689676,0.22726,999,,,,,,,273.7000000000001,3.1102272727272737,307,3.4886363636363638,,,,,,,,,,,,,,,,,,,"Kyle Tyler","22092",667725
"Victor Mederos","ATL",5,8,,4.96489,21,19,,,,99.7,446,102,59,55,13,39,0,12,73,6.58977,3.52056,1.87179,1.17352,0.163677,0.0874439,0.07623317837715149,0.258228,1.41424,0.288026,0.667752,,,4.90043,0.686336,0.289157,999,,,,,,,305.67997741699224,3.0659978613207137,322.49998474121094,3.2347040583023503,,,,,,,,,,,,,,,,,,,"Victor Mederos","31533",682989
"Ricky Castro","MIN",3,4,,4.53875,24,13,,,,81.3,353,85,44,41,11,26,0,2,61,6.75277,2.87823,2.34615,1.21771,0.172805,0.0736544,0.0991501435637474,0.261538,1.36531,0.29249,0.700837,,,4.42665,0.685201,0.515584,999,,,,,,,283.32002258300787,3.484870995670671,301.50001525878906,3.7084871333503626,,,,,,,,,,,,,,,,,,,"Ricky Castro","sa3023681",690462
"Ryan Walker","SFG",7,4,,3.30144,64,2,,,,62.7,264,54,25,23,5,20,1,6,66,9.47368,2.87081,3.3,0.717703,0.25,0.0757576,0.17424242198467255,0.226891,1.18022,0.293413,0.731343,,,3.31058,0.682674,0.854179,999,,,,,,,316.08000564575207,5.041148354061581,302.50000381469727,4.824561405643525,,,,,,,,,,,,,,,,,,,"Ryan Walker","20423",676254
"Josiah Gray","WSN",6,7,,4.65095,21,21,,,,110.3,477,105,61,57,17,46,0,6,99,8.07797,3.7534,2.15217,1.38713,0.207547,0.0964361,0.1111111119389534,0.247059,1.36899,0.28479,0.707547,,,4.75798,0.679162,0.832586,999,,,,,,,376.1200225830079,3.409972911845842,372.50001525878906,3.3771532633956047,,,,,,,,,,,,,,,,,,,"Josiah Gray","24580",680686
"Jake Bloss","TOR",5,6,,4.51575,21,21,,,,85.7,376,85,46,43,12,35,0,1,66,6.93116,3.67561,1.88571,1.26021,0.175532,0.0930851,0.08244680613279343,0.25,1.40023,0.278626,0.717054,,,4.67539,0.679122,0.643735,999,,,,,,,289.57997741699216,3.3789963562295298,296.49998474121094,3.459743235700226,,,,,,,,,,,,,,,,,,,"Jake Bloss","33168",814005
"José Berríos","TOR",6,7,,4.61116,20,20,,,,109.3,473,112,60,56,18,35,1,7,84,6.91674,2.88198,2.4,1.48216,0.17759,0.0739958,0.10359407961368561,0.259861,1.34492,0.285714,0.714286,,,4.89177,0.678798,0.690756,999,,,,,,,338.22002258300785,3.09441915040796,354.50001525878906,3.243366929193218,,,,,,,,,,,,,,,,,,,"Jose Berrios","14168",621244
"Jared Koenig","MIL",4,4,,3.81818,50,5,,,,66,281,60,30,28,7,23,2,3,63,8.59091,3.13636,2.73913,0.954545,0.224199,0.0818505,0.1423487588763237,0.235294,1.25758,0.286486,0.724044,,,3.78665,0.678718,0.708136,999,,,,,,,294.30000000000007,4.45909090909091,287,4.348484848484849,,,,,,,,,,,,,,,,,,,"Jared Koenig","27517",657649
"Cal Quantrill","TEX",5,9,,5.21495,22,22,,,,107,466,110,66,62,16,37,0,6,77,6.47664,3.11215,2.08108,1.34579,0.165236,0.0793991,0.08583691716194153,0.260047,1.37383,0.284848,0.65008,,,4.84542,0.676477,-0.0813023,999,,,,,,,334,3.121495327102804,352,3.289719626168224,,,,,,,,,,,,,,,,,,,"Cal Quantrill","19312",615698
"Bruce Zimmermann",,5,7,,4.61994,22,17,,,,101.3,442,115,56,52,14,25,0,3,67,5.95262,2.22113,2.68,1.24383,0.151584,0.0565611,0.09502262994647026,0.277778,1.38203,0.303303,0.697674,,,4.4382,0.672923,0.589343,999,,,,,,,328.42002258300795,3.2420534322709385,374.50001525878906,3.696939822079211,,,,,,,,,,,,,,,,,,,"Bruce Zimmermann","20370",669145
"Patrick Monteverde","MIA",5,6,,4.35165,23,17,,,,91,396,96,47,44,12,30,0,3,67,6.62637,2.96703,2.23333,1.18681,0.169192,0.0757576,0.09343433380126953,0.264463,1.38462,0.295775,0.723443,,,4.46481,0.672919,1.02203,999,,,,,,,311.19999999999993,3.419780219780219,334,3.67032967032967,,,,,,,,,,,,,,,,,,,"Patrick Monteverde","29564",687287
"Jurrangelo Cijntje","STL",5,6,,4.54545,25,22,,,,99,435,93,53,50,11,40,0,13,81,7.36364,3.63636,2.025,1,0.186207,0.091954,0.09425286948680878,0.243455,1.34343,0.282759,0.680272,,,4.54928,0.67245,0.777491,999,,,,,,,358.49999999999994,3.6212121212121207,355,3.585858585858586,,,,,,,,,,,,,,,,,,,"Jurrangelo Cijntje","sa3028930",701388
"Po-Yu Chen","PIT",6,8,,4.63107,25,22,,,,103,457,107,57,53,12,38,0,9,70,6.1165,3.32039,1.84211,1.04854,0.153173,0.083151,0.07002188265323639,0.260976,1.40777,0.289634,0.686427,,,4.65941,0.669364,0.850842,999,,,,,,,335.40000000000003,3.256310679611651,358,3.4757281553398056,,,,,,,,,,,,,,,,,,,"Po-Yu Chen","sa3014699",696040
"Tyler Holton","DET",5,4,,3.54138,61,6,,,,73.7,290,64,31,29,9,18,1,2,60,7.327,2.1981,3.33333,1.09905,0.206897,0.062069,0.14482759311795235,0.237037,1.11262,0.273632,0.73487,,,3.90854,0.668593,0.992755,999,,,,,,,328.2799774169922,4.454273962148678,311.49998474121094,4.226594269196106,,,,,,,,,,,,,,,,,,,"Tyler Holton","26231",663947
"Sean Manaea","NYM",4,5,,4.80256,21,17,,,,93.7,399,90,53,50,16,31,0,6,92,8.83671,2.97759,2.96774,1.53682,0.230576,0.0776942,0.15288220345973969,0.248619,1.29136,0.291339,0.689655,,,4.5759,0.667631,0.372331,999,,,,,,,335.5799774169923,3.5814299716824887,333.49998474121094,3.5592315432563884,,,,,,,,,,,,,,,,,,,"Sean Manaea","15873",640455
"Ben Casparius","LAD",6,5,,4.5977,36,9,,,,78.3,340,74,43,40,11,31,0,4,76,8.73563,3.56322,2.45161,1.26437,0.223529,0.0911765,0.13235294073820114,0.242623,1.341,0.288991,0.691964,,,4.36119,0.660288,0.302612,999,,,,,,,298.7200225830078,3.815070382379782,295.50001525878906,3.773946407938935,,,,,,,,,,,,,,,,,,,"Ben Casparius","30085",676508
"J.P. France","HOU",5,5,,4.18605,20,14,,,,81.7,358,81,41,38,11,34,0,2,74,8.15178,3.74541,2.17647,1.21175,0.206704,0.0949721,0.11173184961080551,0.251553,1.40759,0.295359,0.742972,,,4.39585,0.659602,0.841767,999,,,,,,,298.6799774169922,3.655813813630974,305.49998474121094,3.739290038587742,,,,,,,,,,,,,,,,,,,"J.P. France","21212",641585
"Jack Anderson","MIN",4,4,,4.28571,26,5,,,,69.3,297,71,35,33,9,19,0,1,56,7.27273,2.46753,2.94737,1.16883,0.188552,0.0639731,0.12457912415266037,0.256318,1.2987,0.292453,0.710594,,,4.07309,0.656825,0.595154,999,,,,,,,269.52002258300786,3.8891776437832553,281.50001525878906,4.06204910335352,,,,,,,,,,,,,,,,,,,"Jack Anderson","30086",681252
"Jake Irvin","WSN",7,10,,4.83601,27,27,,,,143.3,615,146,82,77,23,47,0,7,106,6.65736,2.95185,2.25532,1.44452,0.172358,0.0764228,0.09593495726585388,0.26025,1.34682,0.284722,0.690298,,,4.87275,0.656067,0.814384,999,,,,,,,447.92002258300795,3.125750265484823,467.50001525878906,3.2623866385399523,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Max Rajcic","STL",5,7,,4.59435,23,23,,,,109.7,475,111,60,56,14,36,0,8,74,6.0711,2.95351,2.05556,1.14859,0.155789,0.0757895,0.08000000566244125,0.257541,1.34002,0.282799,0.682889,,,4.64835,0.655877,0.763887,999,,,,,,,366.97997741699226,3.3453052655064153,382.49998474121094,3.4867820909938505,,,,,,,,,,,,,,,,,,,"Max Rajcic","31873",691008
"Max Alba","DET",3,3,,4.76471,25,16,,,,85,367,90,48,45,12,23,0,2,56,5.92941,2.43529,2.43478,1.27059,0.152589,0.0626703,0.08991826325654984,0.263158,1.32941,0.284672,0.675676,,,4.53514,0.655071,0.353084,999,,,,,,,284.4,3.3458823529411763,306,3.6,,,,,,,,,,,,,,,,,,,"Max Alba","sa3020525",681294
"Sean Sullivan","PIT",4,5,,4.19146,26,12,,,,77.3,337,79,39,36,9,27,0,3,57,6.63648,3.1436,2.11111,1.04787,0.169139,0.0801187,0.08902076631784439,0.257329,1.37128,0.290456,0.717345,,,4.33824,0.65248,0.886784,999,,,,,,,279.92002258300784,3.621216190581281,293.50001525878906,3.7968952609519313,,,,,,,,,,,,,,,,,,,"Sean Sullivan","sa3018185",696155
"Pete Fairbanks","MIA",5,3,,3.27273,58,0,,,,55,225,46,21,20,5,21,1,1,55,9,3.43636,2.61905,0.818182,0.244444,0.0933333,0.15111111104488373,0.226601,1.21818,0.286713,0.766667,,,3.51695,0.652348,0.853701,999,,,,,,,269.9,4.907272727272727,254,4.618181818181818,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Ben Joyce","LAA",2,2,,3.63462,49,1,,,,52,220,40,22,21,4,21,0,6,61,10.5577,3.63462,2.90476,0.692308,0.277273,0.0954545,0.1818181872367859,0.207254,1.17308,0.28125,0.703971,,,3.34667,0.651781,0.573296,999,,,,,,,272.6,5.242307692307692,249,4.788461538461538,,,,,,,,,,,,,,,,,,,"Ben Joyce","31461",690829
"Will Johnston","ATH",4,4,,4.22475,35,9,,,,70.3,304,64,35,33,9,31,0,1,68,8.70555,3.96871,2.19355,1.1522,0.223684,0.101974,0.12171052396297455,0.235294,1.35135,0.282051,0.728155,,,4.23044,0.651125,0.670966,999,,,,,,,283.12002258300777,4.0273116684584345,274.50001525878906,3.904694215399829,,,,,,,,,,,,,,,,,,,"Will Johnston","sa3022940",690658
"Gabe Mosser","SEA",5,6,,4.69806,20,19,,,,97.7,429,102,55,51,13,34,0,4,75,6.90891,3.13204,2.20588,1.19754,0.174825,0.0792541,0.09557110071182251,0.26087,1.39202,0.293729,0.687606,,,4.49645,0.650843,0.132353,999,,,,,,,333.8799774169923,3.4174000803077758,355.49998474121094,3.638689824417718,,,,,,,,,,,,,,,,,,,"Gabe Mosser","sa3006834",682077
"Ryan Helsley","BAL",5,2,,3.33333,55,0,,,,56.7,233,48,22,21,6,20,2,1,63,10,3.1746,3.15,0.952381,0.270386,0.0858369,0.18454936891794205,0.226415,1.19929,0.293706,0.771812,,,3.39969,0.649595,0.717033,999,,,,,,,283.98000564575193,5.00846564064543,268.50000381469727,4.73544973900945,,,,,,,,,,,,,,,,,,,"Ryan Helsley","18138",664854
"Chris Clarke",,4,4,,4.37838,21,11,,,,74,317,75,39,36,9,20,0,4,52,6.32432,2.43243,2.6,1.09459,0.164038,0.0630915,0.10094637423753738,0.255973,1.28378,0.284483,0.679612,,,4.28378,0.64731,0.563905,999,,,,,,,273.90000000000003,3.701351351351352,285,3.8513513513513513,,,,,,,,,,,,,,,,,,,"Chris Clarke","sa3011411",669247
"Matt Strahm","KCR",3,3,,3.55476,56,1,,,,55.7,229,48,24,22,6,18,1,3,56,9.04847,2.90844,3.11111,0.969479,0.244541,0.0786026,0.1659388616681099,0.230769,1.18492,0.287671,0.729167,,,3.65578,0.646942,0.607002,999,,,,,,,262.58000564575195,4.714183160666349,249.50000381469727,4.479353687562327,,,,,,,,,,,,,,,,,,,"Matt Strahm","13799",621381
"Dylan DeLucia","CLE",5,7,,4.61046,22,20,,,,93.7,402,90,51,48,13,34,0,6,75,7.20384,3.26574,2.20588,1.24867,0.186567,0.0845771,0.10199004411697388,0.248619,1.32337,0.281022,0.689981,,,4.61859,0.645042,0.5847,999,,,,,,,329.47997741699226,3.5163285821555545,329.49998474121094,3.516542107501022,,,,,,,,,,,,,,,,,,,"Dylan DeLucia","sa3024964",690626
"Alonzo Tredwell","HOU",3,4,,4.51652,22,14,,,,81.7,361,76,44,41,10,36,0,7,74,8.15178,3.96573,2.05556,1.10159,0.204986,0.099723,0.10526316612958908,0.238994,1.37087,0.282051,0.693878,,,4.49377,0.64182,0.515799,999,,,,,,,302.97997741699214,3.7084453945443006,297.49998474121094,3.6413708182838773,,,,,,,,,,,,,,,,,,,"Alonzo Tredwell","sa3023524",696280
"Brandon Williamson","CIN",4,5,,5.00545,20,20,,,,91.7,404,91,55,51,13,41,0,5,72,7.06652,4.02399,1.7561,1.2759,0.178218,0.101485,0.07673268020153046,0.25419,1.43948,0.285714,0.676626,,,4.91267,0.64174,0.524794,999,,,,,,,288.07997741699216,3.1415483860876443,295.49998474121094,3.222464499186392,,,,,,,,,,,,,,,,,,,"Brandon Williamson","25463",682227
"Lance McCullers Jr.",,4,5,,4.55556,21,19,,,,81,362,75,44,41,10,44,0,6,77,8.55556,4.88889,1.75,1.11111,0.212707,0.121547,0.09116021543741226,0.240385,1.46914,0.288889,0.714286,,,4.69069,0.639651,0.539916,999,,,,,,,285.4,3.5234567901234564,279,3.4444444444444446,,,,,,,,,,,,,,,,,,,"Lance McCullers Jr.","14120",621121
"Jared Shuster","STL",4,5,,4.45997,31,10,,,,78.7,341,81,42,39,8,27,1,1,55,6.28971,3.08767,2.03704,0.914867,0.16129,0.0791789,0.0821114331483841,0.258786,1.3723,0.292,0.681818,,,4.12624,0.63957,0.418377,999,,,,,,,299.37997741699223,3.8040659342576895,315.49998474121094,4.008894497781271,,,,,,,,,,,,,,,,,,,"Jared Shuster","27472",694363
"Jack O'Loughlin",,3,5,,4.37838,26,13,,,,74,328,78,39,36,9,29,0,5,55,6.68919,3.52703,1.89655,1.09459,0.167683,0.0884146,0.07926829904317856,0.265306,1.44595,0.3,0.720339,,,4.60811,0.638972,1.10762,999,,,,,,,242.10000000000002,3.271621621621622,261,3.527027027027027,,,,,,,,,,,,,,,,,,,"Jack O'Loughlin","22690",672552
"Yilber Díaz","DET",5,4,,3.88956,29,15,,,,83.3,363,75,39,36,9,39,0,4,79,8.53541,4.21369,2.02564,0.972389,0.217631,0.107438,0.11019283533096313,0.234375,1.36855,0.284483,0.739645,,,4.19156,0.637662,1.25256,999,,,,,,,339.7200225830078,4.07827143021742,328.50001525878906,3.9435774696752186,,,,,,,,,,,,,,,,,,,"Yilber Diaz","29271",700270
"Jake Eder",,4,7,,4.83871,21,16,,,,83.7,370,85,48,45,11,34,0,6,66,7.09677,3.65591,1.94118,1.1828,0.178378,0.0918919,0.08648648113012314,0.257576,1.42174,0.29249,0.685328,,,4.70025,0.636032,0.412747,999,,,,,,,275.0799774169922,3.286499252647455,287.49998474121094,3.4348864423375445,,,,,,,,,,,,,,,,,,,"Jake Eder","27590",671109
"Billy Corcoran","ARI",6,6,,4.29036,18,18,,,,92.3,402,99,47,44,12,27,1,3,60,5.85049,2.63272,2.22222,1.1701,0.149254,0.0671642,0.08208954334259033,0.266129,1.36511,0.29,0.723443,,,4.50025,0.635195,1.14809,999,,,,,,,308.02002258300786,3.3371615644506933,335.50001525878906,3.634886285655433,,,,,,,,,,,,,,,,,,,"Billy Corcoran","sa3020172",682225
"Rorik Maltrud","CLE",5,5,,4.4086,23,21,,,,83.7,368,82,44,41,11,36,0,2,69,7.41935,3.87097,1.91667,1.1828,0.1875,0.0978261,0.08967391401529312,0.248485,1.4098,0.284,0.721248,,,4.55688,0.633174,0.680375,999,,,,,,,294.87997741699223,3.5230584010575057,299.49998474121094,3.5782556231921205,,,,,,,,,,,,,,,,,,,"Rorik Maltrud","sa3023510",702045
"Andry Lara","WSN",6,7,,4.60714,27,14,,,,84,375,89,46,43,9,32,0,2,57,6.10714,3.42857,1.78125,0.964286,0.152,0.0853333,0.06666666269302368,0.260997,1.44048,0.290909,0.691882,,,4.38514,0.633034,0.544992,999,,,,,,,291.5,3.4702380952380953,315,3.75,,,,,,,,,,,,,,,,,,,"Andry Lara","27967",691251
"JP Sears","SDP",7,10,,4.74046,25,25,,,,131,555,128,74,69,24,39,0,8,111,7.62595,2.67939,2.84615,1.64885,0.2,0.0702703,0.1297297328710556,0.251969,1.27481,0.27882,0.697151,,,4.8985,0.632951,0.560167,999,,,,,,,422.40000000000003,3.224427480916031,424,3.236641221374046,,,,,,,,,,,,,,,,,,,"JP Sears","23429",676664
"Henry Williams","KCR",4,7,,4.83971,20,19,,,,96.7,427,98,56,52,12,37,0,7,68,6.32885,3.44364,1.83784,1.11686,0.159251,0.0866511,0.07259953022003174,0.255875,1.39607,0.283828,0.668359,,,4.70701,0.632562,0.504798,999,,,,,,,317.17997741699224,3.2800412350246506,331.49998474121094,3.428128182037517,,,,,,,,,,,,,,,,,,,"Henry Williams","sa3020901",689275
"Dennis Santana",,4,4,,3.50081,62,0,,,,61.7,251,53,26,24,5,19,1,3,55,8.02269,2.77147,2.89474,0.729335,0.219124,0.0756972,0.1434262990951538,0.231441,1.16694,0.284024,0.707692,,,3.47549,0.630717,0.723199,999,,,,,,,301.28000564575194,4.882982202922726,287.50000381469727,4.659643440189164,,,,,,,,,,,,,,,,,,,"Dennis Santana","17878",642701
"Jack Mahoney","COL",4,8,,5.17986,22,21,,,,97.3,440,111,60,56,13,36,0,5,57,5.27235,3.32991,1.58333,1.20247,0.129545,0.0818182,0.04772727191448212,0.278196,1.51079,0.297872,0.675466,,,4.96453,0.629691,0.829923,999,,,,,,,262.52002258300786,2.6980474239385464,308.50001525878906,3.1706064294230845,,,,,,,,,,,,,,,,,,,"Jack Mahoney","sa3023157",694968
