Name,Team,G,PA,AB,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,BB%,K%,BB/K,OBP,SLG,wOBA,OPS,ISO,Spd,BABIP,UBR,wSB,wRC,wRAA,wRC+,BsR,Fld,Off,Def,WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/G,SPTS,SPTS/G,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Carson Kelly","CHC",33,131,115,28,19,5,0,4,15,16,13,0,25,2,1,0,,0,0,0.241844,0.0999643,0.19032,0.525245,0.325426,0.382876,0.315555,0.708302,0.141032,2.83225,0.276537,-0.202341,-0.166424,15.4877,-0.104932,99.5106,-0.368765,0.387666,-0.44658101350069046,2.5293326675891876,0.602218,591.9099731445312,,,,,,,138.9,4.209090909,138.9,4.209090909,,,,,,,,,,,,,,,,,,,"Carson Kelly","13620",608348
"Henry Bolte","ATH",37,161,144,35,24,7,1,4,18,18,13,0,51,3,1,0,,8,2,0.244663,0.0779642,0.317581,0.245494,0.316742,0.377296,0.308282,0.694038,0.132633,6.22067,0.350559,0.0166909,0.463955,18.0945,-1.07866,93.3792,0.480646,0.398665,-0.7633114755153656,0.9403321743011475,0.601003,999,,,,,,,173.2,4.681081081,173.2,4.681081081,,,,,,,,,,,,,,,,,,,"Henry Bolte","31448",703607
"Zack Gelof","ATH",33,142,128,31,19,6,0,5,18,17,12,0,42,1,1,1,,4,1,0.239653,0.0828426,0.292135,0.283576,0.308444,0.418145,0.318012,0.726589,0.178492,5.40372,0.310257,0.0838669,0.277537,17.1198,0.16953,100.141,0.361404,0.345975,0.3847997672855854,0.4543078988790512,0.600525,999,,,,,,,153.8,4.66060606,153.8,4.66060606,,,,,,,,,,,,,,,,,,,"Zack Gelof","29766",680869
"Dominic Canzone","SEA",37,160,145,37,22,7,0,7,20,22,12,1,35,1,1,0,,1,1,0.25208,0.0771258,0.219477,0.351407,0.314417,0.454893,0.332178,0.76931,0.202813,3.30038,0.28274,-0.109594,-0.185189,21.1234,2.03256,119.503,-0.294783,-0.0847026,3.3538814187049866,-3.176369346678257,0.598549,477.1600036621094,,,,,,,186.4,5.037837837,186.4,5.037837837,,,,,,,,,,,,,,,,,,,"Dominic Canzone","26438",686527
"Joey Ortiz","MIL",39,168,151,37,25,8,1,3,19,18,13,0,30,1,1,1,,4,2,0.245817,0.0801208,0.176403,0.454193,0.310584,0.378043,0.304415,0.688627,0.132225,5.47248,0.282898,0.0931146,0.0132449,18.3544,-1.65246,91.0498,0.106359,1.24579,-1.7195463329553604,2.0791218876838684,0.590229,743.4400024414062,,,,,,,157.3,4.033333333,157.3,4.033333333,,,,,,,,,,,,,,,,,,,"Joey Ortiz","25493",687401
"Colton Cowser","BAL",34,147,128,29,18,5,0,5,17,17,15,0,45,2,1,0,,4,1,0.225598,0.105745,0.306329,0.345202,0.315857,0.388945,0.312251,0.704802,0.163347,4.66354,0.301067,0.0741213,0.149085,16.9443,-0.510179,100.478,0.223206,-0.137511,0.3049071654677391,0.2550817131996155,0.587563,251.72000122070312,,,,,,,151.7,4.461764705,151.7,4.461764705,,,,,,,,,,,,,,,,,,,"Colton Cowser","29591",681297
"Jeff McNeil","ATH",37,159,142,38,26,8,1,3,17,17,13,1,19,3,1,1,,1,0,0.265106,0.0789387,0.12009,0.657332,0.334224,0.395984,0.321937,0.730208,0.130878,3.70839,0.285088,-0.249292,-0.140956,19.5893,0.693946,102.868,-0.390248,-0.415793,0.14079394936561584,-0.08245933055877686,0.58052,440.5199890136719,,,,,,,177.8,4.805405405,177.8,4.805405405,,,,,,,,,,,,,,,,,,,"Jeff McNeil","15362",643446
"Bryan Reynolds","PIT",48,206,180,46,29,10,1,6,25,25,22,1,50,3,1,0,,2,1,0.254519,0.105793,0.243581,0.434321,0.342378,0.42231,0.335863,0.764688,0.167791,4.20082,0.316762,-0.000565305,-0.10217,27.7747,3.22932,109.457,-0.102735,-0.908463,2.2642646357417107,-3.247660517692566,0.5797,204.72000122070312,,,,,,,244.7,5.097916666,244.7,5.097916666,,,,,,,,,,,,,,,,,,,"Bryan Reynolds","19326",668804
"Dalton Rushing","LAD",32,126,110,26,15,5,0,5,16,16,13,0,35,2,1,0,,0,0,0.232546,0.0998707,0.277216,0.360263,0.322119,0.417476,0.32535,0.739595,0.184931,2.95626,0.290809,-0.00451844,-0.130182,15.9639,0.903229,104.79,-0.134701,-0.226619,0.6008826196193695,1.9650471955537796,0.578571,745.8300170898438,,,,,,,142.1,4.440625,142.1,4.440625,,,,,,,,,,,,,,,,,,,"Dalton Rushing","31382",687221
"J.T. Realmuto","PHI",41,164,147,36,24,7,1,4,18,18,12,0,38,3,1,0,,2,0,0.243461,0.0705033,0.229597,0.307074,0.309874,0.391457,0.308953,0.701331,0.147996,4.20819,0.295,-0.0741089,-0.00864591,18.4662,-1.00651,91.7542,-0.0827548,0.247874,-1.7200467437505722,3.33954057097435,0.573987,212.27000427246094,,,,,,,167,4.073170731,167,4.073170731,,,,,,,,,,,,,,,,,,,"J.T. Realmuto","11739",592663
"Brooks Lee","MIN",47,202,185,45,30,8,1,6,22,23,14,0,34,1,1,0,,3,1,0.244395,0.0679183,0.166699,0.407432,0.299084,0.397579,0.30477,0.696664,0.153184,4.27506,0.267161,-0.13695,-0.199174,22.0757,-1.92427,93.0367,-0.336123,-0.480989,-1.9737863838672638,0.40234482288360596,0.570521,542.5700073242188,,,,,,,200.2,4.259574468,200.2,4.259574468,,,,,,,,,,,,,,,,,,,"Brooks Lee","31595",686797
"Brandon Marsh","PHI",42,181,163,43,28,8,1,6,22,21,16,1,50,1,1,0,,4,1,0.26225,0.0859335,0.275671,0.311725,0.327883,0.424397,0.327799,0.75228,0.162147,5.11585,0.341845,0.118014,0.0342999,23.1969,1.65145,104.34,0.152314,0.266423,1.1058362424373627,-1.5411384999752045,0.552229,609.72998046875,,,,,,,218.9,5.211904761,218.9,5.211904761,,,,,,,,,,,,,,,,,,,"Brandon Marsh","20202",669016
"Jake Burger","TEX",49,212,195,47,27,9,0,10,24,31,13,0,55,3,1,0,,1,0,0.239742,0.062597,0.257321,0.243264,0.295698,0.443896,0.319853,0.739594,0.204154,2.54366,0.278364,-0.0490159,-0.21407,25.8562,0.569794,105.72,-0.263086,0.482017,1.1543379724025726,-3.3763164281845093,0.543689,236.72000122070312,,,,,,,238.2,4.861224489,238.2,4.861224489,,,,,,,,,,,,,,,,,,,"Jake Burger","22275",669394
"Nolan Schanuel","LAA",41,176,153,41,30,8,0,4,20,18,19,0,25,3,1,0,,1,0,0.268395,0.105456,0.139041,0.758455,0.355673,0.395478,0.334576,0.751151,0.127082,3.03651,0.295783,-0.243035,-0.177649,23.5787,2.57872,113.322,-0.420684,-0.0631827,2.32079017162323,-3.2775343507528305,0.541611,594.6599731445312,,,,,,,205.3,5.007317073,205.3,5.007317073,,,,,,,,,,,,,,,,,,,"Nolan Schanuel","33189",694384
"Will Smith","LAD",22,88,75,19,12,3,0,3,11,11,10,0,17,1,1,0,,0,0,0.253592,0.116666,0.190785,0.611506,0.35066,0.430308,0.343092,0.780968,0.176716,3.13836,0.284509,-0.15545,-0.124347,12.3557,1.89178,116.638,-0.279796,-0.0230469,1.4955063164234161,1.4852863773703575,0.535802,95.69000244140625,,,,,,,101.3,4.604545454,101.3,4.604545454,,,,,,,,,,,,,,,,,,,"Will Smith","19197",669257
"Joc Pederson","TEX",34,147,126,30,18,5,1,7,19,18,17,1,34,3,1,0,,1,0,0.238362,0.113122,0.233517,0.484428,0.336505,0.455655,0.344689,0.792161,0.217294,3.83334,0.26747,-0.0990648,-0.136451,20.8613,3.35533,122.98,-0.235516,0,3.7066362351179123,-3.674999952316284,0.535563,999,,,,,,,189.9,5.585294117,189.9,5.585294117,,,,,,,,,,,,,,,,,,,"Joc Pederson","11899",592626
"George Springer","TOR",38,165,145,36,23,6,0,6,22,20,17,0,32,2,1,0,,3,1,0.250333,0.103501,0.191731,0.539823,0.334622,0.42999,0.335482,0.764612,0.179657,4.81174,0.278319,0.0550138,0.125367,22.1687,2.5324,115.765,0.18038,-0.00442436,3.2139774709939957,-3.8649180219508708,0.531146,94.37999725341797,,,,,,,190.3,5.007894736,190.3,5.007894736,,,,,,,,,,,,,,,,,,,"George Springer","12856",543807
"Cooper Pratt","MIL",43,184,162,37,27,6,1,3,21,18,17,0,37,2,2,1,,7,2,0.23012,0.0943139,0.202435,0.465897,0.309913,0.338513,0.291166,0.648426,0.108393,5.94442,0.277867,0.0265091,0.419972,18.1582,-3.79369,82.2017,0.446481,0.749839,-3.537516325712204,2.724838674068451,0.525222,999,,,,,,,161.2,3.748837209,161.2,3.748837209,,,,,,,,,,,,,,,,,,,"Cooper Pratt","33530",806198
"Marcus Semien","NYM",40,172,154,36,24,6,1,5,20,19,15,0,32,1,1,0,,3,1,0.231093,0.0871597,0.185825,0.469042,0.30153,0.38092,0.301104,0.682449,0.149826,4.47381,0.256163,0.0809733,-0.00684101,18.3039,-2.15064,91.3435,0.0741323,0.71357,-1.7313735634088516,1.3269954919815063,0.525169,266.25,,,,,,,168.6,4.215,168.6,4.215,,,,,,,,,,,,,,,,,,,"Marcus Semien","12533",543760
"Jake Cronenworth","SDP",45,194,167,39,26,8,1,4,22,19,21,0,39,4,1,1,,2,1,0.231955,0.109451,0.20154,0.543071,0.330685,0.36366,0.312243,0.694345,0.131705,4.10147,0.276193,0.0367869,-0.164316,22.3879,-0.675517,99.2128,-0.127529,-0.94898,-0.31265462934970856,-0.8239798843860626,0.523144,738.2999877929688,,,,,,,193.9,4.308888888,193.9,4.308888888,,,,,,,,,,,,,,,,,,,"Jake Cronenworth","18036",630105
"Cedric Mullins","TBR",40,173,154,34,21,6,1,5,20,19,16,0,39,2,1,1,,8,2,0.219384,0.0893977,0.222616,0.401579,0.296334,0.37726,0.297975,0.673594,0.157876,5.82134,0.254663,-0.106247,0.388516,18.0478,-2.61255,88.1881,0.282269,0.4094,-2.10917267203331,1.0289984941482544,0.518769,321.5,,,,,,,170.1,4.2525,170.1,4.2525,,,,,,,,,,,,,,,,,,,"Cedric Mullins","17929",656775
"Ty France","SDP",45,196,176,45,30,8,0,6,21,24,12,0,39,7,1,0,,1,0,0.256535,0.0601131,0.199393,0.30148,0.32427,0.417721,0.325625,0.741992,0.161187,2.79734,0.294157,-0.137023,-0.243985,24.7848,1.44347,108.15,-0.381008,0.726339,1.558761715888977,-2.823660731315613,0.517832,999,,,,,,,214.5,4.766666666,214.5,4.766666666,,,,,,,,,,,,,,,,,,,"Ty France","17982",664034
"Spencer Horwitz","PIT",33,144,124,33,22,7,0,4,18,16,17,0,24,2,1,0,,1,0,0.26818,0.117094,0.16842,0.69525,0.361279,0.425779,0.347786,0.787058,0.157599,2.89142,0.30338,-0.135738,-0.19524,20.8373,3.65557,117.42,-0.330978,0.278113,2.720963031053543,-2.3309923708438873,0.515115,738.1500244140625,,,,,,,177.6,5.381818181,177.6,5.381818181,,,,,,,,,,,,,,,,,,,"Spencer Horwitz","26477",687462
"Teoscar Hernández","LAD",48,205,187,48,30,9,0,9,26,30,15,0,55,2,2,0,,2,1,0.255978,0.0713631,0.267908,0.266371,0.314209,0.447547,0.329899,0.761756,0.191569,3.68602,0.314044,-0.194393,-0.121833,26.6767,2.2239,107.827,-0.316225,-1.0386,1.6354855597019196,-3.271934747695923,0.510929,125.41999816894531,,,,,,,244.5,5.09375,244.5,5.09375,,,,,,,,,,,,,,,,,,,"Teoscar Hernandez","13066",606192
"Jacob Young","WSN",40,172,155,38,28,7,1,3,20,16,12,0,31,3,1,2,,8,2,0.244639,0.0691134,0.177978,0.388325,0.307319,0.347026,0.292387,0.654346,0.102388,6.01178,0.288136,0.256338,0.327022,17.0897,-3.3648,82.2948,0.583359,1.94845,-3.1094706654548645,2.561872661113739,0.510649,746.0700073242188,,,,,,,166.6,4.165,166.6,4.165,,,,,,,,,,,,,,,,,,,"Jacob Young","29931",696285
"Kyle Stowers","MIA",47,204,180,43,24,9,1,8,24,27,19,1,61,3,1,0,,1,0,0.237444,0.0935815,0.298538,0.313466,0.319188,0.443815,0.330922,0.763003,0.206371,4.11497,0.306248,0.103103,-0.222112,26.6493,2.37658,106.69,-0.119009,0.045051,1.536912940442562,-3.1856590397655964,0.504697,164.42999267578125,,,,,,,235.7,5.014893617,235.7,5.014893617,,,,,,,,,,,,,,,,,,,"Kyle Stowers","26151",669065
"Michael Massey","KCR",38,163,151,39,25,9,0,4,17,19,8,0,29,1,1,1,,1,0,0.255806,0.0511148,0.179513,0.284742,0.297431,0.403805,0.305713,0.701236,0.147999,3.24012,0.288134,-0.0174164,-0.125035,17.9354,-1.42818,91.3929,-0.142452,0.561208,-1.7756757736206055,0.9456220269203186,0.504693,999,,,,,,,160,4.210526315,160,4.210526315,,,,,,,,,,,,,,,,,,,"Michael Massey","27684",686681
"Coby Mayo","BAL",29,124,111,25,14,5,0,5,15,17,10,0,36,1,1,0,,1,0,0.22736,0.0845979,0.288866,0.292862,0.300583,0.428718,0.317296,0.7293,0.201357,4.03786,0.282051,0.0424481,-0.0931603,14.8027,0.0754179,103.983,-0.0507122,-0.16702,0.5241047330200672,0.029275894165039062,0.503957,459.1600036621094,,,,,,,125.4,4.324137931,125.4,4.324137931,,,,,,,,,,,,,,,,,,,"Coby Mayo","28312",691723
"Royce Lewis","MIN",44,190,172,41,25,8,0,7,22,24,16,0,43,1,1,0,,5,1,0.238254,0.0830103,0.226709,0.366154,0.30423,0.421383,0.315712,0.725612,0.183128,4.64688,0.272885,-0.0276904,0.334481,22.5081,-0.128212,100.641,0.306791,0.253803,0.44889919459819794,-2.289870113134384,0.501728,193.64999389648438,,,,,,,204.3,4.643181818,204.3,4.643181818,,,,,,,,,,,,,,,,,,,"Royce Lewis","20437",668904
"Yainer Diaz","HOU",31,122,115,30,20,5,0,4,13,16,5,0,21,1,1,0,,0,0,0.263302,0.0430684,0.170177,0.25308,0.297698,0.430342,0.314657,0.728039,0.16704,2.54077,0.285554,-0.0128672,-0.176226,14.2939,-0.186083,101.264,-0.189093,-0.575445,-0.009684130549430847,1.5992459654808044,0.499569,113.04000091552734,,,,,,,123.1,3.970967741,123.1,3.970967741,,,,,,,,,,,,,,,,,,,"Yainer Diaz","23003",673237
"Luis Campusano","SDP",31,126,111,28,18,5,0,4,15,15,13,0,26,1,1,0,,0,0,0.248594,0.100527,0.208427,0.482315,0.32847,0.411923,0.326511,0.740394,0.16333,2.7833,0.287637,0.00897142,-0.133428,15.9897,1.01635,108.742,-0.124456,-0.694718,1.2102717086672783,0.72194904088974,0.495497,999,,,,,,,139.9,4.512903225,139.9,4.512903225,,,,,,,,,,,,,,,,,,,"Luis Campusano","22217",669134
"José Caballero","NYY",38,163,144,33,22,6,0,4,19,16,14,0,40,3,1,1,,14,4,0.225617,0.0849487,0.244064,0.348059,0.304344,0.349903,0.293172,0.654247,0.124285,6.26586,0.283365,0.0278182,0.927154,16.3553,-3.0958,86.897,0.954972,-0.514705,-1.5425809621810913,0.5852945446968079,0.494454,200.02999877929688,,,,,,,162.2,4.268421052,162.2,4.268421052,,,,,,,,,,,,,,,,,,,"Jose Caballero","23401",676609
"Jordan Walker","STL",50,215,194,49,31,10,0,8,26,28,17,0,55,2,1,0,,5,2,0.252602,0.0783991,0.257387,0.304596,0.316526,0.42892,0.324842,0.745446,0.176318,4.38069,0.310831,0.066558,-0.0740663,27.0089,1.44468,106.062,-0.00750824,-1.36059,1.5728446575812995,-3.7272571325302124,0.489182,511.7200012207031,,,,,,,245.5,4.91,245.5,4.91,,,,,,,,,,,,,,,,,,,"Jordan Walker","27475",691023
"Luis García Jr.","WSN",43,186,174,47,30,9,1,8,23,27,10,0,29,0,1,0,,4,1,0.270874,0.0529005,0.159021,0.332663,0.309767,0.463032,0.332762,0.772798,0.192157,4.87499,0.286822,-0.022633,-0.0447943,24.5307,2.43987,109.259,-0.0674272,0.244975,2.018170028924942,-3.2311049848794937,0.488489,261.8500061035156,,,,,,,231,5.372093023,231,5.372093023,,,,,,,,,,,,,,,,,,,"Luis Garcia Jr.","20391",671277
"Dylan Crews","WSN",42,181,163,38,25,7,1,6,22,20,14,0,41,4,1,0,,6,2,0.235418,0.074694,0.227045,0.328984,0.306013,0.391774,0.307784,0.697786,0.156356,5.78559,0.278783,0.0854314,0.296152,20.2602,-1.28517,92.5775,0.381583,1.35806,-1.24911367893219,0.1393876075744629,0.483855,282.2200012207031,,,,,,,192,4.571428571,192,4.571428571,,,,,,,,,,,,,,,,,,,"Dylan Crews","33541",686611
"Samuel Basallo","BAL",31,129,117,28,16,5,0,6,15,18,11,1,32,1,1,0,,0,0,0.23992,0.0817556,0.249849,0.32722,0.306542,0.447607,0.325299,0.754148,0.207687,2.4703,0.275423,-0.0519797,-0.164197,16.3071,0.917545,109.545,-0.216176,-0.309722,1.2232271581888199,-0.7268514931201935,0.479098,160.94000244140625,,,,,,,146.7,4.732258064,146.7,4.732258064,,,,,,,,,,,,,,,,,,,"Samuel Basallo","28824",694212
"JJ Bleday","CIN",46,200,173,40,22,8,1,9,25,27,24,1,44,1,1,0,,2,1,0.231953,0.118891,0.221762,0.536121,0.325489,0.443715,0.334998,0.769205,0.211763,3.81684,0.256548,-0.0739946,-0.242938,26.7611,2.9876,105.931,-0.316932,-0.680767,1.1208855211734772,-2.887557029724121,0.478925,748.5800170898438,,,,,,,240.5,5.228260869,240.5,5.228260869,,,,,,,,,,,,,,,,,,,"JJ Bleday","26368",668709
"Heliot Ramos","SFG",51,219,199,51,34,9,1,7,26,26,16,1,53,3,1,0,,2,1,0.256865,0.0708238,0.243139,0.291289,0.318373,0.423585,0.32348,0.741958,0.166719,4.32765,0.313499,-0.0432091,-0.243052,27.3539,1.23385,105.394,-0.286261,-0.789132,1.1505016684532166,-3.5724650025367737,0.47744,218.8000030517578,,,,,,,242.2,4.749019607,242.2,4.749019607,,,,,,,,,,,,,,,,,,,"Heliot Ramos","22515",671218
"Trevor Larnach","MIN",33,144,127,32,21,7,0,4,18,16,15,0,31,1,1,0,,1,1,0.25406,0.10568,0.217509,0.485866,0.3374,0.413511,0.330528,0.75091,0.159451,3.39643,0.303919,-0.0350058,-0.218842,18.818,1.63623,110.937,-0.253848,-0.26533,1.5875664353370667,-2.0401757657527924,0.47661,748.52001953125,,,,,,,157.2,4.763636363,157.2,4.763636363,,,,,,,,,,,,,,,,,,,"Trevor Larnach","21501",663616
"Ryan McMahon","NYY",34,147,130,27,17,5,0,5,16,16,15,0,47,1,1,0,,1,1,0.210563,0.104489,0.317401,0.329203,0.296852,0.371966,0.296254,0.668818,0.161403,2.93769,0.28223,0.0286244,-0.239369,15.0872,-2.41875,89.0391,-0.210744,1.00467,-2.091080456972122,1.5296649932861328,0.475438,732.8599853515625,,,,,,,129.8,3.817647058,129.8,3.817647058,,,,,,,,,,,,,,,,,,,"Ryan McMahon","15112",641857
"Alec Bohm","PHI",42,183,167,44,30,8,0,5,20,23,12,0,28,2,1,0,,1,0,0.26265,0.0672584,0.154139,0.436348,0.318751,0.408498,0.318573,0.727249,0.145848,2.83133,0.287543,-0.0826252,-0.199296,22.1197,0.301565,98.1787,-0.281921,-1.00643,-0.6871123313903809,-0.5974774062633514,0.473676,239.8699951171875,,,,,,,193.5,4.607142857,193.5,4.607142857,,,,,,,,,,,,,,,,,,,"Alec Bohm","21618",664761
"Isaac Collins","KCR",37,160,137,33,21,8,1,3,18,16,19,0,35,2,1,1,,4,2,0.240144,0.119931,0.216448,0.554086,0.34067,0.375961,0.320984,0.716631,0.135817,5.19841,0.298083,0.00623854,-0.124298,19.6681,0.577261,102.005,-0.118059,0.386973,0.2570425420999527,-1.330619990825653,0.471711,666.1699829101562,,,,,,,169.9,4.591891891,169.9,4.591891891,,,,,,,,,,,,,,,,,,,"Isaac Collins","25477",686555
"Lane Thomas","KCR",39,169,150,36,22,8,1,5,20,20,16,0,42,2,1,0,,5,2,0.238348,0.0942649,0.250167,0.376808,0.316916,0.408625,0.31922,0.725541,0.170278,5.16119,0.293984,0.0807538,-0.0108334,20.5496,0.367816,100.779,0.0699205,-1.19572,0.22402550280094147,-1.6373877823352814,0.470437,726.6699829101562,,,,,,,185.4,4.753846153,185.4,4.753846153,,,,,,,,,,,,,,,,,,,"Lane Thomas","16939",657041
"Jonah Heim","ATH",39,156,142,33,21,6,0,5,16,19,11,0,30,1,1,0,,1,0,0.231299,0.0721532,0.190768,0.378226,0.290018,0.387067,0.297134,0.677085,0.155768,2.56547,0.255215,-0.155162,-0.12006,16.0809,-2.44923,85.6321,-0.275222,-0.0505341,-2.884207844734192,1.9827992469072342,0.468052,999,,,,,,,145.1,3.72051282,145.1,3.72051282,,,,,,,,,,,,,,,,,,,"Jonah Heim","16930",641680
"Jakob Marsee","MIA",39,167,142,32,21,6,1,3,20,16,20,0,36,2,1,1,,9,3,0.223065,0.120272,0.21449,0.560737,0.327437,0.354734,0.308012,0.682171,0.131669,6.42049,0.27299,0.154615,0.219163,18.7523,-1.15676,91.3903,0.373778,-0.0653274,-1.3740781545639038,0.5317404642701149,0.46567,137.0800018310547,,,,,,,163.2,4.184615384,163.2,4.184615384,,,,,,,,,,,,,,,,,,,"Jakob Marsee","31370",805300
"Esmerlyn Valdez","PIT",36,156,138,34,19,7,0,7,19,23,14,0,46,2,1,0,,1,0,0.243069,0.0927683,0.298001,0.311302,0.322419,0.452783,0.337382,0.775202,0.209714,3.15279,0.309739,-0.0166852,-0.277766,21.1771,2.6317,110.471,-0.294451,-0.231481,1.6857200264930725,-2.16172793507576,0.465065,999,,,,,,,188.4,5.233333333,188.4,5.233333333,,,,,,,,,,,,,,,,,,,"Esmerlyn Valdez","29005",699013
"Lawrence Butler","ATH",40,173,153,36,22,8,1,6,21,20,17,0,44,1,1,1,,5,1,0.234851,0.0989981,0.257684,0.384184,0.311743,0.401866,0.313781,0.713609,0.167015,5.07367,0.291096,0.123458,0.156139,20.1758,-0.386794,97.2007,0.279597,0.150097,-0.2844744920730591,-1.2999024391174316,0.464679,157.22000122070312,,,,,,,194.6,4.865,194.6,4.865,,,,,,,,,,,,,,,,,,,"Lawrence Butler","22542",671732
"Matt McLain","CIN",35,150,131,30,19,6,0,5,18,16,15,0,41,2,1,1,,5,1,0.228213,0.102157,0.272178,0.375333,0.315165,0.384543,0.310897,0.699708,0.15633,5.26525,0.292928,-0.0179452,0.256133,17.1446,-0.685586,89.8361,0.238188,0.646923,-1.6097383350133896,1.283497393131256,0.460451,144.3000030517578,,,,,,,159.1,4.545714285,159.1,4.545714285,,,,,,,,,,,,,,,,,,,"Matt McLain","29695",680574
"Anthony Volpe","NYY",24,105,94,22,13,5,1,3,12,11,9,0,25,1,1,0,,4,1,0.229971,0.0835104,0.238137,0.350682,0.298257,0.3799,0.299087,0.678156,0.149928,5.78653,0.282421,0.131688,0.105973,11.0178,-1.4865,91.0074,0.237661,0.482914,-0.8642507642507553,1.5912470519542694,0.453958,641.989990234375,,,,,,,112.4,4.683333333,112.4,4.683333333,,,,,,,,,,,,,,,,,,,"Anthony Volpe","27647",683011
"Kyle Karros","COL",32,140,123,32,22,7,1,3,17,15,14,1,30,2,1,0,,1,0,0.262026,0.100629,0.217548,0.462557,0.343108,0.400122,0.328109,0.743231,0.138096,4.55568,0.324336,0.00597516,-0.057608,17.9466,1.31027,92.701,-0.0516329,0.69777,-1.2898350767791271,1.1476161479949951,0.446063,999,,,,,,,160.3,5.009375,160.3,5.009375,,,,,,,,,,,,,,,,,,,"Kyle Karros","33252",691720
"Ryan O'Hearn","PIT",43,188,168,45,30,8,0,6,23,24,17,1,38,2,1,0,,1,0,0.266344,0.0886063,0.200845,0.441168,0.337731,0.431998,0.336141,0.769729,0.165655,2.97181,0.306566,-0.240356,-0.208174,25.3482,2.9846,109.643,-0.44853,-0.213081,1.7504023015499115,-3.4846859127283096,0.443183,285.44000244140625,,,,,,,222.5,5.174418604,222.5,5.174418604,,,,,,,,,,,,,,,,,,,"Ryan O'Hearn","16442",656811
"Spencer Torkelson","DET",48,206,180,40,22,9,0,9,25,27,22,1,57,2,1,0,,1,0,0.224406,0.107146,0.278681,0.384477,0.315044,0.428777,0.324602,0.743821,0.204371,2.37404,0.272409,0.0203372,-0.233346,25.8924,1.34702,107.335,-0.213009,-0.837348,1.55130136013031,-4.550620019435883,0.442347,188.35000610351562,,,,,,,228.6,4.7625,228.6,4.7625,,,,,,,,,,,,,,,,,,,"Spencer Torkelson","27465",679529
"Justin Crawford","PHI",41,176,161,44,33,7,1,2,22,17,12,0,35,1,1,1,,8,2,0.271211,0.0665909,0.200223,0.332584,0.322995,0.371383,0.307747,0.694378,0.100172,6.31369,0.333197,0.00760352,0.50284,19.7419,-1.25801,90.9484,0.510444,-0.573267,-1.4278178811073303,0.05651646852493286,0.442238,999,,,,,,,178.8,4.360975609,178.8,4.360975609,,,,,,,,,,,,,,,,,,,"Justin Crawford","31791",702222
"Luis Torrens","NYM",22,86,78,18,12,4,0,2,9,9,6,0,19,1,0,0,,0,0,0.234983,0.0663779,0.216341,0.306821,0.293798,0.363875,0.291128,0.657673,0.128892,2.87392,0.283631,-0.0141105,-0.112473,8.45394,-1.76942,84.6814,-0.126583,0.920344,-1.7235013395547867,2.597041130065918,0.441371,999,,,,,,,74.2,3.372727272,74.2,3.372727272,,,,,,,,,,,,,,,,,,,"Luis Torrens","15905",620443
"Endy Rodríguez","PIT",28,109,97,23,15,5,0,3,13,12,11,0,24,1,1,0,,1,0,0.239095,0.0995487,0.221111,0.450221,0.318524,0.388156,0.313033,0.70668,0.149061,4.16206,0.28953,-0.038213,-0.110612,12.6791,-0.310528,94.2102,-0.148825,-0.120481,-0.9156994521617889,1.924272395670414,0.434101,999,,,,,,,112.4,4.014285714,112.4,4.014285714,,,,,,,,,,,,,,,,,,,"Endy Rodriguez","25332",682848
"Jake Bauers","MIL",31,135,116,27,16,5,0,6,18,19,17,1,38,1,1,0,,3,1,0.235892,0.128045,0.282637,0.453037,0.339201,0.446131,0.342174,0.785332,0.210239,5.01296,0.294223,-0.11756,0.143302,18.9296,2.81299,116.267,0.0257423,-0.786777,2.699013751000166,-2.8867770433425903,0.42706,999,,,,,,,163,5.258064516,163,5.258064516,,,,,,,,,,,,,,,,,,,"Jake Bauers","15194",641343
"Carson Benge","NYM",41,179,160,40,28,7,1,5,22,20,15,0,39,2,1,0,,5,1,0.252304,0.0843069,0.216039,0.39024,0.32336,0.397378,0.317818,0.720738,0.145073,5.6659,0.303371,0.0631182,0.19351,21.4572,0.18454,102.505,0.256628,-0.572777,0.8001091182231903,-2.4212340712547302,0.42446,999,,,,,,,194.7,4.748780487,194.7,4.748780487,,,,,,,,,,,,,,,,,,,"Carson Benge","35177",701807
"Dylan Beavers","BAL",30,131,113,28,18,6,1,3,16,14,15,0,29,1,1,1,,4,1,0.244942,0.113071,0.225983,0.500352,0.33435,0.393419,0.32301,0.727769,0.148476,5.09857,0.299917,0.0430228,-0.0292608,16.23,0.684597,107.954,0.013762,-0.405165,1.2255019256845117,-1.705627679824829,0.424059,505.0400085449219,,,,,,,147.9,4.93,147.9,4.93,,,,,,,,,,,,,,,,,,,"Dylan Beavers","31695",687637
