Name,Team,W,L,QS,ERA,G,GS,SV,HLD,BS,IP,TBF,H,R,ER,HR,BB,IBB,HBP,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,GB%,HR/FB,FIP,WAR,RA9-WAR,ADP,InterSD,InterSK,IntraSD,Vol,Skew,Dim,FPTS,FPTS/IP,SPTS,SPTS/IP,P10,P20,P30,P40,P50,P60,P70,P80,P90,TT10,TT20,TT30,TT40,TT50,TT60,TT70,TT80,TT90,NameASCII,PlayerId,MLBAMID
"Yusei Kikuchi","LAA",1,2,3,4.38068,6,6,0,0,,30,131,31,16,15,4,12,,1,31,9.21072,3.53596,2.60487,1.27275,0.233191,0.0895212,0.1436699703335762,0.257334,1.41404,0.313814,0.727739,,,4.16291,0.416686,0.309482,506.57000732421875,,,,,,,115.20000000000002,3.8400000000000007,121,4.033333333333333,,,,,,,,,,,,,,,,,,,"Yusei Kikuchi","20633",579328
"Luis Castillo","SEA",3,3,3,4.07452,13,7,0,0,,46,195,44,23,21,7,14,,2,42,8.09586,2.66366,3.03937,1.33183,0.21312,0.0701198,0.1430002748966217,0.246131,1.25186,0.284862,0.727269,,,4.2458,0.414498,0.37719,171.0500030517578,,,,,,,175.90000000000006,3.8239130434782624,175,3.8043478260869565,,,,,,,,,,,,,,,,,,,"Luis Castillo","15689",622491
"Jeremiah Estrada","SDP",2,1,0,3.356,21,0,0,5,,21,86,16,8,8,2,9,,1,29,12.6193,3.9535,3.19192,1.03829,0.335849,0.105219,0.23063070327043533,0.20209,1.18928,0.289297,0.762785,,,3.19625,0.41378,0.353847,623.5800170898438,,,,,,,137.20000000000002,6.533333333333334,127,6.0476190476190474,,,,,,,,,,,,,,,,,,,"Jeremiah Estrada","22210",669093
"Michael Lorenzen","COL",2,4,3,4.90685,14,9,0,0,,52,227,55,31,28,8,19,,2,38,6.64923,3.30319,2.01297,1.3984,0.167995,0.0834564,0.08453895151615143,0.267103,1.43266,0.294065,0.691321,,,4.87645,0.41045,0.505126,999,,,,,,,156.39999999999998,3.007692307692307,169,3.25,,,,,,,,,,,,,,,,,,,"Michael Lorenzen","14843",547179
"Zack Littell","WSN",2,4,4,4.92028,9,9,0,0,,54,234,60,32,30,10,13,,2,39,6.54546,2.218,2.95106,1.63908,0.168389,0.0570606,0.1113286167383194,0.274644,1.35501,0.296275,0.691586,,,4.87062,0.406864,0.222341,709.4099731445312,,,,,,,153.60000000000002,2.844444444444445,173,3.2037037037037037,,,,,,,,,,,,,,,,,,,"Zack Littell","15823",641793
"Brandon Sproat","MIL",2,2,4,4.67159,9,9,0,0,,41,179,39,23,22,6,17,,3,39,8.56628,3.76417,2.27574,1.24898,0.220235,0.0967751,0.12346028536558151,0.243841,1.35013,0.290398,0.67996,,,4.5104,0.406843,0.274578,528.2000122070312,,,,,,,146.20000000000002,3.565853658536586,145,3.5365853658536586,,,,,,,,,,,,,,,,,,,"Brandon Sproat","33850",687075
"Tyler Phillips","MIA",2,3,3,4.487,12,7,0,0,,49,217,51,27,25,6,20,,2,37,6.74095,3.58373,1.88099,1.10269,0.170135,0.0904499,0.07968513667583466,0.261551,1.43687,0.295562,0.707289,,,4.49791,0.406819,0.492909,999,,,,,,,164.20000000000002,3.3510204081632655,175,3.5714285714285716,,,,,,,,,,,,,,,,,,,"Tyler Phillips","20629",663969
"Dylan Lee","ATL",2,1,0,2.98167,21,0,1,6,,21,87,18,8,7,3,5,,0,26,10.8888,2.26239,4.81298,1.06211,0.297939,0.0619032,0.2360355220735073,0.218241,1.08275,0.287466,0.787596,,,2.97828,0.405187,0.397337,999,,,,,,,137.7,6.557142857142857,132,6.285714285714286,,,,,,,,,,,,,,,,,,,"Dylan Lee","19996",669276
"Merrill Kelly","ARI",3,4,5,4.41596,10,10,0,0,,57,246,58,30,28,9,19,,1,45,7.1329,2.93438,2.43081,1.43717,0.183843,0.0756303,0.10821234434843063,0.256828,1.34486,0.284982,0.723741,,,4.63282,0.404407,0.630982,284.17999267578125,,,,,,,190.3,3.3385964912280706,198,3.473684210526316,,,,,,,,,,,,,,,,,,,"Merrill Kelly","11156",518876
"Garrett Cleavinger","TBR",2,1,0,3.50628,22,0,1,5,,22,89,16,9,8,2,8,,2,28,11.5385,3.40515,3.38855,1.00513,0.311947,0.092059,0.2198878824710846,0.205792,1.12891,0.283512,0.725353,,,3.38551,0.386488,0.400815,505.4800109863281,,,,,,,147.60000000000002,6.70909090909091,135,6.136363636363637,,,,,,,,,,,,,,,,,,,"Garrett Cleavinger","17897",664076
"Joe Musgrove","SDP",1,1,2,3.8699,4,4,0,0,,24,104,23,11,11,3,6,,2,22,8.03749,2.38148,3.375,1.09151,0.210938,0.0625,0.1484375149011612,0.245014,1.21279,0.289575,0.718816,,,3.99175,0.379754,0.376031,385.6199951171875,,,,,,,100.90000000000002,4.2041666666666675,101,4.208333333333333,,,,,,,,,,,,,,,,,,,"Joe Musgrove","12970",605397
"Martín Pérez","ATL",2,2,4,4.36469,8,8,0,0,,40,177,42,21,20,5,16,,1,31,7.04449,3.51256,2.00552,1.11917,0.178082,0.0887959,0.08928581327199936,0.261393,1.42872,0.298172,0.718608,,,4.42862,0.379357,0.437253,999,,,,,,,136.3,3.4075,146,3.65,,,,,,,,,,,,,,,,,,,"Martin Perez","6902",527048
"Brent Headrick","NYY",1,1,0,3.58537,21,0,0,5,,21,87,18,9,8,2,6,,1,23,9.91788,2.64583,3.7485,0.910988,0.26743,0.0713431,0.1960868164896965,0.224284,1.14573,0.289285,0.709859,,,3.1907,0.377281,0.252567,999,,,,,,,129,6.142857142857143,124,5.904761904761905,,,,,,,,,,,,,,,,,,,"Brent Headrick","27702",687396
"Chris Bassitt","BAL",2,3,3,4.37803,9,6,0,0,,38,166,39,20,19,5,14,,3,32,7.58043,3.19832,2.37013,1.11318,0.193351,0.0815784,0.1117730587720871,0.263715,1.38792,0.308147,0.707278,,,4.35536,0.375121,0.357324,359.3599853515625,,,,,,,131.29999999999998,3.4552631578947364,138,3.6315789473684212,,,,,,,,,,,,,,,,,,,"Chris Bassitt","12304",605135
"Gregory Soto","PIT",1,1,0,3.87545,22,0,7,2,,22,93,19,10,9,2,9,,2,25,10.3782,3.8578,2.69018,0.816259,0.267819,0.0995545,0.16826464235782623,0.237745,1.32727,0.318588,0.715841,,,3.55996,0.369404,0.29824,728.4099731445312,,,,,,,148.8,6.7636363636363654,144,6.545454545454546,,,,,,,,,,,,,,,,,,,"Gregory Soto","19677",642397
"Orion Kerkering","PHI",2,1,0,3.68986,21,0,0,4,,21,91,18,9,9,2,9,,2,24,10.0943,3.90458,2.58525,0.809706,0.262972,0.10172,0.1612522304058075,0.22768,1.28815,0.300841,0.724934,,,3.57456,0.368239,0.337828,999,,,,,,,115.00000000000001,5.476190476190477,110,5.238095238095238,,,,,,,,,,,,,,,,,,,"Orion Kerkering","31776",689147
"Emerson Hancock","SEA",2,2,3,4.22572,15,7,0,0,,43,183,42,22,20,6,13,,2,38,7.86814,2.66402,2.95349,1.23495,0.206377,0.0698756,0.13650114089250565,0.249837,1.26789,0.289954,0.704171,,,4.18313,0.368148,0.274735,733.4199829101562,,,,,,,166.2,3.8651162790697673,168,3.9069767441860463,,,,,,,,,,,,,,,,,,,"Emerson Hancock","27470",676106
"Peter Lambert","HOU",0,0,3,4.49923,13,8,0,0,,38,167,36,21,19,5,15,,2,37,8.58959,3.46767,2.47705,1.28679,0.21938,0.0885653,0.13081520795822144,0.236338,1.31014,0.277667,0.698939,,,4.37122,0.363978,0.355774,999,,,,,,,149.1,3.9236842105263157,148,3.8947368421052633,,,,,,,,,,,,,,,,,,,"Peter Lambert","17969",663567
"Grant Holmes","ATL",2,3,3,4.51451,11,8,0,0,,47,204,46,25,23,7,20,,2,43,8.31869,3.81152,2.18252,1.28025,0.211489,0.0969016,0.11458760499954224,0.250021,1.39927,0.293886,0.711629,,,4.51339,0.352746,0.315725,369.45001220703125,,,,,,,162.10000000000005,3.448936170212767,164,3.4893617021276597,,,,,,,,,,,,,,,,,,,"Grant Holmes","16944",656550
"Jeff Hoffman","TOR",3,1,0,3.01553,21,0,1,5,,21,84,15,8,7,2,7,,2,27,11.6123,3.15789,3.67725,1.0025,0.317476,0.0863351,0.23114053159952164,0.201478,1.08331,0.278041,0.775438,,,3.26381,0.350502,0.382981,99.63999938964844,,,,,,,143.8,6.847619047619048,131,6.238095238095238,,,,,,,,,,,,,,,,,,,"Jeff Hoffman","17432",656546
"Shane Smith","CHW",1,2,3,4.19346,6,6,0,0,,27,114,23,14,13,3,11,,3,26,8.74293,3.61529,2.41832,1.07631,0.230025,0.0951177,0.13490736484527588,0.227967,1.25176,0.276918,0.687337,,,4.20443,0.347396,0.305495,245.5399932861328,,,,,,,113.10000000000001,4.188888888888889,106,3.925925925925926,,,,,,,,,,,,,,,,,,,"Shane Smith","31687",681343
"Jacob Lopez","ATH",2,3,2,4.56688,14,6,0,0,,38,167,35,21,19,6,18,,2,39,9.1636,4.14544,2.21053,1.2987,0.233658,0.105702,0.12795545905828476,0.240377,1.38333,0.290871,0.704112,,,4.50597,0.345437,0.243206,409.239990234375,,,,,,,134.39999999999998,3.5368421052631573,130,3.4210526315789473,,,,,,,,,,,,,,,,,,,"Jacob Lopez","25098",682052
"Mason Englert","TBR",1,1,2,4.37188,11,4,0,0,,31,129,30,16,15,5,8,,1,28,8.1918,2.30315,3.55678,1.34983,0.215912,0.0607044,0.15520766749978065,0.252578,1.24633,0.293751,0.693126,,,4.1221,0.343997,0.247768,999,,,,,,,118.89999999999998,3.835483870967741,119,3.838709677419355,,,,,,,,,,,,,,,,,,,"Mason Englert","22288",669438
"Carson Whisenhunt","SFG",2,3,3,4.62207,11,7,0,0,,37,161,38,21,19,5,14,,1,30,7.2986,3.36243,2.17063,1.18752,0.185663,0.085534,0.10012903809547424,0.259235,1.40061,0.296498,0.692819,,,4.42178,0.33364,0.241204,999,,,,,,,128.5,3.472972972972973,135,3.6486486486486487,,,,,,,,,,,,,,,,,,,"Carson Whisenhunt","31676",687931
"Alex Vesia","LAD",1,1,0,3.40464,20,0,0,5,,20,84,14,8,8,2,10,,1,27,11.9546,4.49599,2.65895,0.880267,0.316246,0.118937,0.19730957597494125,0.19566,1.21683,0.27657,0.746033,,,3.32743,0.330279,0.264744,743.4199829101562,,,,,,,128,6.4,115,5.75,,,,,,,,,,,,,,,,,,,"Alex Vesia","25007",681911
"Tyler Rogers","TOR",1,1,0,3.42674,24,0,0,5,,24,98,23,10,9,2,6,,1,15,5.84815,2.27839,2.56679,0.633344,0.155458,0.0605651,0.09489255025982857,0.248074,1.21979,0.282163,0.718768,,,3.57491,0.330065,0.389936,743.280029296875,,,,,,,122.20000000000003,5.091666666666668,123,5.125,,,,,,,,,,,,,,,,,,,"Tyler Rogers","15541",643511
"Braxton Garrett","MIA",1,1,2,4.10871,7,4,0,0,,21,91,21,11,10,2,6,,2,19,7.85385,2.73891,2.86751,1.04545,0.205532,0.0716761,0.13385561853647232,0.251637,1.27755,0.29772,0.700792,,,4.00926,0.32638,0.236652,604.1099853515625,,,,,,,90.20000000000002,4.295238095238096,93,4.428571428571429,,,,,,,,,,,,,,,,,,,"Braxton Garrett","21844",666129
"Robert Gasser","MIL",2,2,2,4.48241,11,5,0,0,,29,124,28,16,15,4,9,,3,28,8.55814,2.66882,3.20672,1.36544,0.224811,0.0701063,0.15470487624406815,0.250409,1.25901,0.295791,0.685697,,,4.33877,0.326191,0.145443,748.5800170898438,,,,,,,112.60000000000004,3.8827586206896565,113,3.896551724137931,,,,,,,,,,,,,,,,,,,"Robert Gasser","29812",688107
"Pete Fairbanks","MIA",2,2,0,3.87088,20,0,9,1,,20,84,17,9,9,2,8,,1,23,10.1831,3.38755,3.00602,1.10197,0.269828,0.0897623,0.1800653263926506,0.223193,1.21665,0.28589,0.716733,,,3.7242,0.326079,0.277526,111.45999908447266,,,,,,,147.2,7.359999999999999,142,7.1,,,,,,,,,,,,,,,,,,,"Pete Fairbanks","17998",664126
"Luke Weaver","NYM",1,1,0,3.88455,22,0,2,4,,22,92,20,10,9,3,7,,1,24,9.98345,2.93092,3.40625,1.11575,0.263133,0.0772502,0.18588316440582275,0.237088,1.23959,0.30133,0.72272,,,3.58526,0.317128,0.201073,733.510009765625,,,,,,,123.9,5.631818181818182,121,5.5,,,,,,,,,,,,,,,,,,,"Luke Weaver","16918",596133
"Jacob Latz","TEX",1,1,0,4.05491,22,0,9,1,,22,94,19,11,10,2,9,,0,22,9.14689,3.76808,2.42747,0.97664,0.238413,0.0982148,0.14019836485385895,0.227598,1.28955,0.282194,0.703064,,,3.79726,0.314613,0.0878495,730.9299926757812,,,,,,,154.8,7.036363636363637,150,6.818181818181818,,,,,,,,,,,,,,,,,,,"Jacob Latz","21306",656641
"Dean Kremer","BAL",2,3,3,4.69467,13,7,0,0,,46,198,47,26,24,8,15,,1,41,7.97946,2.87527,2.77521,1.55407,0.20616,0.0742865,0.13187383860349655,0.255656,1.33133,0.289514,0.701496,,,4.6094,0.312962,0.238993,999,,,,,,,153.8,3.3434782608695657,160,3.4782608695652173,,,,,,,,,,,,,,,,,,,"Dean Kremer","19350",665152
"Andrew Alvarez","WSN",1,1,2,4.23363,9,4,0,0,,25,110,25,13,12,2,10,,1,21,7.34171,3.68556,1.99202,0.887082,0.186197,0.0934715,0.09272577613592148,0.255674,1.41352,0.300552,0.707323,,,4.12205,0.312459,0.265684,999,,,,,,,104.4,4.176,108,4.32,,,,,,,,,,,,,,,,,,,"Andrew Alvarez","29914",674841
"Walker Buehler","SDP",2,3,3,4.7498,11,8,0,0,,43,189,43,25,23,6,18,,2,39,8.01893,3.65454,2.19424,1.33267,0.203341,0.0926706,0.1106705367565155,0.256508,1.41163,0.297621,0.695811,,,4.63728,0.312353,0.188808,740.9299926757812,,,,,,,150.59999999999997,3.502325581395348,155,3.604651162790698,,,,,,,,,,,,,,,,,,,"Walker Buehler","19374",621111
"Jordan Montgomery","TEX",2,2,1,4.72277,13,4,0,0,,34,149,35,19,18,4,12,,1,28,7.30693,3.20792,2.27778,1.15842,0.187215,0.0821918,0.10502283275127411,0.255639,1.36634,0.292763,0.676127,,,4.31765,0.312038,0.204426,999,,,,,,,128.40000000000003,3.776470588235295,135,3.9705882352941178,,,,,,,,,,,,,,,,,,,"Jordan Montgomery","16511",656756
"Brooks Raley","NYM",2,1,0,3.71165,20,0,1,5,,20,84,17,9,8,1,7,,2,20,8.93633,3.26878,2.73384,0.609013,0.238396,0.0872018,0.15119397640228271,0.223901,1.19341,0.288041,0.678219,,,3.37487,0.311703,0.165404,999,,,,,,,129.5,6.475,125,6.25,,,,,,,,,,,,,,,,,,,"Brooks Raley","10061",548384
"Steven Okert","HOU",1,1,0,3.43997,20,0,1,4,,20,83,16,8,8,3,6,,1,23,10.0357,2.79163,3.59494,1.13079,0.272235,0.0757274,0.19650770723819733,0.21735,1.12087,0.275211,0.746494,,,3.61131,0.311394,0.373671,999,,,,,,,115.5,5.775,107,5.35,,,,,,,,,,,,,,,,,,,"Steven Okert","13580",595345
"Jeffrey Springs","ATH",2,3,3,4.92682,8,8,0,0,,43,187,44,26,24,8,15,,1,37,7.70849,3.10618,2.48166,1.65562,0.19712,0.0794306,0.11768937855958939,0.25887,1.37644,0.287878,0.698378,,,4.87167,0.307981,0.187996,722.25,,,,,,,131.39999999999998,3.0558139534883715,137,3.186046511627907,,,,,,,,,,,,,,,,,,,"Jeffrey Springs","17677",605488
"Randy Dobnak","KCR",2,3,3,4.82871,12,7,0,0,,46,203,50,27,24,5,18,,3,30,5.96505,3.47678,1.71568,0.975707,0.148918,0.0867981,0.06212002784013748,0.275077,1.48766,0.307165,0.677067,,,4.53411,0.307441,0.24648,999,,,,,,,145.90000000000003,3.1717391304347835,162,3.5217391304347827,,,,,,,,,,,,,,,,,,,"Randy Dobnak","23798",677976
"José Alvarado","PHI",2,1,0,3.40842,20,0,0,4,,20,84,17,8,8,2,8,,2,24,10.9879,3.39569,3.23585,0.811549,0.2914,0.0900536,0.20134613662958145,0.223102,1.21012,0.306643,0.736683,,,3.21058,0.306953,0.28217,746.0700073242188,,,,,,,113.2,5.66,108,5.4,,,,,,,,,,,,,,,,,,,"Jose Alvarado","17780",621237
"Andrew Painter","PHI",1,2,2,5.14467,6,6,0,0,,31,134,31,19,17,5,12,,1,28,8.2626,3.432,2.40752,1.54311,0.209825,0.0871542,0.1226712167263031,0.25744,1.40439,0.295239,0.672524,,,4.70674,0.306587,0.0957455,999,,,,,,,104.29999999999998,3.3645161290322574,107,3.4516129032258065,,,,,,,,,,,,,,,,,,,"Andrew Painter","30091",691725
"José A. Ferrer","SEA",1,1,0,3.59402,22,0,1,4,,22,90,19,9,9,2,7,,1,20,8.4065,2.74919,3.0578,0.627706,0.223705,0.0731586,0.15054605901241302,0.236722,1.20568,0.296698,0.696384,,,3.26599,0.306087,0.2992,999,,,,,,,125.80000000000001,5.718181818181819,121,5.5,,,,,,,,,,,,,,,,,,,"Jose A. Ferrer","24017",678606
"Gabriel Hughes","COL",2,2,2,4.67884,16,5,0,0,,32,142,35,18,17,4,11,,1,23,6.41337,3.16256,2.02791,1.05173,0.162149,0.0799588,0.08219018578529358,0.269123,1.43052,0.302568,0.68311,,,4.3584,0.300954,0.282251,999,,,,,,,106.60000000000002,3.3312500000000007,118,3.6875,,,,,,,,,,,,,,,,,,,"Gabriel Hughes","31614",687312
"Sean Newcomb","CHW",1,1,0,3.79452,22,0,2,4,,22,94,21,10,9,2,8,,2,20,8.46323,3.46935,2.43942,0.740889,0.218306,0.0894908,0.12881535291671753,0.247039,1.33639,0.307297,0.719094,,,3.6741,0.300591,0.249309,999,,,,,,,119.60000000000002,5.436363636363637,120,5.454545454545454,,,,,,,,,,,,,,,,,,,"Sean Newcomb","16943",656794
"Ryan Feltner","COL",1,3,2,5.67881,12,8,0,0,,44,196,47,30,27,7,20,,1,36,7.42749,4.05342,1.8324,1.4889,0.183192,0.0999738,0.08321839570999146,0.269919,1.53596,0.303562,0.651752,,,5.05906,0.295654,0.141758,999,,,,,,,126.30000000000003,2.870454545454546,138,3.1363636363636362,,,,,,,,,,,,,,,,,,,"Ryan Feltner","21446",663372
"Mason Montgomery","PIT",1,1,0,3.73395,21,0,3,3,,21,89,18,9,9,2,9,,1,25,10.8573,3.76799,2.88145,1.00144,0.282822,0.0981525,0.18466943502426147,0.227466,1.28567,0.303028,0.738752,,,3.50518,0.294866,0.341267,748.4400024414062,,,,,,,131,6.238095238095238,126,6,,,,,,,,,,,,,,,,,,,"Mason Montgomery","29770",682254
"Jakob Junis","TEX",1,1,0,3.87842,21,0,1,4,,21,88,20,10,9,2,5,,1,18,7.48459,2.08681,3.58661,0.854443,0.201082,0.0560646,0.14501749351620674,0.244154,1.16986,0.289188,0.676457,,,3.56251,0.29394,0.149136,999,,,,,,,117.80000000000001,5.60952380952381,118,5.619047619047619,,,,,,,,,,,,,,,,,,,"Jakob Junis","13619",596001
"Luis Severino","ATH",1,2,2,4.57627,4,4,0,0,,24,105,24,13,12,3,9,,2,21,7.81181,3.19473,2.44521,1.14762,0.201527,0.0824167,0.1191098764538765,0.252797,1.33835,0.295686,0.677394,,,4.28246,0.293604,0.24834,642.52001953125,,,,,,,87.30000000000001,3.6375000000000006,90,3.75,,,,,,,,,,,,,,,,,,,"Luis Severino","15890",622663
"Colin Rea","CHC",2,3,2,4.6562,10,6,0,0,,41,178,42,23,21,6,13,,2,31,6.83498,2.82431,2.42005,1.3624,0.176666,0.0730009,0.10366528481245041,0.259347,1.33384,0.28742,0.687663,,,4.65582,0.291288,0.249875,748.260009765625,,,,,,,137.40000000000003,3.3512195121951227,144,3.5121951219512195,,,,,,,,,,,,,,,,,,,"Colin Rea","12317",607067
"Cristian Javier","HOU",2,2,2,4.45901,16,6,0,0,,39,170,34,21,19,5,19,,2,38,8.73995,4.39262,1.98969,1.26043,0.224165,0.112663,0.11150167137384415,0.229201,1.35971,0.271786,0.705698,,,4.57561,0.289174,0.305574,470.2799987792969,,,,,,,151.70000000000002,3.88974358974359,143,3.6666666666666665,,,,,,,,,,,,,,,,,,,"Cristian Javier","17606",664299
"Tomoyuki Sugano","COL",2,4,3,5.19967,9,9,0,0,,48,212,58,30,28,9,12,,1,29,5.53671,2.26805,2.44118,1.72188,0.13857,0.0567636,0.08180633559823036,0.294796,1.47829,0.308644,0.702479,,,5.20591,0.285603,0.396262,999,,,,,,,112.70000000000005,2.3479166666666678,142,2.9583333333333335,,,,,,,,,,,,,,,,,,,"Tomoyuki Sugano","35321",608372
"Luinder Avila","KCR",2,2,3,4.58039,10,7,0,0,,37,166,36,21,19,4,18,,2,32,7.7111,4.43498,1.7387,0.989726,0.193741,0.111429,0.08231251686811447,0.24796,1.453,0.292613,0.692673,,,4.4753,0.285193,0.286117,999,,,,,,,135.00000000000003,3.6486486486486496,137,3.7027027027027026,,,,,,,,,,,,,,,,,,,"Luinder Avila","24452",679883
"Walbert Ureña","LAA",2,3,3,4.89115,8,8,0,0,,41,184,41,24,22,5,22,,3,34,7.44104,4.71281,1.5789,1.00349,0.18437,0.116771,0.06759846210479736,0.255298,1.5155,0.29875,0.680285,,,4.70356,0.282159,0.216261,999,,,,,,,128.30000000000004,3.129268292682928,133,3.2439024390243905,,,,,,,,,,,,,,,,,,,"Walbert Urena","29357",700712
"Robert Suarez","ATL",1,1,0,3.31907,14,0,1,3,,14,58,12,6,5,1,4,,0,13,8.58219,2.48071,3.45957,0.781158,0.231773,0.0669948,0.16477865725755692,0.227863,1.14444,0.282063,0.726919,,,3.23523,0.276616,0.215517,214.39999389648438,,,,,,,91.10000000000002,6.507142857142859,88,6.285714285714286,,,,,,,,,,,,,,,,,,,"Robert Suarez","30115",663158
"Connelly Early","WSN",1,1,2,4.41089,4,4,0,0,,21,90,20,11,10,3,8,,2,22,9.20866,3.35546,2.74438,1.18761,0.238609,0.0869447,0.15166474133729935,0.246843,1.31434,0.30445,0.691948,,,4.20046,0.274791,0.226633,266.4800109863281,,,,,,,80.5,3.8333333333333335,80,3.8095238095238093,,,,,,,,,,,,,,,,,,,"Connelly Early","33666",813349
"Hunter Dobbins","STL",2,2,1,4.51125,17,4,0,0,,37,159,38,20,18,5,12,,2,28,6.74001,2.87838,2.3416,1.12598,0.173492,0.0740912,0.09940061718225479,0.261216,1.35187,0.294754,0.685833,,,4.33526,0.274477,0.172336,999,,,,,,,127.50000000000001,3.4459459459459465,134,3.6216216216216215,,,,,,,,,,,,,,,,,,,"Hunter Dobbins","30240",690928
"Yennier Cano","BAL",2,1,0,3.29568,20,0,1,5,,20,85,19,8,7,2,6,,1,18,7.94343,2.60957,3.04396,0.707357,0.210264,0.0690757,0.14118776470422745,0.242398,1.22944,0.295372,0.742723,,,3.3317,0.266462,0.308733,999,,,,,,,114,5.7,114,5.7,,,,,,,,,,,,,,,,,,,"Yennier Cano","25911",666974
"Juan Morillo","ARI",2,1,0,3.53233,21,0,3,4,,21,90,19,9,8,2,10,,1,22,9.59375,4.35984,2.20048,0.747702,0.244515,0.111119,0.13339641690254211,0.234746,1.38366,0.304353,0.755157,,,3.64447,0.265298,0.354902,999,,,,,,,123.4,5.876190476190477,121,5.761904761904762,,,,,,,,,,,,,,,,,,,"Juan Morillo","21924",666661
"Tanner Gordon","COL",1,3,1,5.32641,17,4,0,0,,37,161,43,24,22,7,8,,1,29,6.96136,2.04746,3.4,1.70096,0.177517,0.0522109,0.12530623003840446,0.283338,1.39133,0.309954,0.663902,,,4.76869,0.263064,0.185725,999,,,,,,,106.90000000000002,2.8891891891891897,125,3.3783783783783785,,,,,,,,,,,,,,,,,,,"Tanner Gordon","27669",685299
"Kendry Rojas","MIN",1,2,1,4.43678,16,4,0,0,,29,128,28,16,14,3,13,,2,28,8.59783,4.15041,2.07156,0.922313,0.21693,0.104718,0.11221203207969666,0.249521,1.43128,0.306573,0.695317,,,4.07894,0.2621,0.182384,999,,,,,,,115.90000000000002,3.9965517241379316,117,4.0344827586206895,,,,,,,,,,,,,,,,,,,"Kendry Rojas","29423",696070
"Joe Boyle","TBR",1,1,1,4.1949,9,3,0,0,,22,95,18,11,10,2,12,,1,24,10.0455,4.95359,2.02793,0.92221,0.256033,0.126254,0.12977953255176544,0.221568,1.38188,0.287684,0.706743,,,4.02974,0.256461,0.218272,713.1400146484375,,,,,,,100.40000000000002,4.563636363636364,93,4.2272727272727275,,,,,,,,,,,,,,,,,,,"Joe Boyle","29608",671212
"Keider Montero","DET",2,2,1,4.28297,20,3,0,1,,34,146,35,18,16,4,10,,2,27,7.07805,2.70208,2.61948,1.17625,0.183781,0.0701594,0.11362183094024658,0.257583,1.31363,0.292566,0.704336,,,4.27089,0.254891,0.255004,999,,,,,,,133.40000000000003,3.923529411764707,140,4.117647058823529,,,,,,,,,,,,,,,,,,,"Keider Montero","22630",672456
"Peyton Gray","TEX",2,2,0,4.03467,21,0,1,5,,21,87,19,10,9,3,7,,1,22,9.38076,3.01684,3.10947,1.09784,0.247548,0.0796111,0.16793710738420486,0.235423,1.2368,0.292494,0.703099,,,3.75336,0.251728,0.124892,999,,,,,,,114.1,5.433333333333333,111,5.285714285714286,,,,,,,,,,,,,,,,,,,"Peyton Gray","25310",682608
"Jake Irvin","WSN",2,3,3,4.8099,10,7,0,0,,39,170,40,23,21,6,14,,2,32,7.39565,3.1593,2.34091,1.44449,0.190018,0.0811727,0.10884518921375275,0.257034,1.35728,0.288395,0.685491,,,4.78183,0.250546,0.164238,999,,,,,,,126.80000000000001,3.2512820512820517,133,3.41025641025641,,,,,,,,,,,,,,,,,,,"Jake Irvin","21504",663623
"Chad Patrick","MIL",2,2,1,4.40065,22,2,0,4,,32,136,30,17,16,4,11,,1,30,8.46585,3.11743,2.71565,1.25121,0.220779,0.0812987,0.1394798830151558,0.243212,1.28989,0.287348,0.69245,,,4.1795,0.249237,0.195088,288.6499938964844,,,,,,,149.60000000000002,4.675000000000001,148,4.625,,,,,,,,,,,,,,,,,,,"Chad Patrick","30113",694477
"Rhett Lowder","CIN",1,2,1,4.75204,9,4,0,0,,24,103,24,14,13,3,9,,1,19,7.22611,3.27286,2.20789,1.12241,0.185431,0.0839855,0.10144536942243576,0.255115,1.36326,0.292544,0.664057,,,4.36015,0.249212,0.0808987,552.219970703125,,,,,,,86.30000000000001,3.5958333333333337,89,3.7083333333333335,,,,,,,,,,,,,,,,,,,"Rhett Lowder","33876",695076
"Jonathan Loáisiga","ARI",1,1,0,3.20066,20,0,2,4,,20,84,19,8,7,2,5,,1,16,7.28384,2.30079,3.1658,0.71527,0.192937,0.0609441,0.1319928877055645,0.249637,1.22906,0.296938,0.753721,,,3.4104,0.2408,0.336433,999,,,,,,,114,5.7,114,5.7,,,,,,,,,,,,,,,,,,,"Jonathan Loaisiga","19753",642528
"Aaron Ashby","MIL",2,1,0,3.75406,23,0,1,5,,23,99,19,10,9,2,12,,1,26,10.2322,4.61376,2.21775,0.748697,0.261294,0.117819,0.1434745118021965,0.227566,1.37287,0.303527,0.731834,,,3.63019,0.240549,0.267504,999,,,,,,,134.20000000000002,5.834782608695653,127,5.521739130434782,,,,,,,,,,,,,,,,,,,"Aaron Ashby","23550",676879
"Daniel Palencia","CHC",1,1,0,3.68699,17,0,8,2,,17,70,14,7,7,2,7,,1,19,10.1737,3.66112,2.77885,0.962216,0.268792,0.0967278,0.17206384241580963,0.219723,1.22885,0.285599,0.726078,,,3.63125,0.240194,0.300513,91.05999755859375,,,,,,,126.80000000000001,7.458823529411766,121,7.117647058823529,,,,,,,,,,,,,,,,,,,"Daniel Palencia","27914",694037
