pitcher,team,pitch_type,rawmean,n,stuff_mean,support,low_support,atom_sum,atom_n
"Gallen, Zac",ARI,CH,-0.0015057290200185978,286,94.9,0.4606,False,27130.0,286
"Gallen, Zac",ARI,CU,0.0005571097979146562,294,94.3,0.449,False,27738.0,294
"Gallen, Zac",ARI,FF,-0.0012822278837813633,593,99.2,0.354,False,58845.0,593
"Gallen, Zac",ARI,SI,-0.0041459340900024625,81,95.0,0.6414,False,7694.0,81
"Gallen, Zac",ARI,SL,0.0019624511389214395,334,90.9,0.6426,False,30355.0,334
"Gamboa, Alec",BOS,CU,-0.0012897109232393891,7,90.4,1.7148,False,633.0,7
"Gamboa, Alec",BOS,FF,-0.003630658685923609,151,94.6,0.8294,False,14292.0,151
"Gamboa, Alec",BOS,FS,0.007232187082991004,5,106.6,1.3096,False,533.0,5
"Gamboa, Alec",BOS,SI,0.0020473784553290057,65,106.2,1.1001,False,6904.0,65
"Gamboa, Alec",BOS,SL,0.008708064172727367,120,106.9,1.0233,False,12826.0,120
"Garcia, Brandyn",ARI,FC,0.0013707802912297968,120,105.4,1.6516,False,12643.0,120
"Garcia, Brandyn",ARI,SI,0.0017501558985526869,282,105.7,0.5468,False,29817.0,282
"Garcia, Brandyn",ARI,ST,0.017179349960892328,175,122.8,1.3424,False,21488.0,175
"Garcia, Julian",CIN,FF,0.0013382860441792078,182,104.4,1.0176,False,18996.0,182
"Garcia, Julian",CIN,SL,0.005608415554282449,96,99.5,1.1968,False,9555.0,96
"Garcia, Julian",CIN,ST,0.00469787559107543,314,91.2,1.3768,False,28645.0,314
"Garcia, Rico",BAL,CH,0.007338487992759231,240,111.6,0.6855,False,26781.0,240
"Garcia, Rico",BAL,CU,0.010838744069377963,195,116.2,0.9778,False,22651.0,195
"Garcia, Rico",BAL,FC,0.0021397787119508704,146,107.7,0.9894,False,15718.0,146
"Garcia, Rico",BAL,FF,0.004399658621932397,302,110.4,0.6157,False,33329.0,302
"Garcia, Robert",TEX,CH,0.007101376965340246,49,111.1,0.6315,False,5445.0,49
"Garcia, Robert",TEX,FF,0.0031499587661100495,68,107.9,0.4467,False,7337.0,68
"Garcia, Robert",TEX,SL,0.004123904468858402,36,96.0,0.8084,False,3455.0,36
"García, Luis",MIN,FF,-0.003773062489926815,9,94.4,0.8058,False,850.0,9
"García, Luis",MIN,FS,0.0019367561125869137,45,97.0,0.7519,False,4363.0,45
"García, Luis",MIN,SI,-0.0005112213575833293,66,101.5,0.5041,False,6701.0,66
"García, Luis",MIN,ST,0.007113820238737389,30,97.4,0.6779,False,2922.0,30
"García, Luis",NYM,FS,0.006310174917177248,38,104.9,0.9225,False,3988.0,38
"García, Luis",NYM,SI,0.0027080690679549997,54,107.4,0.6317,False,5802.0,54
"García, Luis",NYM,SL,0.0015898185471693675,3,90.0,1.0173,False,270.0,3
"García, Luis",NYM,ST,0.006809323329071049,20,96.5,0.7753,False,1930.0,20
"Garrett, Braxton",MIA,CH,0.0014937261465306887,17,100.5,0.8047,False,1709.0,17
"Garrett, Braxton",MIA,FF,-0.004803765091180269,28,92.4,0.7295,False,2587.0,28
"Garrett, Braxton",MIA,SI,-0.0071149133397517975,37,89.5,0.5371,False,3310.0,37
"Garrett, Braxton",MIA,SL,-0.0007636827843574187,21,84.3,0.6392,False,1771.0,21
"Garrett, Braxton",MIA,ST,0.001503778899719831,26,83.2,0.9963,False,2163.0,26
"Gasser, Robert",MIL,CH,-0.00396470958632536,137,90.2,1.2476,False,12362.0,137
"Gasser, Robert",MIL,FC,-0.0026055694267250787,278,93.7,1.0713,False,26037.0,278
"Gasser, Robert",MIL,FF,-0.001776696428843307,351,98.3,0.7671,False,34494.0,351
"Gasser, Robert",MIL,SI,-0.007730844137980456,317,88.4,0.9701,False,28013.0,317
"Gasser, Robert",MIL,ST,0.006493774360740684,368,95.8,1.1885,False,35236.0,368
"Gastelum, Luis",STL,CH,0.005365213565954302,164,107.8,1.8343,True,17683.0,164
"Gastelum, Luis",STL,FF,0.0009256244606959182,137,103.5,0.7228,False,14185.0,137
"Gastelum, Luis",STL,SI,-0.002691022425613089,37,97.5,0.8593,False,3609.0,37
"Gastelum, Luis",STL,ST,0.006610424791885175,97,96.1,1.0941,False,9318.0,97
"Gausman, Kevin",CHC,CH,0.002302607654516275,75,102.1,0.4643,False,7654.0,75
"Gausman, Kevin",CHC,FF,-0.0009104678579873749,286,100.0,0.3926,False,28594.0,286
"Gausman, Kevin",CHC,FS,0.0022293449356125803,186,97.4,0.5553,False,18123.0,186
"Gausman, Kevin",CHC,SL,0.002780700557986679,23,92.8,0.6059,False,2134.0,23
"Gausman, Kevin",CHC,ST,0.004894078185316175,4,91.8,,False,367.0,4
"Gausman, Kevin",TOR,CH,0.003301124404135378,61,103.9,0.4622,False,6340.0,61
"Gausman, Kevin",TOR,FF,-0.0004860240475948675,1106,100.8,0.3315,False,111458.0,1106
"Gausman, Kevin",TOR,FS,0.0033101961567910485,751,99.4,0.5473,False,74658.0,751
"Gausman, Kevin",TOR,SL,0.0037355920235951413,221,95.1,0.5213,False,21018.0,221
"Gerber, Joey",NYM,CH,-0.00396605976857245,2,90.0,1.0877,False,180.0,2
"Gerber, Joey",NYM,FC,0.0006622865764186897,52,103.2,0.9112,False,5368.0,52
"Gerber, Joey",NYM,FF,0.00296882342081517,70,107.6,0.6793,False,7531.0,70
"Gerber, Joey",NYM,SL,0.0024750776297878473,5,92.2,0.9585,False,461.0,5
"Gervase, Paul",LAD,FC,-0.0048652784232552605,19,87.1,1.2618,True,1655.0,19
"Gervase, Paul",LAD,FF,-0.0011871665316655047,55,99.5,0.75,True,5472.0,55
"Gervase, Paul",LAD,FS,0.0010054571321234107,2,95.5,1.5671,True,191.0,2
"Gervase, Paul",LAD,SL,0.000955187410520845,48,88.5,0.9342,True,4250.0,48
"Gibson, Cade",MIA,CH,-0.003000325036541029,51,92.1,1.0801,False,4695.0,51
"Gibson, Cade",MIA,CU,0.007189422210676303,162,108.4,0.6734,False,17555.0,162
"Gibson, Cade",MIA,FF,-0.007628973469696508,27,86.8,0.7914,False,2344.0,27
"Gibson, Cade",MIA,SI,-0.00759694544786653,163,88.6,0.5857,False,14442.0,163
"Gibson, Cade",MIA,SL,0.004351330931081257,119,96.6,0.8508,False,11494.0,119
"Gibson, Cade",MIA,ST,0.008951426068725862,201,102.0,1.1389,False,20499.0,201
"Gibson, Trey",BAL,CU,0.005750646172600682,80,105.4,1.4209,False,8432.0,80
"Gibson, Trey",BAL,FC,0.0049703674656087085,119,116.0,1.1398,False,13801.0,119
"Gibson, Trey",BAL,FF,-0.006078201190132695,117,89.8,1.0568,False,10511.0,117
"Gibson, Trey",BAL,SI,0.0008127671477359971,159,104.1,0.8649,False,16544.0,159
"Gibson, Trey",BAL,SL,0.009541471871615971,132,108.9,1.2968,False,14371.0,132
"Gibson, Trey",BAL,ST,0.017301045552206535,12,123.0,1.3727,False,1476.0,12
"Gil, Luis",NYY,CH,-0.0037590923373141444,71,90.6,0.6159,False,6434.0,71
"Gil, Luis",NYY,FF,0.0024737532577942586,186,106.6,0.4612,False,19820.0,186
"Gil, Luis",NYY,SI,0.00021095014083336784,44,102.9,0.9928,False,4529.0,44
"Gil, Luis",NYY,SL,0.0084173638971212,75,106.2,0.6344,False,7967.0,75
"Gilbert, Logan",SEA,CH,0.007553387865899178,199,112.0,1.3073,False,22288.0,199
"Gilbert, Logan",SEA,FC,-0.005097286080536839,149,86.3,0.7464,False,12862.0,149
"Gilbert, Logan",SEA,FF,0.0017084558039829583,1065,105.1,0.4411,False,111913.0,1065
"Gilbert, Logan",SEA,FS,0.007743848879705639,383,107.6,0.9243,False,41203.0,383
"Gilbert, Logan",SEA,SI,0.0027303106617182493,10,107.5,1.3301,False,1075.0,10
"Gilbert, Logan",SEA,SL,0.009983752504493123,644,109.9,0.6495,False,70792.0,644
"Gilbert, Logan",SEA,ST,0.005338853304541165,192,92.8,0.7549,False,17820.0,192
"Gilbert, Tyler",CWS,FC,0.0005238211563076166,17,102.9,1.3011,False,1750.0,17
"Gilbert, Tyler",CWS,FF,-0.004497918371970837,13,93.0,1.0792,False,1209.0,13
"Gilbert, Tyler",CWS,FS,-0.009785431592414776,3,75.3,1.4422,False,226.0,3
"Gilbert, Tyler",CWS,SI,-0.0016257323944815793,52,99.6,0.8728,False,5177.0,52
"Gilbert, Tyler",CWS,ST,0.0046430769595032445,49,91.0,0.9129,False,4460.0,49
"Ginkel, Kevin",ARI,FF,-0.0010261225678908476,434,99.7,0.3781,False,43288.0,434
"Ginkel, Kevin",ARI,SI,0.0033696561795295565,32,108.7,0.4612,False,3479.0,32
"Ginkel, Kevin",ARI,SL,0.00626533902024575,434,101.1,0.5307,False,43891.0,434
"Ginn, J.T.",ATH,CH,-0.0036639884938058083,434,90.8,0.7413,False,39405.0,434
"Ginn, J.T.",ATH,FC,-0.004451548331041879,349,88.2,0.9112,False,30785.0,349
"Ginn, J.T.",ATH,FF,-0.008874477194319571,252,84.4,0.9784,False,21271.0,252
"Ginn, J.T.",ATH,SI,0.001162151081561596,806,104.7,0.464,False,84356.0,806
"Ginn, J.T.",ATH,SL,0.00244833515221296,344,92.0,0.6805,False,31665.0,344
"Giolito, Lucas",SDP,CH,0.007134411769098704,191,111.2,0.6977,False,21238.0,191
"Giolito, Lucas",SDP,CU,-0.001911247848191714,37,89.1,0.9883,False,3298.0,37
"Giolito, Lucas",SDP,FF,-0.010792942869449776,229,80.7,0.4649,False,18474.0,229
"Giolito, Lucas",SDP,SL,-0.00032640659187467113,94,85.4,0.7323,False,8030.0,94
"Glasnow, Tyler",LAD,CU,0.011925424848833735,208,118.5,0.7599,False,24638.0,208
"Glasnow, Tyler",LAD,FF,0.0030222079110399317,251,107.6,0.4381,False,27018.0,251
"Glasnow, Tyler",LAD,SI,0.003690913348375192,184,109.3,0.5655,False,20112.0,184
"Glasnow, Tyler",LAD,SL,0.004854867549315364,130,97.7,0.595,False,12707.0,130
"Go, Woo-Suk",MIN,CU,0.0018642996381878709,13,97.2,1.0256,False,1264.0,13
"Go, Woo-Suk",MIN,FC,-0.001342877966165141,29,97.4,1.0307,False,2824.0,29
"Go, Woo-Suk",MIN,FF,-0.0025591328586040832,34,96.7,0.644,False,3288.0,34
"Go, Woo-Suk",MIN,FS,-0.004876108582539018,10,84.4,1.1791,False,844.0,10
"Gonzales, Marco",TEX,CH,-0.0006475206644972787,25,96.5,0.6441,False,2412.0,25
"Gonzales, Marco",TEX,CU,-0.0005645628690823893,24,91.9,1.5103,False,2205.0,24
"Gonzales, Marco",TEX,FC,-0.0053525266062933955,20,85.6,0.5625,False,1711.0,20
"Gonzales, Marco",TEX,FF,-0.006925297019897232,39,88.3,0.545,False,3442.0,39
"Gonzales, Marco",TEX,SI,-0.014488618588075042,4,76.0,0.6336,False,304.0,4
"Gonzales, Marco",TEX,SL,0.00016252556815743446,6,86.7,0.8501,False,520.0,6
"Gonzalez, Domingo",SEA,CH,-0.012028822675347328,2,75.0,1.5517,False,150.0,2
"Gonzalez, Domingo",SEA,FF,0.000161001904719645,48,102.1,0.8935,False,4901.0,48
"Gonzalez, Domingo",SEA,SI,-0.005038071563941423,33,93.4,1.0886,False,3081.0,33
"Gonzalez, Domingo",SEA,SL,0.0035309076038570115,46,94.6,1.2818,False,4350.0,46
"Gordon, Colton",HOU,CH,-0.004508212048676796,25,89.1,0.8934,False,2228.0,25
"Gordon, Colton",HOU,CU,0.0006671983501291834,6,94.5,0.8763,False,567.0,6
"Gordon, Colton",HOU,FF,-0.006671495808593856,77,88.7,0.4625,False,6831.0,77
"Gordon, Colton",HOU,SI,-0.00841889151311277,23,87.0,0.6633,False,2002.0,23
"Gordon, Colton",HOU,SL,-0.002091626010951586,14,81.4,0.9875,False,1139.0,14
"Gordon, Colton",HOU,ST,0.008324210074663694,56,100.4,0.7591,False,5623.0,56
"Gordon, Tanner",COL,CH,0.0007958583510670094,296,99.2,0.721,False,29364.0,296
"Gordon, Tanner",COL,FC,-0.0020090866456631638,310,95.4,0.8734,False,29570.0,310
"Gordon, Tanner",COL,FF,-0.0058254537100317985,624,90.4,0.3981,False,56385.0,624
"Gordon, Tanner",COL,SL,-0.0013112229093472964,113,83.2,0.8872,False,9400.0,113
"Gore, MacKenzie",TEX,CH,0.000838585744351064,337,99.3,0.6426,False,33466.0,337
"Gore, MacKenzie",TEX,CU,-6.121619740238753e-05,487,93.0,0.5782,False,45305.0,487
"Gore, MacKenzie",TEX,FC,-0.005261575569995497,174,85.8,0.5102,False,14934.0,174
"Gore, MacKenzie",TEX,FF,-0.0013567517920108402,1204,99.1,0.3772,False,119303.0,1204
"Gore, MacKenzie",TEX,SI,-0.0017218828266185335,172,99.4,0.8036,False,17094.0,172
"Gore, MacKenzie",TEX,SL,0.005601842018320115,224,99.5,0.6988,False,22291.0,224
"Gore, MacKenzie",TEX,ST,0.005724578906665556,48,93.9,1.2795,False,4505.0,48
"Gose, Anthony",KCR,CH,0.0010702186458123226,6,99.7,1.8663,True,598.0,6
"Gose, Anthony",KCR,FF,0.00678170849550952,32,115.0,0.7743,False,3680.0,32
"Gose, Anthony",KCR,SL,0.007075169123709202,7,103.0,0.9744,False,721.0,7
"Graceffo, Gordon",STL,CH,0.0013224290266104315,132,100.2,1.1331,False,13233.0,132
"Graceffo, Gordon",STL,CU,0.005945333243580535,100,105.8,0.6508,False,10579.0,100
"Graceffo, Gordon",STL,FC,-0.0024326743227809818,49,94.2,0.8506,False,4614.0,49
"Graceffo, Gordon",STL,FF,-0.0057815147370092745,415,90.5,0.5188,False,37541.0,415
"Graceffo, Gordon",STL,SI,0.0005522316257611237,64,103.6,0.7985,False,6633.0,64
"Graceffo, Gordon",STL,SL,0.007685924799595344,297,104.5,0.6727,False,31037.0,297
"Granillo, Andre",WSH,CH,-0.0032511772005818784,5,91.6,0.9637,False,458.0,5
"Granillo, Andre",WSH,FF,-0.008812576718482887,50,84.5,0.5376,False,4227.0,50
"Granillo, Andre",WSH,SI,-0.0036397117329761385,25,95.9,0.8799,False,2397.0,25
"Granillo, Andre",WSH,SL,0.0011863004261089126,118,89.1,0.7036,False,10508.0,118
"Gray, Peyton",TEX,CH,0.0031788186845055,370,103.7,1.0708,False,38372.0,370
"Gray, Peyton",TEX,FC,0.0008333587119805401,174,103.8,1.2262,False,18068.0,174
"Gray, Peyton",TEX,FF,-0.00031194614833336123,385,101.1,0.7094,False,38939.0,385
"Gray, Sonny",BOS,CH,-0.00370451822933398,115,90.7,1.1318,False,10428.0,115
"Gray, Sonny",BOS,CU,0.005926277203244294,353,105.7,0.7754,False,37329.0,353
"Gray, Sonny",BOS,FF,-0.007301960440167992,379,87.5,0.7341,False,33156.0,379
"Gray, Sonny",BOS,SI,-0.003776957728159441,444,95.6,0.7257,False,42458.0,444
"Gray, Sonny",BOS,SL,0.0020400429416785274,409,91.1,1.1551,False,37249.0,409
"Gray, Sonny",BOS,ST,0.008752305912458255,413,101.5,1.1069,False,41907.0,413
"Greene, Hunter",CIN,FF,0.008109851209871417,244,117.6,0.4594,False,28690.0,244
"Greene, Hunter",CIN,FS,0.008487580103657978,46,109.0,0.9565,False,5013.0,46
"Greene, Hunter",CIN,SI,0.0032219887237131062,21,108.4,0.817,False,2276.0,21
"Greene, Hunter",CIN,SL,0.010538640175143192,145,111.2,0.637,False,16130.0,145
"Griffin, Foster",CLE,CH,-0.0040566062756314325,82,90.0,1.2129,False,7382.0,82
"Griffin, Foster",CLE,CU,-0.003694223518709116,33,85.5,1.1311,False,2820.0,33
"Griffin, Foster",CLE,FC,-0.0017382171102238522,186,96.2,1.0591,False,17893.0,186
"Griffin, Foster",CLE,FF,-0.006275815720110419,98,89.6,0.7473,False,8776.0,98
"Griffin, Foster",CLE,FS,0.0009650346195981415,33,95.1,1.4532,False,3138.0,33
"Griffin, Foster",CLE,SI,-0.006308045058881826,49,91.0,0.8244,False,4458.0,49
"Griffin, Foster",CLE,ST,0.002496286459167355,70,85.7,1.2168,False,5997.0,70
"Griffin, Foster",WSH,CH,-0.0007465005885240403,210,96.3,1.1875,False,20226.0,210
"Griffin, Foster",WSH,CU,-0.003533072702591664,209,85.7,1.1481,False,17912.0,209
"Griffin, Foster",WSH,FC,-0.0011176318370021711,672,98.0,0.9974,False,65879.0,672
"Griffin, Foster",WSH,FF,-0.006164712758046262,337,89.7,0.77,False,30230.0,337
"Griffin, Foster",WSH,FS,-0.0014305646253207698,123,90.7,1.6332,False,11153.0,123
"Griffin, Foster",WSH,SI,-0.008476143444815393,206,87.0,0.8533,False,17926.0,206
"Griffin, Foster",WSH,ST,0.0029654937894713885,296,86.8,1.2916,False,25703.0,296
"Grove, Michael",TBR,CU,0.0006522374709935061,7,94.6,1.1824,False,662.0,7
"Grove, Michael",TBR,FC,-0.004727130622736045,14,87.4,1.0943,False,1223.0,14
"Grove, Michael",TBR,FF,-0.0004908824862468464,17,100.9,0.6335,False,1715.0,17
"Grove, Michael",TBR,SI,-0.0062748071196598604,17,91.1,0.9896,False,1548.0,17
"Grove, Michael",TBR,SL,0.0032706347878689378,34,94.0,0.9051,False,3197.0,34
"Guerrero, Tyron",BOS,FS,0.012230203883653437,27,116.0,1.646,False,3131.0,27
"Guerrero, Tyron",BOS,SI,0.006565141212924968,493,114.5,1.1963,False,56459.0,493
"Guerrero, Tyron",BOS,SL,0.01551635652112792,53,123.1,1.3875,False,6523.0,53
"Gusto, Ryan",MIA,CH,0.003327959690350033,155,104.0,1.0642,False,16124.0,155
"Gusto, Ryan",MIA,CU,0.0013852279101965472,84,96.1,0.9689,False,8072.0,84
"Gusto, Ryan",MIA,FC,-0.0017737080446143712,135,96.1,0.8231,False,12976.0,135
"Gusto, Ryan",MIA,FF,-0.0016586000377056995,303,98.5,0.5771,False,29841.0,303
"Gusto, Ryan",MIA,SI,-0.001043953578298154,142,100.6,0.7917,False,14288.0,142
"Gusto, Ryan",MIA,SL,0.003715406280538115,121,95.0,0.9308,False,11496.0,121
"Gusto, Ryan",MIA,ST,0.006012368039697269,138,94.5,1.0355,False,13043.0,138
"Gómez, Yoendrys",MIN,CH,0.0015898972092795052,42,100.7,1.1019,False,4229.0,42
"Gómez, Yoendrys",MIN,FC,0.0012413277865871738,94,105.0,0.8753,False,9873.0,94
"Gómez, Yoendrys",MIN,FF,0.006242792988334177,356,113.9,0.5678,False,40552.0,356
"Gómez, Yoendrys",MIN,SI,0.0013214618079170275,30,104.9,0.6909,False,3148.0,30
"Gómez, Yoendrys",MIN,ST,0.013110245208276415,182,112.5,1.0072,False,20478.0,182
"Gómez, Yoendrys",TBR,CH,-0.008514000956589976,6,81.5,0.9164,False,489.0,6
"Gómez, Yoendrys",TBR,FC,0.0008137078154111045,67,103.7,0.899,False,6950.0,67
"Gómez, Yoendrys",TBR,FF,0.004783700979675379,115,111.1,0.5117,False,12780.0,115
"Gómez, Yoendrys",TBR,SI,0.0014775339696532653,59,105.2,0.6999,False,6206.0,59
"Gómez, Yoendrys",TBR,ST,0.013158455856290519,51,112.6,0.8944,False,5743.0,51
"Hader, Josh",HOU,SI,0.0038800753490680732,361,109.6,0.4116,False,39562.0,361
"Hader, Josh",HOU,SL,0.003251900423030408,209,94.0,0.7048,False,19638.0,209
"Hagenman, Justin",NYM,CH,0.00020316587428429296,7,98.1,,False,687.0,7
"Hagenman, Justin",NYM,FC,0.002584412000942393,14,108.9,,False,1524.0,14
"Hagenman, Justin",NYM,FF,-0.0015897781307682055,22,98.6,,False,2170.0,22
"Hagenman, Justin",NYM,SL,0.0031447348495324454,3,93.3,,False,280.0,3
"Hall, DL",MIL,CH,0.0035066957637106748,132,104.3,1.2361,False,13773.0,132
"Hall, DL",MIL,CU,0.0012122290931045657,126,95.7,1.2854,False,12057.0,126
"Hall, DL",MIL,FC,0.0001130635403872778,6,101.8,1.2623,False,611.0,6
"Hall, DL",MIL,FF,-0.0010458100858830894,111,99.7,1.0623,False,11067.0,111
"Hall, DL",MIL,SI,0.0011575451535594191,279,104.6,0.9674,False,29197.0,279
"Hall, DL",MIL,SL,0.005325061117938317,67,98.9,1.2046,False,6627.0,67
"Hall, DL",MIL,ST,0.012281400613788077,68,110.4,1.4716,False,7509.0,68
"Halvorsen, Seth",COL,FF,0.004692116952053843,235,110.9,0.6153,False,26064.0,235
"Halvorsen, Seth",COL,FS,0.0065557773263814545,30,105.4,0.8005,False,3162.0,30
"Halvorsen, Seth",COL,SL,0.010408909321664727,110,110.9,1.0777,False,12204.0,110
"Halvorsen, Seth",LAD,FF,0.009623226153919296,42,120.5,0.6632,False,5062.0,42
"Halvorsen, Seth",LAD,FS,0.0014796304050832987,5,96.0,0.7838,False,480.0,5
"Halvorsen, Seth",LAD,SL,0.011879608914670017,18,114.3,1.2485,False,2057.0,18
"Hamilton, Ian",ATL,FF,-0.007824701094068586,25,86.5,0.6903,False,2162.0,25
"Hamilton, Ian",ATL,SI,-0.00596728683449328,10,91.7,0.8372,False,917.0,10
"Hamilton, Ian",ATL,SL,0.002528445461824671,57,92.2,0.9836,False,5258.0,57
"Hancock, Emerson",SEA,CH,-0.004685688669808398,108,88.9,1.2396,False,9597.0,108
"Hancock, Emerson",SEA,CU,0.0027113413853298005,99,98.9,1.6455,False,9793.0,99
"Hancock, Emerson",SEA,FF,-0.000203891072479496,854,101.4,1.0192,False,86567.0,854
"Hancock, Emerson",SEA,SI,-0.0015729536973021698,511,99.7,1.2323,False,50922.0,511
"Hancock, Emerson",SEA,SL,0.003270409770562216,252,94.0,1.201,False,23685.0,252
"Hancock, Emerson",SEA,ST,0.01181155528624271,347,109.2,1.695,False,37887.0,347
"Hanifee, Brenan",DET,CH,-0.0019680240470916033,25,94.0,0.8598,False,2349.0,25
"Hanifee, Brenan",DET,FF,-0.0036489519902884408,27,94.5,0.5398,False,2551.0,27
"Hanifee, Brenan",DET,SI,0.0004694322954515556,195,103.4,0.38,False,20160.0,195
"Hanifee, Brenan",DET,SL,0.004307953002894096,74,96.4,0.5438,False,7132.0,74
"Hanner, Bradley",NYY,FF,0.0029721046127011313,38,107.5,0.8319,False,4086.0,38
"Hanner, Bradley",NYY,SI,-0.005488728892112917,17,92.5,0.9897,False,1573.0,17
"Hanner, Bradley",NYY,ST,0.010271428123814985,16,105.2,1.4526,False,1684.0,16
"Harris, Hogan",ATH,CH,0.008872921039166577,51,114.5,0.7839,False,5842.0,51
"Harris, Hogan",ATH,CU,-0.0009999601241887034,320,91.0,0.7372,False,29133.0,320
"Harris, Hogan",ATH,FC,-0.007411144929042516,13,79.5,1.1796,False,1034.0,13
"Harris, Hogan",ATH,FF,0.0015378148163016072,708,104.7,0.5387,False,74154.0,708
"Harris, Hogan",ATH,SL,0.005688046345046421,82,99.7,1.6638,False,8178.0,82
"Harris, Hogan",ATH,ST,9.001430589705706e-05,4,79.5,1.0362,False,318.0,4
"Harris, Trent",SFG,CU,0.0077218557644696175,46,109.6,1.8494,True,5040.0,46
"Harris, Trent",SFG,FC,-0.0039166892174762324,72,89.8,2.0798,True,6464.0,72
"Harris, Trent",SFG,FS,-0.00216647214256227,1,89.0,,False,89.0,1
"Harris, Trent",SFG,SI,-0.006223305742553619,56,91.1,1.5513,False,5102.0,56
"Harris, Trent",SFG,SL,0.009007033659145236,2,107.5,,False,215.0,2
"Harris, Trent",SFG,ST,0.011248865966788597,63,107.8,1.8027,True,6790.0,63
"Harrison, Kyle",MIL,CH,0.006348950897135134,171,109.7,1.4409,False,18758.0,171
"Harrison, Kyle",MIL,FF,0.005697152147039971,1095,112.9,0.6522,False,123592.0,1095
"Harrison, Kyle",MIL,SI,-0.004762736352859065,27,93.9,0.9188,False,2534.0,27
"Harrison, Kyle",MIL,ST,0.002575213414646418,590,85.9,1.1251,False,50660.0,590
"Hart, Kyle",SDP,FC,0.0003349425284217101,132,102.3,0.94,False,13504.0,132
"Hart, Kyle",SDP,FF,-0.0005484787878863838,92,100.7,0.6735,False,9265.0,92
"Hart, Kyle",SDP,FS,0.0006108259852150392,192,94.4,1.451,False,18126.0,192
"Hart, Kyle",SDP,SI,-0.004135939458440892,288,95.0,0.6545,False,27348.0,288
"Hart, Kyle",SDP,ST,0.010201525698083387,244,105.1,1.0289,False,25654.0,244
"Hartlieb, Geoff",ATH,FC,-0.004096953847329133,45,89.3,0.9374,False,4020.0,45
"Hartlieb, Geoff",ATH,FF,-0.0029561080471344364,89,96.0,0.578,False,8543.0,89
"Hartlieb, Geoff",ATH,SI,-0.001201072616095189,40,100.3,0.8463,False,4012.0,40
"Hartlieb, Geoff",ATH,SL,0.00439892470248884,82,96.7,1.049,False,7926.0,82
"Harvey, Hunter",CHC,CU,-0.002076505067331406,3,88.7,0.7316,False,266.0,3
"Harvey, Hunter",CHC,FF,0.0011923752386600857,38,104.1,0.4275,False,3957.0,38
"Harvey, Hunter",CHC,FS,0.006640325630238901,24,105.6,0.5763,False,2534.0,24
"Harvey, Hunter",CHC,SL,0.007698360915211114,11,104.6,0.7374,False,1151.0,11
"Headrick, Brent",NYY,FF,-0.0019136505303852332,556,98.0,0.5464,False,54488.0,556
"Headrick, Brent",NYY,FS,0.0028506301760950837,123,98.6,1.1031,False,12127.0,123
"Headrick, Brent",NYY,SI,-0.0032176063246195123,101,96.6,0.8975,False,9759.0,101
"Headrick, Brent",NYY,SL,0.002811004479564442,347,92.9,0.8387,False,32229.0,347
"Heasley, Jonathan",TBR,CH,0.009563276912861815,12,115.8,1.2788,False,1389.0,12
"Heasley, Jonathan",TBR,CU,-0.0023180980254740766,6,88.2,1.0465,False,529.0,6
"Heasley, Jonathan",TBR,FF,-0.00898569323355332,25,84.2,0.6566,False,2106.0,25
"Heasley, Jonathan",TBR,SL,0.0019791078766935415,21,90.9,1.0408,False,1909.0,21
"Helsley, Ryan",BAL,CU,0.004541455741590736,11,102.8,0.7331,False,1131.0,11
"Helsley, Ryan",BAL,FF,0.006980544827264219,123,115.4,0.4615,False,14189.0,123
"Helsley, Ryan",BAL,FS,0.01347656878131216,33,118.2,1.7587,True,3900.0,33
"Helsley, Ryan",BAL,SL,0.01723118910109097,106,127.2,0.5266,False,13480.0,106
"Henderson, Logan",MIL,CH,0.0038379271199272483,421,105.0,0.78,False,44197.0,421
"Henderson, Logan",MIL,FC,-0.0031973743361696995,208,91.9,0.9507,False,19121.0,208
"Henderson, Logan",MIL,FF,0.001906450765712269,568,105.5,0.6128,False,59909.0,568
"Henderson, Logan",MIL,ST,0.002053290568372363,39,84.5,1.2406,False,3297.0,39
"Henriquez, Edgardo",LAD,CU,0.006458962779128697,41,106.9,1.2159,False,4382.0,41
"Henriquez, Edgardo",LAD,FC,0.010520792703251713,130,132.3,1.0981,False,17200.0,130
"Henriquez, Edgardo",LAD,FF,0.011393151957915938,297,124.0,0.7697,False,36821.0,297
"Henriquez, Edgardo",LAD,SI,0.01933480967539986,226,137.9,1.0459,False,31155.0,226
"Henriquez, Edgardo",LAD,SL,0.015364639651642054,204,122.6,1.2369,False,25020.0,204
"Henry, Cole",WSH,FC,-0.001716024844790809,20,96.2,1.0678,False,1924.0,20
"Henry, Cole",WSH,FF,0.00017895555269640328,134,102.1,0.5187,False,13681.0,134
"Henry, Cole",WSH,SI,0.000499531540393444,29,103.4,0.6848,False,3000.0,29
"Henry, Cole",WSH,ST,0.007671073718805506,99,98.7,0.8003,False,9776.0,99
"Hentges, Sam",SFG,CU,0.0021384734345380116,106,97.7,0.7252,False,10360.0,106
"Hentges, Sam",SFG,FF,-0.004214022817182449,219,93.5,0.5643,False,20483.0,219
"Hentges, Sam",SFG,SI,-0.004428079128837421,145,94.5,0.6759,False,13699.0,145
"Hentges, Sam",SFG,SL,0.00408899008391859,147,96.0,0.7656,False,14108.0,147
