k,subset,r_S,r_Y,combined,se
6,fbVelo+kPct+kbbPct+izWhiffPct+gbPct+usageEntropy,0.47260390422609866,0.5566403419850348,0.5146221231055668,0.017164859131205388
5,xrvoe+kbbPct+chasePct+xrv100+weakSideXrv100,0.4896539385840678,0.539582153918597,0.5146180462513323,0.01117089155493337
6,xrvoe+whiffPct+fipCore+gbPct+bestPitchXrv100+pitchesPerG,0.4703245880025942,0.5589087714046489,0.5146166797036216,0.01718864864730309
6,xrvoe+kbbPct+chasePct+xrv100+fipCore+bestPitchXrv100,0.4898053617053636,0.5394279288850906,0.5146166452952271,0.010736904604526117
5,fbVelo+izWhiffPct+fipCore+gbPct+pitchesPerG,0.4705735265980786,0.5586540619699207,0.5146137942839997,0.018618202955269555
6,locRaw+fbVelo+kPct+cswPct+whiffPct+xrv100,0.4851868551698435,0.544036461518009,0.5146116583439262,0.013807949658923702
6,fbVelo+kPct+kbbPct+cswPct+izWhiffPct+xrv100,0.4772163676360277,0.5520063275623561,0.5146113475991919,0.015794471923668185
6,locRaw+cswPct+whiffPct+gbPct+bestPitchXrv100+pitchesPerG,0.48331409823512644,0.5459080439449554,0.5146110710900409,0.013697550003989365
4,stuffRaw+locRaw+putawayPct+gbPct,0.48597385871816606,0.5432454412720845,0.5146096499951253,0.012967708113983692
6,locRaw+xrvoe+kPct+putawayPct+usageEntropy+pitchesPerG,0.4832822518102733,0.5459354042696384,0.5146088280399559,0.013157043365903565
6,putawayPct+izWhiffPct+xrv100+xwobacon+barrelPct+gbPct,0.4728247676455957,0.5563899551256324,0.514607361385614,0.01750159508925121
4,kbbPct+cswPct+usageEntropy+pitchesPerG,0.4808078916936207,0.5484050905730338,0.5146064911333272,0.014197732174793837
5,xrvoe+whiffPct+fipCore+bestPitchXrv100+pitchesPerG,0.47047019959549863,0.5587420233094815,0.51460611145249,0.0169476166099219
6,kPct+xrv100+xwobacon+gbPct+weakSideXrv100+usageEntropy,0.4731881933392049,0.5560190158140063,0.5146036045766056,0.016598497699668393
6,stuffRaw+xrvoe+fbVelo+gbPct+weakSideXrv100+usageEntropy,0.4776738953995361,0.55153174063358,0.514602818016558,0.015212754969883823
6,kPct+chasePct+fipCore+barrelPct+bestPitchXrv100+usageEntropy,0.47341749773533454,0.5557834276314801,0.5146004626834073,0.01601643517373678
5,locRaw+izWhiffPct+fipCore+xwobacon+pitchesPerG,0.47758169852179755,0.5516159104722042,0.5145988044970009,0.01643108561983012
6,locRaw+putawayPct+whiffPct+barrelPct+usageEntropy+pitchesPerG,0.488014435347505,0.5411820517334761,0.5145982435404906,0.011356991742624148
4,izWhiffPct+fipCore+weakSideXrv100+pitchesPerG,0.47040434571839607,0.5587902921020524,0.5145973189102242,0.018055253728886358
6,fbVelo+kbbPct+putawayPct+fipCore+usageEntropy+pitchesPerG,0.48051919740483345,0.5486754143562729,0.5145973058805532,0.014129134976820737
6,fbVelo+cswPct+chasePct+fipCore+barrelPct+pitchesPerG,0.49075485051357626,0.5384373597720805,0.5145961051428284,0.012430507620145227
5,fbVelo+kbbPct+putawayPct+gbPct+pitchesPerG,0.47697026930425623,0.5522195786387054,0.5145949239714809,0.015411986688230595
6,fbVelo+cswPct+izWhiffPct+barrelPct+gbPct+pitchesPerG,0.4781426825362162,0.5510452980626277,0.514593990299422,0.015535361593969113
6,kPct+cswPct+xwobacon+gbPct+bestPitchXrv100+usageEntropy,0.46735756385377897,0.5618189582514939,0.5145882610526364,0.018447731281440706
6,locRaw+kPct+xrv100+fipCore+bestPitchXrv100+usageEntropy,0.47619559718348603,0.5529793395806551,0.5145874683820706,0.01565579584438407
6,fbVelo+whiffPct+izWhiffPct+chasePct+xrv100+usageEntropy,0.4834660717633742,0.5457086941104698,0.5145873829369221,0.01301437223238879
6,locRaw+fbVelo+cswPct+putawayPct+whiffPct+pitchesPerG,0.4951138689975843,0.5340579498838638,0.514585909440724,0.009659878189348867
5,fbVelo+cswPct+fipCore+bestPitchXrv100+pitchesPerG,0.47885919322114284,0.5503102553359539,0.5145847242785484,0.015223879484341311
6,cswPct+xrv100+fipCore+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4830632505297604,0.5461013712047742,0.5145823108672674,0.013893865204983964
6,xrvoe+fbVelo+cswPct+fipCore+xwobacon+pitchesPerG,0.48644962395685964,0.5427100152702832,0.5145798196135714,0.014070025145446793
5,stuffRaw+locRaw+xrvoe+chasePct+weakSideXrv100,0.4858009859606368,0.5433571404588692,0.514579063209753,0.013269414658823232
6,izWhiffPct+xrv100+barrelPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4731616091683065,0.5559963473077697,0.5145789782380381,0.016590505424286788
6,kPct+putawayPct+izWhiffPct+xrv100+xwobacon+usageEntropy,0.47637829518899377,0.5527786230323697,0.5145784591106817,0.015412599782335876
6,locRaw+kPct+izWhiffPct+fipCore+gbPct+weakSideXrv100,0.47243464651122874,0.5567221438117048,0.5145783951614668,0.01811945244298224
5,locRaw+xrvoe+fbVelo+xrv100+fipCore,0.48718774796163994,0.5419681253012354,0.5145779366314377,0.012606391581118176
5,putawayPct+izWhiffPct+chasePct+xrv100+usageEntropy,0.4796447611278903,0.5495091950348057,0.514576978081348,0.013990414948812055
6,locRaw+putawayPct+whiffPct+xwobacon+bestPitchXrv100+pitchesPerG,0.48346831146461533,0.5456705027283786,0.514569407096497,0.01317644548304617
5,stuffRaw+locRaw+xrvoe+fipCore+gbPct,0.48297607469757253,0.5461595544137756,0.514567814555674,0.014197346513852483
6,putawayPct+whiffPct+xrv100+barrelPct+gbPct+pitchesPerG,0.47640903123183126,0.5527248716648141,0.5145669514483227,0.015302793865726867
4,putawayPct+izWhiffPct+fipCore+pitchesPerG,0.4712701823685061,0.557858398395405,0.5145642903819555,0.01720827495189714
6,fbVelo+putawayPct+chasePct+xrv100+fipCore+pitchesPerG,0.48354544806111727,0.5455795274741602,0.5145624877676387,0.013226567144881572
6,locRaw+fbVelo+kPct+whiffPct+xwobacon+usageEntropy,0.48556463908221864,0.5435602680610698,0.5145624535716442,0.01295215696281897
6,fbVelo+kPct+izWhiffPct+chasePct+xrv100+fipCore,0.479239297120478,0.549878263492993,0.5145587803067355,0.015001850190836356
6,locRaw+xrvoe+kbbPct+izWhiffPct+gbPct+usageEntropy,0.4773614043096195,0.5517558795600752,0.5145586419348473,0.01596636076646787
3,stuffRaw+kbbPct+putawayPct,0.48061441136349353,0.5484960728639366,0.5145552421137151,0.013764167860133576
6,putawayPct+whiffPct+izWhiffPct+xrv100+xwobacon+gbPct,0.47436925176651434,0.5547408394638965,0.5145550456152055,0.017114709810235013
4,cswPct+xrv100+fipCore+pitchesPerG,0.4820498229684581,0.5470560476559354,0.5145529353121967,0.01419611009596739
6,kPct+cswPct+putawayPct+whiffPct+izWhiffPct+pitchesPerG,0.4757947413274717,0.5533103436484723,0.514552542487972,0.015706784721434035
3,stuffRaw+xrvoe+chasePct,0.4813270398808264,0.547768637513761,0.5145478386972937,0.01483871230015976
6,kPct+cswPct+izWhiffPct+fipCore+gbPct+bestPitchXrv100,0.4641360355088191,0.5649567145003046,0.5145463750045618,0.020282496905739807
6,locRaw+cswPct+whiffPct+xwobacon+bestPitchXrv100+pitchesPerG,0.4852616746346833,0.5438264756159097,0.5145440751252965,0.012801019231098292
5,xrvoe+kbbPct+putawayPct+izWhiffPct+pitchesPerG,0.47807557391008926,0.5510114042267786,0.514543489068434,0.015028475724421494
6,kbbPct+fipCore+xwobacon+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.47680639865925245,0.552276364020345,0.5145413813397988,0.01549650525018515
6,fbVelo+kPct+kbbPct+izWhiffPct+chasePct+xrv100,0.479143469118265,0.5499368187340687,0.5145401439261669,0.01496247493217353
3,kPct+xwobacon+pitchesPerG,0.4682780176604543,0.5608015360652874,0.5145397768628708,0.017343582931815146
5,locRaw+xrvoe+xrv100+fipCore+barrelPct,0.48485683519239053,0.5442213203143956,0.5145390777533931,0.012881011414880931
6,locRaw+fbVelo+putawayPct+fipCore+usageEntropy+pitchesPerG,0.4894832280885017,0.539594208761941,0.5145387184252214,0.01187325797056771
6,fbVelo+kPct+cswPct+chasePct+xwobacon+usageEntropy,0.48461684399809357,0.54445887595146,0.5145378599747767,0.01282003641196663
6,xrvoe+kPct+kbbPct+putawayPct+whiffPct+xwobacon,0.4803249117050676,0.5487420964739522,0.5145335040895099,0.013804318730198035
6,locRaw+fbVelo+kPct+kbbPct+xrv100+gbPct,0.4783730519027759,0.5506895549888796,0.5145313034458278,0.015951156274710557
6,kbbPct+xrv100+fipCore+xwobacon+weakSideXrv100+pitchesPerG,0.4792132282648906,0.5498490073598579,0.5145311178123743,0.014661244850861415
6,xrvoe+fbVelo+kPct+putawayPct+chasePct+xwobacon,0.4817674156065924,0.5472931739929839,0.5145302947997882,0.013067087483778198
6,kPct+izWhiffPct+chasePct+xrv100+barrelPct+weakSideXrv100,0.47558601456339644,0.5534724014606548,0.5145292080120256,0.015873185201414102
5,kPct+izWhiffPct+chasePct+xrv100+barrelPct,0.47489787480361656,0.5541597742583273,0.5145288245309719,0.01609881838326147
6,locRaw+putawayPct+whiffPct+bestPitchXrv100+usageEntropy+pitchesPerG,0.4807036004806846,0.5483528896487754,0.5145282450647299,0.013585967451888942
3,stuffRaw+locRaw+cswPct,0.4908636151607041,0.5381914417679338,0.5145275284643189,0.010969189866588652
5,fbVelo+kbbPct+putawayPct+whiffPct+pitchesPerG,0.48108411168168497,0.5479706932234993,0.5145274024525921,0.014055391489451688
5,xrvoe+kbbPct+chasePct+gbPct+pitchesPerG,0.4784568972874581,0.550596877366942,0.5145268873272,0.01455798955302167
5,xrvoe+kbbPct+gbPct+usageEntropy+pitchesPerG,0.4758367388031555,0.5532127152446787,0.5145247270239172,0.015563280664457625
6,locRaw+whiffPct+izWhiffPct+chasePct+weakSideXrv100+pitchesPerG,0.4862145980982103,0.5428279497825711,0.5145212739403907,0.012345712749210735
6,putawayPct+whiffPct+xrv100+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4770442891108758,0.5519970502040094,0.5145206696574426,0.01490610540018429
6,kbbPct+whiffPct+xrv100+gbPct+bestPitchXrv100+usageEntropy,0.4760522404525611,0.5529854455819764,0.5145188430172687,0.015986553111964247
6,locRaw+kbbPct+whiffPct+izWhiffPct+xrv100+usageEntropy,0.48209063733306723,0.5469467177234966,0.514518677528282,0.01393349850314818
6,xrvoe+fbVelo+kPct+izWhiffPct+xwobacon+barrelPct,0.4693378548994436,0.5596961403569207,0.5145169976281821,0.016636641859419803
6,locRaw+kPct+cswPct+fipCore+gbPct+usageEntropy,0.48252697299301034,0.5465058900798812,0.5145164315364458,0.014386350188788345
3,whiffPct+xrv100+pitchesPerG,0.47604245051862304,0.552989280038738,0.5145158652786805,0.015207566825666019
6,xrvoe+cswPct+chasePct+fipCore+xwobacon+pitchesPerG,0.4923540620324606,0.536675996074685,0.5145150290535728,0.012583668752760556
3,cswPct+xrv100+pitchesPerG,0.4809595884289957,0.5480589058252608,0.5145092471271283,0.014212245575408905
5,locRaw+xrvoe+fbVelo+xrv100+barrelPct,0.48616822860756154,0.5428498032987186,0.51450901595314,0.012465927563764224
6,fbVelo+cswPct+putawayPct+izWhiffPct+xrv100+gbPct,0.4774019799784108,0.5516144941362734,0.514508237057342,0.01631761905397305
6,locRaw+xrvoe+putawayPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4749281272216279,0.5540765318084122,0.5145023295150201,0.015252219829516224
5,locRaw+kbbPct+chasePct+gbPct+pitchesPerG,0.47826386043652036,0.550739616659976,0.5145017385482482,0.014836731876884827
6,stuffRaw+locRaw+fbVelo+fipCore+weakSideXrv100+bestPitchXrv100,0.47867304419720624,0.5503296740776111,0.5145013591374087,0.015983930589418476
6,stuffRaw+fbVelo+putawayPct+xwobacon+gbPct+weakSideXrv100,0.47676704743654585,0.552229409641353,0.5144982285389494,0.01570218636637244
6,xrvoe+fbVelo+kbbPct+izWhiffPct+barrelPct+usageEntropy,0.47936578987013145,0.5496277198828026,0.514496754876467,0.01415424186731696
6,locRaw+kPct+whiffPct+xrv100+gbPct+bestPitchXrv100,0.4776973158292436,0.5512956902036306,0.514496503016437,0.016266211168361095
6,locRaw+cswPct+putawayPct+chasePct+weakSideXrv100+pitchesPerG,0.4891865512312942,0.5398062428388449,0.5144963970350696,0.01127991117823937
4,kPct+xwobacon+usageEntropy+pitchesPerG,0.46867809575071745,0.5603070932542116,0.5144925945024645,0.017072442118871732
6,kPct+cswPct+whiffPct+xrv100+barrelPct+usageEntropy,0.4762936112098484,0.5526881862895066,0.5144908987496775,0.015321618802116124
6,fbVelo+kbbPct+cswPct+chasePct+xrv100+usageEntropy,0.48894376257257127,0.540036219000519,0.5144899907865451,0.011920283763679713
6,xrv100+fipCore+xwobacon+barrelPct+gbPct+pitchesPerG,0.4783124988866373,0.5506623329487547,0.514487415917696,0.014364105245011341
5,xrvoe+izWhiffPct+gbPct+weakSideXrv100+pitchesPerG,0.4678384737045681,0.5611355679873525,0.5144870208459603,0.01914634120296142
5,cswPct+putawayPct+izWhiffPct+xrv100+usageEntropy,0.4778472519611816,0.5511237407766808,0.5144854963689312,0.014799930819991453
6,xrvoe+kPct+whiffPct+fipCore+bestPitchXrv100+usageEntropy,0.467739959700034,0.5612299342683713,0.5144849469842027,0.017391114176140445
6,locRaw+cswPct+fipCore+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4847811282298406,0.5441856527505133,0.514483390490177,0.013668980371958496
6,locRaw+xrvoe+kPct+cswPct+putawayPct+xwobacon,0.4824209100621192,0.5465398269858206,0.5144803685239698,0.012848107292421945
6,locRaw+xrvoe+kPct+putawayPct+fipCore+xwobacon,0.4791104552861378,0.5498484748216609,0.5144794650538993,0.014310830104061001
4,stuffRaw+fbVelo+putawayPct+whiffPct,0.47704685995454493,0.5519114878938298,0.5144791739241874,0.01502352217720214
6,xrvoe+kbbPct+chasePct+xwobacon+bestPitchXrv100+usageEntropy,0.482936741078238,0.5460206180978472,0.5144786795880426,0.012643742375334083
6,locRaw+kbbPct+chasePct+fipCore+usageEntropy+pitchesPerG,0.4834178330695269,0.5455389078117713,0.514478370440649,0.013409394658728875
6,locRaw+kbbPct+putawayPct+izWhiffPct+gbPct+usageEntropy,0.4795391885358269,0.5494146191270534,0.5144769038314401,0.01542732084164371
6,kPct+izWhiffPct+xrv100+fipCore+weakSideXrv100+usageEntropy,0.4734434714874186,0.555505041770003,0.5144742566287108,0.01636685101443406
5,putawayPct+xrv100+xwobacon+weakSideXrv100+pitchesPerG,0.4776778857253821,0.551267884584597,0.5144728851549896,0.014565078240991696
5,xrvoe+kbbPct+chasePct+fipCore+pitchesPerG,0.4818367528014892,0.5471075432333403,0.5144721480174148,0.013637015283070401
6,cswPct+putawayPct+izWhiffPct+xrv100+barrelPct+usageEntropy,0.4777770806540521,0.5511668383551959,0.514471959504624,0.014798684578634176
5,kbbPct+chasePct+fipCore+usageEntropy+pitchesPerG,0.48257092754961733,0.546372576689003,0.5144717521193102,0.013581740054904924
6,cswPct+izWhiffPct+chasePct+gbPct+weakSideXrv100+usageEntropy,0.48097486682579876,0.5479651568458317,0.5144700118358152,0.014853905850986941
6,locRaw+cswPct+whiffPct+izWhiffPct+xwobacon+pitchesPerG,0.4877967941292353,0.5411409751917627,0.514468884660499,0.012205558887735828
6,locRaw+kPct+izWhiffPct+xrv100+barrelPct+bestPitchXrv100,0.4724892732624642,0.556448353734972,0.5144688134987181,0.017015737660065724
5,kbbPct+cswPct+izWhiffPct+gbPct+usageEntropy,0.47451463458332405,0.5544210433103228,0.5144678389468235,0.01677972280813719
5,izWhiffPct+fipCore+gbPct+usageEntropy+pitchesPerG,0.46941058408916453,0.5595128354194822,0.5144617097543234,0.018642318006501592
6,kPct+cswPct+izWhiffPct+chasePct+xrv100+xwobacon,0.4782452942062381,0.5506769105692366,0.5144611023877373,0.015202494564333762
6,xrvoe+kPct+whiffPct+izWhiffPct+xwobacon+barrelPct,0.46911033258882684,0.5598084253713868,0.5144593789801069,0.01669884427863378
6,stuffRaw+fbVelo+chasePct+fipCore+xwobacon+bestPitchXrv100,0.47842869880002376,0.5504807345383392,0.5144547166691815,0.016225629480269402
6,stuffRaw+locRaw+fbVelo+barrelPct+weakSideXrv100+usageEntropy,0.48679531919529345,0.5421128054338978,0.5144540623145957,0.012412112357873248
6,stuffRaw+locRaw+xrvoe+chasePct+barrelPct+weakSideXrv100,0.48555134165071356,0.5433564067454274,0.5144538741980704,0.013255870798203893
5,putawayPct+izWhiffPct+fipCore+xwobacon+pitchesPerG,0.47114382671007404,0.5577629318686805,0.5144533792893773,0.017196669331915965
6,kPct+putawayPct+izWhiffPct+xrv100+barrelPct+usageEntropy,0.47187611616271385,0.5570241348998098,0.5144501255312619,0.016679139780241187
6,whiffPct+izWhiffPct+xrv100+fipCore+xwobacon+usageEntropy,0.4790794420494266,0.5498203005473526,0.5144498712983896,0.014544679420896737
5,whiffPct+xrv100+fipCore+weakSideXrv100+pitchesPerG,0.4782340253064814,0.5506656118701498,0.5144498185883156,0.014895418447276945
4,kbbPct+chasePct+gbPct+pitchesPerG,0.477771538258736,0.5511276548264562,0.5144495965425961,0.014953819636495067
6,kbbPct+putawayPct+fipCore+gbPct+weakSideXrv100+pitchesPerG,0.47654860800356874,0.5523458958793563,0.5144472519414626,0.01576273301458036
6,kPct+cswPct+chasePct+fipCore+bestPitchXrv100+usageEntropy,0.4771789323364066,0.5517137379654414,0.5144463351509241,0.015052513856672311
4,kPct+izWhiffPct+xrv100+usageEntropy,0.4718860286431562,0.5570055121144976,0.5144457703788269,0.01671915631084155
6,locRaw+kPct+chasePct+xrv100+xwobacon+usageEntropy,0.4815615654193897,0.5473297376009792,0.5144456515101845,0.013767021371168265
6,xrvoe+kbbPct+cswPct+putawayPct+izWhiffPct+xwobacon,0.48409623995582635,0.5447944530088603,0.5144453464823433,0.01282667371106592
6,stuffRaw+locRaw+xrvoe+fbVelo+fipCore+weakSideXrv100,0.48558577796539876,0.5433033555027773,0.514444566734088,0.013868197596298286
6,fbVelo+cswPct+izWhiffPct+xrv100+weakSideXrv100+bestPitchXrv100,0.47879473966746816,0.5500937315455691,0.5144442356065186,0.015513180045619654
3,kbbPct+xwobacon+pitchesPerG,0.47556970184437336,0.55331793978719,0.5144438208157817,0.01595974790735166
4,xrvoe+xrv100+fipCore+xwobacon,0.4897981633881425,0.5390821879309972,0.5144401756595698,0.010762807342691307
6,kPct+cswPct+chasePct+xwobacon+barrelPct+usageEntropy,0.4811229183091113,0.5477539223735667,0.514438420341339,0.013610902564593519
6,cswPct+izWhiffPct+chasePct+xrv100+xwobacon+bestPitchXrv100,0.4793379516253174,0.5495329094992653,0.5144354305622914,0.014885230444717545
6,locRaw+xrvoe+kPct+putawayPct+chasePct+xwobacon,0.48471845911096034,0.5441487142032603,0.5144335866571104,0.01211327450657175
6,kPct+cswPct+xrv100+barrelPct+weakSideXrv100+usageEntropy,0.4755362740343369,0.5533210118874811,0.514428642960909,0.01570378783290723
6,locRaw+putawayPct+xrv100+gbPct+usageEntropy+pitchesPerG,0.4831566235041924,0.5457000034414798,0.5144283134728361,0.013036788587950111
6,fbVelo+cswPct+putawayPct+whiffPct+weakSideXrv100+pitchesPerG,0.480503615164192,0.5483481199524123,0.5144258675583021,0.014169425203707458
3,kbbPct+whiffPct+pitchesPerG,0.4777455720411848,0.5511044442302526,0.5144250081357187,0.01499843227669215
6,xrvoe+fbVelo+kPct+kbbPct+usageEntropy+pitchesPerG,0.4765338975882981,0.5523122255001326,0.5144230615442154,0.015013004957591218
6,locRaw+xrvoe+izWhiffPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.46962767822051515,0.5592151117972104,0.5144213950088627,0.01725585195687284
6,locRaw+whiffPct+chasePct+gbPct+weakSideXrv100+pitchesPerG,0.48671311857676536,0.5421256950719993,0.5144194068243824,0.01218189227196375
3,stuffRaw+putawayPct+whiffPct,0.4767941380424938,0.5520444625641717,0.5144193003033328,0.015320694231044844
4,stuffRaw+xrvoe+chasePct+barrelPct,0.48114553464778337,0.5476926158518343,0.5144190752498088,0.014795049789855623
6,xrvoe+cswPct+putawayPct+gbPct+weakSideXrv100+pitchesPerG,0.4803147210726618,0.5485183710604435,0.5144165460665526,0.014575822463826998
6,locRaw+kPct+izWhiffPct+chasePct+xrv100+bestPitchXrv100,0.47686182687238166,0.5519711255132034,0.5144164761927925,0.015518709636957425
6,kPct+whiffPct+chasePct+barrelPct+bestPitchXrv100+usageEntropy,0.47373271057436434,0.5550999209724321,0.5144163157733982,0.015738083434176053
5,kPct+cswPct+xrv100+xwobacon+usageEntropy,0.4774610265785734,0.551364552880051,0.5144127897293123,0.015082087984512133
6,xrvoe+kPct+chasePct+barrelPct+gbPct+bestPitchXrv100,0.46697395842730766,0.5618501596363532,0.5144120590318304,0.017486459667377673
5,fbVelo+cswPct+xrv100+xwobacon+usageEntropy,0.4844331329456305,0.5443903626739666,0.5144117478097985,0.013147494756300204
6,cswPct+putawayPct+whiffPct+chasePct+weakSideXrv100+pitchesPerG,0.48454559984358553,0.5442764358547082,0.5144110178491469,0.012532210045048441
6,locRaw+whiffPct+barrelPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4817207376825494,0.5471000999027266,0.5144104187926379,0.013793569047118565
6,kbbPct+whiffPct+izWhiffPct+chasePct+gbPct+usageEntropy,0.4784318563340715,0.5503879275422974,0.5144098919381844,0.01522491708878268
6,xrvoe+kPct+kbbPct+fipCore+xwobacon+weakSideXrv100,0.47669202007584793,0.5521276096888063,0.5144098148823271,0.015160647470333305
4,locRaw+whiffPct+fipCore+pitchesPerG,0.4870532894880514,0.5417566363177836,0.5144049629029175,0.013089583993784043
6,locRaw+fbVelo+kPct+whiffPct+izWhiffPct+gbPct,0.4762996116805038,0.5525100160319546,0.5144048138562292,0.017158762711935123
6,xrvoe+kPct+cswPct+chasePct+barrelPct+bestPitchXrv100,0.47145120774404364,0.5573582837263867,0.5144047457352152,0.015792625930100467
6,cswPct+izWhiffPct+xrv100+fipCore+gbPct+bestPitchXrv100,0.472483867138571,0.5563251826289063,0.5144045248837387,0.018044055396750712
6,xrvoe+fbVelo+kPct+xwobacon+barrelPct+gbPct,0.46732697066398077,0.5614652425429866,0.5143961066034837,0.017560146088609892
6,locRaw+kPct+chasePct+gbPct+weakSideXrv100+usageEntropy,0.48147672977810246,0.5473141448785668,0.5143954373283346,0.014221122398261206
6,cswPct+putawayPct+izWhiffPct+chasePct+xrv100+gbPct,0.47829282482808416,0.5504958887369635,0.5143943567825239,0.01573492313579387
6,cswPct+putawayPct+chasePct+fipCore+weakSideXrv100+pitchesPerG,0.4857730070786926,0.543014439968454,0.5143937235235733,0.012992945955863346
6,xrvoe+kbbPct+fipCore+xwobacon+bestPitchXrv100+usageEntropy,0.48055182719622375,0.5482321182718958,0.5143919727340598,0.013679304427449857
5,xrv100+xwobacon+barrelPct+weakSideXrv100+pitchesPerG,0.47764035526179205,0.5511419001819307,0.5143911277218614,0.014724629793381029
5,izWhiffPct+fipCore+barrelPct+weakSideXrv100+pitchesPerG,0.4702496959529299,0.5585281040005861,0.514388899976758,0.018155696511514316
6,kbbPct+cswPct+whiffPct+izWhiffPct+xrv100+usageEntropy,0.4799414819510438,0.5488337049708768,0.5143875934609603,0.01443956037150364
6,xrvoe+fbVelo+kPct+barrelPct+weakSideXrv100+usageEntropy,0.47214155500256616,0.5566322823001354,0.5143869186513508,0.015572747385133803
6,locRaw+xrvoe+putawayPct+whiffPct+xwobacon+pitchesPerG,0.4895527373189762,0.539219105166484,0.5143859212427301,0.011120179090090722
6,fbVelo+cswPct+gbPct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.4794431805634376,0.5493283136928245,0.514385747128131,0.014720115140881234
6,fbVelo+kPct+putawayPct+chasePct+xrv100+usageEntropy,0.481745068580312,0.5470203294446229,0.5143826990124675,0.013792622857594717
5,kbbPct+xrv100+fipCore+weakSideXrv100+pitchesPerG,0.47838088881413454,0.550384115171529,0.5143825019928318,0.01509602583391244
6,locRaw+kPct+kbbPct+cswPct+barrelPct+usageEntropy,0.48197710050982706,0.5467860170643062,0.5143815587870666,0.013682261418890814
6,kPct+whiffPct+xrv100+fipCore+gbPct+usageEntropy,0.4735627814089749,0.5551982658084493,0.5143805236087121,0.016286854618319992
4,stuffRaw+locRaw+fbVelo+putawayPct,0.486248182722321,0.5425128170763338,0.5143804998993274,0.012401967798015336
4,kPct+cswPct+izWhiffPct+pitchesPerG,0.4746442283458088,0.5541150247248081,0.5143796265353084,0.015522303768638479
6,kbbPct+putawayPct+fipCore+bestPitchXrv100+usageEntropy+pitchesPerG,0.4750537116502419,0.5537022923337976,0.5143780019920198,0.015542949902845937
6,cswPct+putawayPct+chasePct+weakSideXrv100+bestPitchXrv100+pitchesPerG,0.48253077116752147,0.5462214421234698,0.5143761066454956,0.013197376237588508
6,locRaw+xrvoe+kbbPct+chasePct+gbPct+pitchesPerG,0.4786284503980579,0.5501217756979399,0.5143751130479989,0.014478391201881697
6,xrvoe+kbbPct+xrv100+fipCore+weakSideXrv100+bestPitchXrv100,0.4893046181419476,0.5394440195095804,0.514374318825764,0.011717297762041666
5,xrvoe+kPct+putawayPct+chasePct+xwobacon,0.4807317350508577,0.5480161879089993,0.5143739614799285,0.013104114218351162
6,kPct+putawayPct+izWhiffPct+fipCore+gbPct+usageEntropy,0.4693661945724204,0.5593812363838105,0.5143737154781155,0.018112796796157984
6,kPct+chasePct+xrv100+fipCore+barrelPct+usageEntropy,0.478300026861625,0.5504455810856492,0.514372803973637,0.014426262281145234
6,locRaw+xrvoe+kbbPct+fipCore+usageEntropy+pitchesPerG,0.4806417074152535,0.5481028343883463,0.5143722709017999,0.014170997546758851
6,kPct+kbbPct+xrv100+xwobacon+barrelPct+usageEntropy,0.4726050067926048,0.5561376378344418,0.5143713223135233,0.016040165287265568
6,fbVelo+cswPct+chasePct+xwobacon+bestPitchXrv100+pitchesPerG,0.4866982972937842,0.5420439037421517,0.514371100517968,0.012661648855664571
5,xrvoe+kPct+xwobacon+barrelPct+gbPct,0.4671815920381229,0.561553687710568,0.5143676398743454,0.017532507560172213
6,xrv100+xwobacon+barrelPct+gbPct+weakSideXrv100+pitchesPerG,0.47798242231035915,0.5507514447085211,0.5143669335094401,0.014694595157780037
5,kPct+cswPct+izWhiffPct+usageEntropy+pitchesPerG,0.47502720779118507,0.5537000048938108,0.5143636063424979,0.015263921336279488
6,fbVelo+cswPct+xrv100+xwobacon+weakSideXrv100+usageEntropy,0.48425300069890304,0.5444703465108751,0.514361673604889,0.013410633318378306
6,fbVelo+kPct+putawayPct+whiffPct+chasePct+pitchesPerG,0.48305809646438064,0.5456612253294649,0.5143596608969228,0.013675403898568382
6,xrvoe+kPct+whiffPct+xwobacon+weakSideXrv100+bestPitchXrv100,0.4684594714759843,0.5602594669522931,0.5143594692141387,0.017068450889615717
6,xrvoe+cswPct+whiffPct+fipCore+usageEntropy+pitchesPerG,0.48202469586756913,0.546685569665835,0.5143551327667021,0.013575401095608465
6,fbVelo+izWhiffPct+fipCore+barrelPct+gbPct+pitchesPerG,0.4702516053272566,0.5584568575870212,0.514354231457139,0.018703778901994848
4,fbVelo+kbbPct+chasePct+pitchesPerG,0.4827319407340058,0.5459721820744206,0.5143520614042132,0.01336371009819491
6,locRaw+xrvoe+kPct+kbbPct+putawayPct+pitchesPerG,0.48168692703354166,0.5470145017000416,0.5143507143667916,0.014141038819145744
5,kbbPct+putawayPct+whiffPct+chasePct+pitchesPerG,0.48296645935625065,0.5457348961789585,0.5143506777676046,0.013381020636340698
