pid,season,half,stuffRaw,stuffN
667463,2023,A,-0.002690505,234
667463,2023,B,-0.0023494298,293
650633,2023,full,0.0037295236,1681
650633,2023,A,0.0037995162,859
650633,2023,B,0.0036563799,822
641755,2023,full,-0.0021609156,298
641755,2023,A,-0.0019414431,167
641755,2023,B,-0.0024407012,131
669923,2023,full,0.0048774313,2824
669923,2023,A,0.0052561807,1491
669923,2023,B,0.00445379,1333
552640,2023,full,0.0077619087,186
552640,2023,A,0.0059055067,98
552640,2023,B,0.009829264,88
446372,2023,full,-0.0026041882,981
446372,2023,A,-0.0024948583,489
446372,2023,B,-0.0027128512,492
663753,2023,full,0.003387345,123
663753,2023,A,0.0041789487,51
663753,2023,B,0.0028266264,72
571863,2023,full,0.00037848428,584
571863,2023,A,0.0011527995,328
571863,2023,B,-0.000613607,256
592473,2023,full,0.0029574747,83
592473,2023,A,0.0034705726,54
592473,2023,B,0.0020020513,29
656629,2023,full,0.00046012667,2430
656629,2023,A,0.00054809754,1232
656629,2023,B,0.00036965904,1198
663804,2023,full,0.0019752197,568
663804,2023,A,0.0016822355,334
663804,2023,B,0.0023934108,234
607216,2023,full,-0.0033567487,80
607216,2023,A,4.117735e-05,45
607216,2023,B,-0.0077255103,35
665152,2023,full,-0.00093336066,2925
665152,2023,A,-0.00159868,1437
665152,2023,B,-0.00029084465,1488
621139,2023,full,-0.0008213184,92
621139,2023,A,-0.012376251,39
621139,2023,B,0.0076813675,53
640454,2023,full,-0.012485654,107
640454,2023,A,-0.011490318,49
640454,2023,B,-0.0133265415,58
641771,2023,full,-0.0020193402,770
641771,2023,A,-0.0023611565,385
641771,2023,B,-0.001677524,385
669270,2023,full,0.0008861386,195
669270,2023,A,0.0017096564,128
669270,2023,B,-0.0006871487,67
686747,2023,full,-0.0025033928,540
686747,2023,A,-0.0017676968,283
686747,2023,B,-0.0033135167,257
669424,2023,full,0.00020011605,676
669424,2023,A,0.00052875135,319
669424,2023,B,-9.353853e-05,357
663567,2023,full,-9.890655e-05,1450
663567,2023,A,-0.0010332131,704
663567,2023,B,0.00078279834,746
659275,2023,full,-0.005407063,603
659275,2023,A,-0.0036143793,314
659275,2023,B,-0.007354824,289
656638,2023,full,0.0037471133,1146
656638,2023,A,0.0029151447,553
656638,2023,B,0.0045229625,593
656641,2023,full,0.0015825601,96
656641,2023,A,0.004074455,53
656641,2023,B,-0.0014888439,43
641778,2023,full,-0.0060414523,843
641778,2023,A,-0.006470683,405
641778,2023,B,-0.005644561,438
571882,2023,full,-0.0021875394,959
571882,2023,A,-0.0007634307,463
571882,2023,B,-0.0035168987,496
596271,2023,full,0.00090123585,447
596271,2023,A,0.0016787299,210
596271,2023,B,0.00021231693,237
664875,2023,full,0.00589835,1183
664875,2023,A,0.0068681715,584
664875,2023,B,0.0049528154,599
681517,2023,full,-0.0018895086,58
681517,2023,A,-0.0019292268,46
681517,2023,B,-0.0017372557,12
600917,2023,full,0.0036728883,977
600917,2023,A,0.0035348763,520
600917,2023,B,0.003829926,457
669276,2023,full,-0.0016255361,388
669276,2023,A,-0.0013065636,161
669276,2023,B,-0.0018517682,227
668984,2023,full,0.0047049993,231
668984,2023,A,0.0050928476,113
668984,2023,B,0.0043335846,118
643410,2023,full,-0.0030173252,1046
643410,2023,A,-0.003530747,522
643410,2023,B,-0.0025058626,524
608678,2023,full,0.00044984822,886
608678,2023,A,0.0011349029,448
608678,2023,B,-0.00025084708,438
669461,2023,full,-0.003879064,1003
669461,2023,A,-0.0013152047,487
669461,2023,B,-0.0062988303,516
689167,2023,full,-0.005227483,97
689167,2023,A,-0.0053788666,91
689167,2023,B,-0.0029314936,6
641793,2023,full,0.00013353764,1316
641793,2023,A,0.0004668464,721
641793,2023,B,-0.00027035456,595
681432,2023,full,0.0029219072,135
681432,2023,A,0.0035301857,67
681432,2023,B,0.0023225744,68
594902,2023,full,-0.0008861368,1383
594902,2023,A,-0.002572825,731
594902,2023,B,0.00100492,652
661440,2023,full,0.00576566,621
661440,2023,A,0.006192118,262
661440,2023,B,0.005454429,359
666157,2023,full,-0.0028600392,646
666157,2023,A,-0.0017109846,369
666157,2023,B,-0.0043907296,277
656657,2023,full,-0.0046114414,173
656657,2023,A,-0.00433594,111
656657,2023,B,-0.0051046787,62
669674,2023,full,-0.001881995,776
669674,2023,A,-0.00137507,339
669674,2023,B,-0.002275239,437
682052,2023,full,0.00013397221,193
682052,2023,A,0.0016054072,89
682052,2023,B,-0.0011252369,104
673111,2023,full,-0.00053510984,51
673111,2023,A,-0.00053510984,51
547179,2023,full,0.0013435355,2366
547179,2023,A,0.0015017465,1162
547179,2023,B,0.0011908432,1204
571901,2023,full,0.0036400682,837
571901,2023,A,0.0031126598,453
571901,2023,B,0.004262245,384
663992,2023,full,-0.0017467323,378
663992,2023,A,-0.00070935854,180
663992,2023,B,-0.0026897993,198
642528,2023,full,0.0129202595,236
642528,2023,A,0.014141447,117
642528,2023,B,0.011719597,119
687922,2023,full,-0.0036669676,148
687922,2023,A,-0.00032981922,74
687922,2023,B,-0.007004116,74
664192,2023,full,-0.0075238333,695
664192,2023,A,-0.006766224,363
664192,2023,B,-0.008352182,332
476595,2023,full,-0.0052450295,283
476595,2023,A,-0.0041852933,125
476595,2023,B,-0.006083428,158
607625,2023,full,0.0013206641,2376
607625,2023,A,0.0009813816,1155
607625,2023,B,0.001641607,1221
666200,2023,full,0.000703942,2988
666200,2023,A,0.00084146496,1498
666200,2023,B,0.00056568027,1490
543475,2023,full,-0.002461409,2813
543475,2023,A,-0.0016176206,1421
543475,2023,B,-0.0033227766,1392
663738,2023,full,-0.0041153454,808
663738,2023,A,-0.004609085,446
663738,2023,B,-0.0035070372,362
458681,2023,full,0.000748581,3165
458681,2023,A,0.0008183905,1610
458681,2023,B,0.0006763023,1555
605347,2023,full,0.0040544253,966
605347,2023,A,0.0037219203,558
605347,2023,B,0.0045091743,408
641154,2023,full,0.0057510165,3023
641154,2023,A,0.0045314,1531
641154,2023,B,0.0070025134,1492
625643,2023,full,0.0043268623,1205
625643,2023,A,0.004330111,619
625643,2023,B,0.00432343,586
600921,2023,full,0.0057743564,774
600921,2023,A,0.00674202,352
600921,2023,B,0.004967205,422
676632,2023,full,-0.059454396,1
676632,2023,A,-0.059454396,1
628317,2023,full,0.0015789936,1700
628317,2023,A,0.0027682225,879
628317,2023,B,0.00030575125,821
641816,2023,full,0.0034616708,420
641816,2023,A,0.005256072,238
641816,2023,B,0.0011151468,182
571912,2023,full,-0.055469364,5
571912,2023,A,-0.080786146,2
571912,2023,B,-0.038591515,3
640455,2023,full,-0.0019864622,2052
640455,2023,A,-0.002191995,997
640455,2023,B,-0.0017922285,1055
666159,2023,full,0.0014270948,1180
666159,2023,A,0.0002956655,570
666159,2023,B,0.002484332,610
666201,2023,full,-0.003255699,1684
666201,2023,A,-0.003471009,850
666201,2023,B,-0.0030362594,834
573009,2023,full,0.0003942641,571
573009,2023,A,0.0007617846,315
573009,2023,B,-5.7958532e-05,256
676760,2023,full,0.0018067821,893
676760,2023,A,0.00063586095,428
676760,2023,B,0.0028845335,465
592527,2023,full,-0.0014958129,41
592527,2023,A,-0.0014958129,41
679525,2023,full,-0.0012116292,1342
679525,2023,A,-0.0022161903,741
679525,2023,B,2.6939713e-05,601
665896,2023,full,-0.004345749,173
665896,2023,A,-0.003223673,105
665896,2023,B,-0.0060783657,68
628708,2023,full,0.006624968,700
628708,2023,A,0.005579063,310
628708,2023,B,0.0074563273,390
455119,2023,full,0.0033451722,721
455119,2023,A,0.0027510454,351
455119,2023,B,0.003908789,370
661309,2023,full,-0.005822274,943
661309,2023,A,-0.004326524,453
661309,2023,B,-0.0072050784,490
679885,2023,full,0.007958881,236
679885,2023,A,0.008061903,112
679885,2023,B,0.0078658275,124
607259,2023,full,0.004776242,1750
607259,2023,A,0.0041913567,908
607259,2023,B,0.0054069734,842
661527,2023,full,0.003542223,764
661527,2023,A,0.003133701,313
661527,2023,B,0.0038257425,451
664208,2023,full,0.0030780595,1040
664208,2023,A,0.0031183485,524
664208,2023,B,0.0030371458,516
571927,2023,full,0.0007387055,1816
571927,2023,A,0.00111754,1004
571927,2023,B,0.00027029443,812
669160,2023,full,0.004053817,723
669160,2023,A,0.003189277,359
669160,2023,B,0.004906482,364
543507,2023,full,0.002615144,776
543507,2023,A,0.0033790383,402
543507,2023,B,0.0017940588,374
594577,2023,full,0.001435449,455
594577,2023,A,6.005852e-05,220
594577,2023,B,0.0027230484,235
641835,2023,full,-0.0055795936,804
641835,2023,A,-0.0049538403,367
641835,2023,B,-0.006105112,437
502083,2023,full,0.0058696005,123
502083,2023,A,0.00683024,52
502083,2023,B,0.0051660324,71
663704,2023,full,0.0044260495,341
663704,2023,A,0.0049954024,169
663704,2023,B,0.0038666264,172
670766,2023,full,0.0046199337,112
670766,2023,A,0.0034353829,45
670766,2023,B,0.005415527,67
663556,2023,full,0.0012688284,1820
663556,2023,A,0.0008484016,955
663556,2023,B,0.0017329989,865
519008,2023,full,-0.0023111783,51
519008,2023,A,-0.00020291355,39
519008,2023,B,-0.009163038,12
668834,2023,full,0.0040409924,64
668834,2023,A,0.0040409924,64
543518,2023,full,-0.0016196895,1232
543518,2023,A,-0.0019891802,604
543518,2023,B,-0.0012643194,628
543521,2023,full,0.002594673,1016
543521,2023,A,0.0028707804,593
543521,2023,B,0.0022076003,423
663474,2023,full,-0.0020480345,300
663474,2023,A,-0.001302918,131
663474,2023,B,-0.0026256107,169
669111,2023,full,0.0061433106,55
669111,2023,A,0.007959337,26
669111,2023,B,0.004515149,29
607644,2023,full,0.0015685344,339
607644,2023,A,0.0020807476,171
607644,2023,B,0.0010471754,168
683232,2023,full,0.005375875,362
683232,2023,A,0.0049046297,192
683232,2023,B,0.0059081065,170
682989,2023,full,-0.0026737254,66
682989,2023,A,-0.0011930695,48
682989,2023,B,-0.0066221403,18
665622,2023,full,-0.0003189093,1945
665622,2023,A,-0.0009082292,1050
665622,2023,B,0.00037247187,895
656730,2023,full,0.0047672023,599
656730,2023,A,0.0013145108,288
656730,2023,B,0.0079645505,311
656731,2023,full,-0.002999572,2235
656731,2023,A,-0.00330856,1115
656731,2023,B,-0.002691963,1120
650496,2023,full,0.0031540322,214
650496,2023,A,0.0017526103,97
650496,2023,B,0.0043158946,117
657240,2023,full,0.0084471665,1214
657240,2023,A,0.008798745,613
657240,2023,B,0.008088569,601
641871,2023,full,0.0031664,856
641871,2023,A,0.002683947,442
641871,2023,B,0.0036814823,414
571945,2023,full,-0.0010418496,3190
571945,2023,A,-0.0011562797,1580
571945,2023,B,-0.0009295516,1610
489119,2023,full,-0.0019363562,1873
489119,2023,A,-0.0018147563,1036
489119,2023,B,-0.0020868664,837
676272,2023,full,0.00802915,1961
676272,2023,A,0.0077873827,1008
676272,2023,B,0.008284869,953
682243,2023,full,0.0022910659,2094
682243,2023,A,0.0011380921,1047
682243,2023,B,0.0034440395,1047
695243,2023,full,0.0028445697,609
695243,2023,A,0.003393266,287
695243,2023,B,0.0023555136,322
571946,2023,full,-0.00094646384,663
571946,2023,A,0.0021349273,286
571946,2023,B,-0.0032840713,377
668338,2023,full,0.0021320384,224
668338,2023,A,0.00219747,113
668338,2023,B,0.0020654278,111
621219,2023,full,-0.00016475088,40
621219,2023,A,-0.00016475088,40
571948,2023,full,0.0028454482,1027
571948,2023,A,0.0027015784,496
571948,2023,B,0.002979835,531
543548,2023,full,-0.0050262,163
543548,2023,A,-0.0035830846,82
543548,2023,B,-0.0064871325,81
621345,2023,full,0.0042134975,1051
621345,2023,A,0.0045328443,520
621345,2023,B,0.004168468,514
664948,2023,full,-0.0009575414,240
664948,2023,A,-0.0019200634,135
664948,2023,B,0.00027998694,105
669387,2023,full,0.0031760812,617
669387,2023,A,0.0024499835,312
669387,2023,B,0.0039188433,305
594580,2023,full,0.006146904,1025
594580,2023,A,0.0062428317,492
594580,2023,B,0.0060583563,533
593423,2023,full,0.002467235,26
593423,2023,A,0.002467235,26
606160,2023,full,0.0039082062,1253
606160,2023,A,0.0038829637,624
606160,2023,B,0.003933247,629
656756,2023,full,-0.0046992525,2914
656756,2023,A,-0.004706551,1499
656756,2023,B,-0.004691522,1415
519043,2023,full,0.0026321325,824
519043,2023,A,0.0016561503,431
519043,2023,B,0.0037024843,393
686842,2023,full,0.00072986615,86
686842,2023,A,-0.00026403702,63
686842,2023,B,0.0034522966,23
670970,2023,full,5.715382e-06,161
670970,2023,A,0.0015725222,91
670970,2023,B,-0.0020311333,70
664294,2023,full,-0.00016894001,962
664294,2023,A,0.00087786245,498
664294,2023,B,-0.0012924481,464
669212,2023,full,0.004673708,1189
669212,2023,A,0.0053939135,571
669212,2023,B,0.0040082764,618
606625,2023,full,0.0032467053,48
606625,2023,A,0.004613297,21
606625,2023,B,0.0021838013,27
663752,2023,full,-0.0042859805,164
663752,2023,A,-0.0026520654,82
663752,2023,B,-0.005919895,82
450203,2023,full,0.0025468445,2841
450203,2023,A,0.0027829176,1468
450203,2023,B,0.0022944375,1373
663558,2023,full,0.0002499371,749
663558,2023,A,-0.00029792497,413
663558,2023,B,0.00092335045,336
669105,2023,full,-0.009319759,95
669105,2023,A,-0.0072993,55
669105,2023,B,-0.012097893,40
666205,2023,full,-0.007929159,1453
666205,2023,A,-0.008105092,721
666205,2023,B,-0.007755871,732
682171,2023,full,0.006103986,218
682171,2023,A,0.004636466,106
682171,2023,B,0.007492888,112
669684,2023,full,-0.0019498516,870
669684,2023,A,-0.0018071268,447
669684,2023,B,-0.002100674,423
605397,2023,full,-0.0011580556,1550
605397,2023,A,-0.00081086444,832
605397,2023,B,-0.0015603721,718
656786,2023,full,0.0027783464,255
656786,2023,A,0.0029627588,143
656786,2023,B,0.0025428922,112
662253,2023,full,0.012170112,835
662253,2023,A,0.012109988,464
662253,2023,B,0.012245307,371
608566,2023,full,-0.0023721014,302
608566,2023,A,-0.0013755709,149
608566,2023,B,-0.0033425794,153
664942,2023,full,0.002811997,308
664942,2023,A,0.0026256845,186
664942,2023,B,0.0030960476,122
677053,2023,full,0.0022237021,958
677053,2023,A,0.0015027578,513
677053,2023,B,0.0030548135,445
676050,2023,full,-0.004007886,68
676050,2023,A,-0.005618746,41
676050,2023,B,-0.0015617639,27
679346,2023,full,-0.0040738066,150
679346,2023,A,-0.0050998335,78
679346,2023,B,-0.0029622775,72
594943,2023,full,-0.00081443076,462
594943,2023,A,-0.00011006979,258
594943,2023,B,-0.0017052406,204
669459,2023,full,-0.0013354316,878
669459,2023,A,-0.0013418674,446
669459,2023,B,-0.0013287873,432
656793,2023,full,0.00087051827,69
656793,2023,A,0.00087051827,69
669194,2023,full,0.0034976853,2355
669194,2023,A,0.003567271,1191
669194,2023,B,0.0034264862,1164
593576,2023,full,0.0007001639,1092
593576,2023,A,0.001450519,574
593576,2023,B,-0.00013131082,518
656794,2023,full,-0.0010747567,280
656794,2023,A,-0.0026975786,155
656794,2023,B,0.00093754265,125
693312,2023,full,0.0035940807,111
693312,2023,A,0.0040216274,61
693312,2023,B,0.0030724728,50
657697,2023,full,0.0061153984,54
657697,2023,A,0.006551876,47
657697,2023,B,0.0031847588,7
668665,2023,full,-0.0025887573,489
668665,2023,A,-0.0045715403,220
668665,2023,B,-0.00096715026,269
605400,2023,full,0.0045772563,3087
605400,2023,A,0.004352352,1514
605400,2023,B,0.0047937245,1573
543594,2023,full,-0.0027423126,62
543594,2023,A,-0.0027423126,62
596057,2023,full,-0.003381347,258
596057,2023,A,-0.0032949669,176
596057,2023,B,-0.0035667473,82
641927,2023,full,0.00030901885,2326
641927,2023,A,0.00058351335,1174
641927,2023,B,2.9282424e-05,1152
660271,2023,full,0.0073589077,2094
660271,2023,A,0.007628763,1047
660271,2023,B,0.007089053,1047
595345,2023,full,0.004801689,1019
595345,2023,A,0.0052700113,542
595345,2023,B,0.00426955,477
670124,2023,full,-0.0036107302,412
670124,2023,A,-0.0040013003,263
670124,2023,B,-0.0029213356,149
681857,2023,full,-0.00012996304,1711
681857,2023,A,-7.528357e-05,955
681857,2023,B,-0.0001990355,756
672391,2023,full,0.0007690503,384
672391,2023,A,0.0020784647,201
672391,2023,B,-0.0006691584,183
661383,2023,full,-0.00033812318,239
661383,2023,A,-0.002918279,94
661383,2023,B,0.0013345297,145
493603,2023,full,0.0021806099,1024
493603,2023,A,0.0021363425,543
493603,2023,B,0.0022305837,481
657248,2023,full,0.00021243545,192
657248,2023,A,0.0015275112,63
657248,2023,B,-0.00042981084,129
656818,2023,full,-0.0033849634,200
656818,2023,A,-0.002090209,135
656818,2023,B,-0.0060740686,65
670912,2023,full,-0.0021925992,2980
670912,2023,A,-0.0022403023,1519
670912,2023,B,-0.0021430026,1461
663978,2023,full,0.0038263379,79
663978,2023,A,0.005287309,40
663978,2023,B,0.002327906,39
656820,2023,full,0.0014290881,100
656820,2023,A,0.00016647494,54
656820,2023,B,0.0029112862,46
641941,2023,full,0.0050846445,1061
641941,2023,A,0.0052372366,508
641941,2023,B,0.004944469,553
694037,2023,full,0.0056415917,494
694037,2023,A,0.007371305,261
694037,2023,B,0.0037040142,233
669467,2023,full,-0.0019315976,1115
669467,2023,A,-0.002016383,600
669467,2023,B,-0.0018328183,515
623381,2023,full,-0.0040859547,59
623381,2023,A,-0.0040859547,59
641149,2023,full,0.0018432171,89
641149,2023,A,0.0018432171,89
672715,2023,full,0.00029649038,383
672715,2023,A,-2.4129142e-05,222
672715,2023,B,0.00073858723,161
607359,2023,full,-0.004376078,205
607359,2023,A,-0.0054378277,128
607359,2023,B,-0.0026110916,77
572020,2023,full,-0.0015200156,1690
572020,2023,A,-0.0014537586,855
572020,2023,B,-0.0015878597,835
606303,2023,full,0.0037532141,1120
606303,2023,A,0.0033192725,574
606303,2023,B,0.00420941,546
663878,2023,full,0.004853853,737
663878,2023,A,0.0043109045,393
663878,2023,B,0.005474139,344
665625,2023,full,0.000966504,913
665625,2023,A,0.00086011,485
665625,2023,B,0.0010870675,428
686752,2023,full,0.0016813948,654
686752,2023,A,5.9584632e-05,344
686752,2023,B,0.0034810808,310
642547,2023,full,0.0013634244,2839
642547,2023,A,0.0019815466,1419
642547,2023,B,0.0007457374,1420
671111,2023,full,0.00046925322,379
671111,2023,A,0.0005942712,145
671111,2023,B,0.00039178497,234
593974,2023,full,0.0019852617,877
593974,2023,A,0.0025441675,412
593974,2023,B,0.0014900592,465
622780,2023,full,0.000999986,489
622780,2023,A,0.001944232,257
622780,2023,B,-4.6010933e-05,232
660431,2023,full,-0.0079915775,17
660431,2023,A,-0.0079915775,17
656849,2023,full,-0.004552417,1964
656849,2023,A,-0.004319272,1044
656849,2023,B,-0.004816986,920
694297,2023,full,0.0049707377,1610
694297,2023,A,0.004346897,841
694297,2023,B,0.005652987,769
621433,2023,full,-0.06271177,6
621433,2023,A,-0.06271177,6
683175,2023,full,-0.00077009376,381
683175,2023,A,-0.002463895,200
683175,2023,B,0.0011015094,181
623465,2023,full,0.007063849,915
623465,2023,A,0.007544343,432
623465,2023,B,0.006634089,483
663455,2023,full,-0.009600748,40
663455,2023,A,-0.009600748,40
666207,2023,full,0.0013681019,20
666207,2023,A,0.0013681019,20
601713,2023,full,0.003945018,2382
601713,2023,A,0.0026268938,1136
601713,2023,B,0.005146775,1246
674681,2023,full,0.003908633,85
674681,2023,A,0.003908633,85
668676,2023,full,-0.003871574,370
668676,2023,A,-0.0060375193,189
668676,2023,B,-0.0016098969,181
621363,2023,full,-0.0013363628,927
621363,2023,A,-0.00067295367,467
621363,2023,B,-0.0020098672,460
647315,2023,full,0.0039859987,198
647315,2023,A,0.0050865794,98
647315,2023,B,0.0029074294,100
519151,2023,full,0.012315558,1024
519151,2023,A,0.011911535,548
519151,2023,B,0.012780694,476
682990,2023,full,-0.0019122249,866
682990,2023,A,-0.0009623538,398
682990,2023,B,-0.0027200212,468
643493,2023,full,0.0021155141,757
643493,2023,A,0.0016122268,373
643493,2023,B,0.0026043847,384
640462,2023,full,0.008461742,950
640462,2023,A,0.008257168,455
640462,2023,B,0.008649785,495
672335,2023,full,0.0019404448,877
672335,2023,A,0.0011673638,465
672335,2023,B,0.0028129753,412
691587,2023,full,0.0045701154,1534
691587,2023,A,0.0053157443,841
691587,2023,B,0.0036652472,693
660906,2023,full,-0.008553677,308
660906,2023,A,-0.007599677,173
660906,2023,B,-0.009776211,135
527048,2023,full,-0.0037851827,2219
527048,2023,A,-0.0033493487,1157
527048,2023,B,-0.004260004,1062
615698,2023,full,-0.0033580365,1707
615698,2023,A,-0.0032676044,924
615698,2023,B,-0.0034647535,783
629498,2023,full,-0.003724237,32
629498,2023,A,-0.003724237,32
650671,2023,full,0.0009365477,161
650671,2023,A,0.0005644964,80
650671,2023,B,0.001304006,81
500779,2023,full,-0.0066807237,1229
500779,2023,A,-0.0061903596,657
500779,2023,B,-0.007243955,572
666142,2023,full,0.003620569,1574
666142,2023,A,0.00334576,794
666142,2023,B,0.0039003098,780
663432,2023,full,0.0021062484,18
663432,2023,A,0.0021062484,18
548384,2023,full,0.0028368016,982
548384,2023,A,0.0025053723,507
548384,2023,B,0.0032995068,461
598286,2023,full,-0.0029169216,658
598286,2023,A,-0.0039025035,371
598286,2023,B,-0.0016428768,287
682010,2023,full,-0.0038554496,340
682010,2023,A,-0.0024510126,191
682010,2023,B,-0.005655769,149
541640,2023,full,-0.0019253265,958
541640,2023,A,-0.0018404108,506
541640,2023,B,-0.0020203872,452
670990,2023,full,0.0017774516,714
670990,2023,A,0.0017841813,342
670990,2023,B,0.0017712647,372
656876,2023,full,0.013633883,674
656876,2023,A,0.013208681,340
656876,2023,B,0.014066722,334
592662,2023,full,-0.0013366126,91
592662,2023,A,-0.0013366126,91
607067,2023,full,0.0011505898,2016
607067,2023,A,0.00089095806,970
607067,2023,B,0.0013913572,1046
596082,2023,full,0.0015684641,29
596082,2023,A,0.0015684641,29
656887,2023,full,0.0023862673,164
656887,2023,A,0.004196222,71
656887,2023,B,0.0010044738,93
660593,2023,full,-0.0012109281,357
660593,2023,A,-0.0014641414,213
660593,2023,B,-0.0008363838,144
622103,2023,full,0.0073868423,216
622103,2023,A,0.007490771,117
622103,2023,B,0.0072640157,99
670950,2023,full,0.004074361,1351
670950,2023,A,0.0042093284,686
670950,2023,B,0.0039351312,665
680689,2023,full,0.0026433968,331
680689,2023,A,0.003118371,157
680689,2023,B,0.0022148283,174
502085,2023,full,0.005655094,1068
502085,2023,A,0.005425312,527
502085,2023,B,0.0058789295,541
687798,2023,full,0.0017452696,392
687798,2023,A,0.0004790889,216
687798,2023,B,0.0032992184,176
593958,2023,full,-0.006317955,2371
593958,2023,A,-0.006284861,1186
593958,2023,B,-0.0063510775,1185
680570,2023,full,0.0055595096,2104
680570,2023,A,0.0058164885,1106
680570,2023,B,0.00527472,998
605446,2023,full,-0.00469103,97
605446,2023,A,0.0015693658,15
605446,2023,B,-0.005836224,82
660730,2023,full,0.0036830937,47
660730,2023,A,0.0036830937,47
570257,2023,full,-0.0020627761,215
570257,2023,A,-0.0041627525,146
570257,2023,B,0.002380652,69
642578,2023,full,0.00632244,48
642578,2023,A,0.00632244,48
666720,2023,full,0.006868262,278
666720,2023,A,0.005799245,156
666720,2023,B,0.0082352,122
607074,2023,full,0.00018281123,1133
607074,2023,A,-0.0002684293,599
607074,2023,B,0.00068897835,534
573124,2023,full,0.0009837735,834
573124,2023,A,0.0001513853,409
573124,2023,B,0.0017848248,425
669432,2023,full,-0.0024953196,330
669432,2023,A,-0.0035805912,180
669432,2023,B,-0.0011929934,150
643511,2023,full,0.014404762,1124
643511,2023,A,0.014286377,591
643511,2023,B,0.01453603,533
680723,2023,full,-0.011288891,671
680723,2023,A,-0.0122474115,347
680723,2023,B,-0.010262325,324
605447,2023,full,0.008512831,915
605447,2023,A,0.009411141,451
605447,2023,B,0.0076396884,464
668941,2023,full,-2.158569e-05,548
668941,2023,A,-0.00045139514,325
668941,2023,B,0.0006048182,223
670046,2023,full,-0.0058278516,543
670046,2023,A,-0.005604694,328
670046,2023,B,-0.0061682966,215
607968,2023,full,-0.009719819,350
607968,2023,A,-0.0093238745,184
607968,2023,B,-0.010158697,166
621074,2023,full,0.00066879415,719
621074,2023,A,-0.0008918118,352
621074,2023,B,0.002165615,367
614179,2023,full,0.0021884725,815
614179,2023,A,0.0030447613,393
614179,2023,B,0.0013910283,422
671131,2023,full,-0.00058199954,346
671131,2023,A,-0.0027301565,176
671131,2023,B,0.0016419748,170
657746,2023,full,0.0021258804,2683
657746,2023,A,0.0015047234,1365
657746,2023,B,0.0027691885,1318
656924,2023,full,-0.008591328,13
656924,2023,A,-0.008591328,13
547943,2023,full,-0.0076441257,830
547943,2023,A,-0.006508184,448
547943,2023,B,-0.008976332,382
605441,2023,full,-0.0051865242,62
605441,2023,A,-0.0085408995,47
605441,2023,B,0.005323854,15
685314,2023,full,-0.0039519873,156
685314,2023,A,-0.001984365,71
685314,2023,B,-0.0055955304,85
674285,2023,full,-0.004355541,239
674285,2023,A,-0.0066696163,96
674285,2023,B,-0.0028020362,143
519242,2023,full,0.0029951665,1670
519242,2023,A,0.002617532,833
519242,2023,B,0.0033709966,837
680704,2023,full,0.007840067,1004
680704,2023,A,0.007797095,532
680704,2023,B,0.007888501,472
663776,2023,full,1.26953e-05,2619
663776,2023,A,-7.61285e-06,1333
663776,2023,B,3.3745662e-05,1286
663485,2023,full,-0.0010882516,413
663485,2023,A,-0.0016364966,282
663485,2023,B,9.194e-05,131
665665,2023,full,0.0010636043,310
665665,2023,A,0.00046645518,135
665665,2023,B,0.0015242621,175
642701,2023,full,0.0018194513,221
642701,2023,A,0.0027460502,138
642701,2023,B,0.0002788416,83
663574,2023,full,0.0024915724,59
663574,2023,A,0.00021166747,46
663574,2023,B,0.010558928,13
666619,2023,full,0.008035872,1046
666619,2023,A,0.009108005,482
666619,2023,B,0.0071196174,564
642048,2023,full,-0.00093527394,788
642048,2023,A,-0.000624121,392
642048,2023,B,-0.0012432841,396
622250,2023,full,0.004612608,834
622250,2023,A,0.0061261854,389
622250,2023,B,0.0032895023,445
453286,2023,full,0.0038642713,2464
453286,2023,A,0.0037833683,1283
453286,2023,B,0.003952162,1181
657376,2023,full,0.0044925874,2709
657376,2023,A,0.0044771326,1316
657376,2023,B,0.004507188,1393
669947,2023,full,-0.0023344334,1447
669947,2023,A,-0.002914821,830
669947,2023,B,-0.0015536852,617
570731,2023,full,-0.019156415,11
570731,2023,A,-0.019156415,11
670167,2023,full,0.0056725265,822
670167,2023,A,0.006497111,428
670167,2023,B,0.0047767856,394
656945,2023,full,0.008525873,1207
656945,2023,A,0.007942968,632
656945,2023,B,0.009166562,575
605463,2023,full,0.0027825183,338
605463,2023,A,0.0037985013,169
605463,2023,B,0.001766535,169
657756,2023,full,-0.0023891397,1562
657756,2023,A,-0.0018989404,852
657756,2023,B,-0.0029773796,710
676664,2023,full,-0.00047986954,2867
676664,2023,A,0.00011947068,1417
676664,2023,B,-0.0010655695,1450
681882,2023,full,0.0055980925,437
681882,2023,A,0.0077252216,224
681882,2023,B,0.0033611103,213
673540,2023,full,-0.0023392844,2129
673540,2023,A,-0.002251739,1089
673540,2023,B,-0.0024309545,1040
622608,2023,full,-0.004213265,120
622608,2023,A,-0.0017269213,69
622608,2023,B,-0.007577142,51
622663,2023,full,0.0027521222,1636
622663,2023,A,0.002944293,873
622663,2023,B,0.0025322463,763
623149,2023,full,0.010222357,1037
623149,2023,A,0.010155374,510
623149,2023,B,0.01028718,527
543766,2023,full,0.0009248331,774
543766,2023,A,0.0007704092,364
543766,2023,B,0.0006398187,371
686218,2023,full,0.0040874546,1031
686218,2023,A,0.0037374988,552
686218,2023,B,0.004490745,479
595411,2023,full,-0.005935199,104
595411,2023,A,-0.004870475,44
